product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
3025,"TORNILLO T2 MECHA 6X1 1/8"" (CAJA 8.000)1210002502",37.2209,204,6,unidad,unidad,categoria_1,,,,TORNILLO|TORNILLO T2,0.29,,"Producto TORNILLO T2 MECHA 6X1 1/8"" (CAJA 8.000)1210002502 (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
3049,"TORNILLO T3 AGUJA 6X1 1/2"" (CAJA 5.000)1210001505",33.8825,464,6,unidad,unidad,categoria_1,,,,TORNILLO|TORNILLO T3,0.24,,"Producto TORNILLO T3 AGUJA 6X1 1/2"" (CAJA 5.000)1210001505 (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
3015,"TRAVESAÑO 15/16"" 0.61MTS (3015002502)",999.5511,158,1,unidad,unidad,categoria_1,,,,"TRAVESAÑO|TRAVESAÑO 15/16""",0.24,,"Producto TRAVESAÑO 15/16"" 0.61MTS (3015002502) (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
3013,"TRAVESAÑO 15/16"" 1.22MTS (3015002501)",1866.38,326,1,unidad,unidad,categoria_1,,,,"TRAVESAÑO|TRAVESAÑO 15/16""",0.3,,"Producto TRAVESAÑO 15/16"" 1.22MTS (3015002501) (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
3014,"MALLA TRAMADA FIBRA DE VIDRIO 0,1mt x 50 mt.(4017)",3709.73,28,1,unidad,unidad,categoria_1,,,,MALLA|MALLA TRAMADA,0.15,,"Producto MALLA TRAMADA FIBRA DE VIDRIO 0,1mt x 50 mt.(4017) (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
3004,"PLACA RH 12,5mmX1200X2400 (cod 3403)",25568.0,253,1200,unidad,unidad,categoria_1,,,,PLACA|PLACA RH,0.29,,"Producto PLACA RH 12,5mmX1200X2400 (cod 3403) (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
3005,PLACA ANDINA 0.020x0.60x1.21 (0.735 x cantidad,17321.13,195,20,unidad,unidad,categoria_1,,,,PLACA|PLACA ANDINA,0.26,,Producto PLACA ANDINA 0.020x0.60x1.21 (0.735 x cantidad (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3043,PLACA NG NOVOGLAS EXTERIOR 12.5 X1200 X2400(3170),28826.54,294,1200,unidad,unidad,categoria_1,,,,PLACA|PLACA NG,0.28,,Producto PLACA NG NOVOGLAS EXTERIOR 12.5 X1200 X2400(3170) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3037,PLACA NG13 MM C/ FIBRA VIDRIO Y CEMENTO 1200X2400,23615.38,457,1200,unidad,unidad,categoria_1,,,,PLACA|PLACA NG13,0.15,,Producto PLACA NG13 MM C/ FIBRA VIDRIO Y CEMENTO 1200X2400 (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3046,"PLACA OSB HOME 11,1MM 1,22X 2,44",35995.28,21,22,unidad,unidad,categoria_1,,,,PLACA|PLACA OSB,0.38,,"Producto PLACA OSB HOME 11,1MM 1,22X 2,44 (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
3056,"PLACA PLACO CDR ACONCAGUA (0,61 X 0,61m)",4582.66,465,1,unidad,unidad,categoria_1,,,,PLACA|PLACA PLACO,0.16,,"Producto PLACA PLACO CDR ACONCAGUA (0,61 X 0,61m) (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
3059,PLACA SIDING CEDRAL NATURAL TEX. 6 mm,12566.01,114,1,unidad,unidad,categoria_1,,,,PLACA|PLACA SIDING,0.35,,Producto PLACA SIDING CEDRAL NATURAL TEX. 6 mm (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3002,"PLACA STD 12,5mmX1200X2400 REB (cod 3402)",16047.68,238,1200,unidad,unidad,categoria_1,,,,PLACA|PLACA STD,0.39,,"Producto PLACA STD 12,5mmX1200X2400 REB (cod 3402) (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
3000,"PLACA STD 9,5mmX1200X2400 REB (cod 3401)",14438.4,217,1200,unidad,unidad,categoria_1,,,,PLACA|PLACA STD,0.12,,"Producto PLACA STD 9,5mmX1200X2400 REB (cod 3401) (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
3036,PLACA SUPERBOARD 1.20 X 2.40 10MM,62292.41,300,1,unidad,unidad,categoria_1,,,,PLACA|PLACA SUPERBOARD,0.12,,Producto PLACA SUPERBOARD 1.20 X 2.40 10MM (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3041,PLACA SUPERBOARD 1.20 X 2.40 6 MM,37950.21,344,1,unidad,unidad,categoria_1,,,,PLACA|PLACA SUPERBOARD,0.27,,Producto PLACA SUPERBOARD 1.20 X 2.40 6 MM (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3034,PLACA SUPERBOARD 1.20 X 2.40 8MM,54231.18,115,1,unidad,unidad,categoria_1,,,,PLACA|PLACA SUPERBOARD,0.26,,Producto PLACA SUPERBOARD 1.20 X 2.40 8MM (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3048,"PLACA YESO KNAUF NEBULA STD 8,5mm 1,215 x 0.605",6903.87,395,1,unidad,unidad,categoria_1,,,,PLACA|PLACA YESO,0.21,,"Producto PLACA YESO KNAUF NEBULA STD 8,5mm 1,215 x 0.605 (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
3063,WEBER FORTE X 25KG,13507.49,430,1,unidad,unidad,categoria_1,,,,WEBER|WEBER FORTE,0.31,,Producto WEBER FORTE X 25KG (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3051,BASE COAT MONOCOMPONENTE X 25 KG.(ANCLAFLEX),21498.24,136,1,unidad,unidad,categoria_1,,,,BASE|BASE COAT,0.37,,Producto BASE COAT MONOCOMPONENTE X 25 KG.(ANCLAFLEX) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3061,BASE MORDIENTE FLEX x 26 KG.,156897.22,452,1,unidad,unidad,categoria_1,,,,BASE|BASE MORDIENTE,0.17,,Producto BASE MORDIENTE FLEX x 26 KG. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3053,MASA NIVELADORA SIMPLE COMPONENTE X 20 KG,25912.32,475,1,unidad,unidad,categoria_1,,,,MASA|MASA NIVELADORA,0.14,,Producto MASA NIVELADORA SIMPLE COMPONENTE X 20 KG (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3038,MASILLA EN POLVO SECADO RAPIDO X 20KG (MULTIMIX),23816.88,441,1,unidad,unidad,categoria_1,,,,MASILLA|MASILLA EN,0.4,,Producto MASILLA EN POLVO SECADO RAPIDO X 20KG (MULTIMIX) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3010,MASILLA P/PLACAS BALDE x 15 KG. (208) ANCLAFLEX,21770.96,95,1,unidad,unidad,categoria_1,,,,MASILLA|MASILLA P/PLACAS,0.32,,Producto MASILLA P/PLACAS BALDE x 15 KG. (208) ANCLAFLEX (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3008,MASILLA P/PLACAS BALDE x 32 KG. (214) ANCLAFLEX,37797.84,440,1,unidad,unidad,categoria_1,,,,MASILLA|MASILLA P/PLACAS,0.27,,Producto MASILLA P/PLACAS BALDE x 32 KG. (214) ANCLAFLEX (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
3009,MASILLA P/PLACAS BALDE X 7KG (213) /ANCLAFLEX,12555.2,287,1,unidad,unidad,categoria_1,,,,MASILLA|MASILLA P/PLACAS,0.15,,Producto MASILLA P/PLACAS BALDE X 7KG (213) /ANCLAFLEX (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60165,ADHESIVO CONTACTO SUPRAB TRANS X25 ML(SBDTR25T,3958.39,58,25,unidad,unidad,categoria_1,,,,ADHESIVO|ADHESIVO CONTACTO,0.29,,Producto ADHESIVO CONTACTO SUPRAB TRANS X25 ML(SBDTR25T (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60174,ADHESIVO CONTACTO SUPRABOND 250cm,13172.43,38,1,unidad,unidad,categoria_1,,,,ADHESIVO|ADHESIVO CONTACTO,0.39,,Producto ADHESIVO CONTACTO SUPRABOND 250cm (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60173,ADHESIVO CONTACTO SUPRABOND 500cm,20981.33,142,1,unidad,unidad,categoria_1,,,,ADHESIVO|ADHESIVO CONTACTO,0.25,,Producto ADHESIVO CONTACTO SUPRABOND 500cm (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60181,ADHESIVO UNO 60 ML. EN CAJA (SBD U 60 CE),4444.63,146,1,unidad,unidad,categoria_1,,,,ADHESIVO|ADHESIVO UNO,0.13,,Producto ADHESIVO UNO 60 ML. EN CAJA (SBD U 60 CE) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60247,AFIX DOBLE FAZ 2MTS X 12 MM (AFX W R2),6840.08,352,1,unidad,unidad,categoria_1,,,,AFIX|AFIX DOBLE,0.37,,Producto AFIX DOBLE FAZ 2MTS X 12 MM (AFX W R2) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60242,"Burlete Goma ` D ´ Blanco x 5,2 mts",8325.52,106,1,unidad,unidad,categoria_1,,,,Burlete|Burlete Goma,0.15,,"Producto Burlete Goma ` D ´ Blanco x 5,2 mts (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
60243,"Burlete Goma ` D ´ Marron x 5,2 mts",8325.52,359,1,unidad,unidad,categoria_1,,,,Burlete|Burlete Goma,0.2,,"Producto Burlete Goma ` D ´ Marron x 5,2 mts (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
60240,"Burlete Goma ` E ´ Blanco x 5,2 mt.",7946.38,66,1,unidad,unidad,categoria_1,,,,Burlete|Burlete Goma,0.11,,"Producto Burlete Goma ` E ´ Blanco x 5,2 mt. (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
60239,"Burlete Goma ` P ´ Marrón x 5,2 mt.",8326.31,135,1,unidad,unidad,categoria_1,,,,Burlete|Burlete Goma,0.38,,"Producto Burlete Goma ` P ´ Marrón x 5,2 mt. (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
60238,"Burlete Goma ` P ´Blanco X 5,2 mt. (SLT P 5 B)",8326.31,266,1,unidad,unidad,categoria_1,,,,Burlete|Burlete Goma,0.24,,"Producto Burlete Goma ` P ´Blanco X 5,2 mt. (SLT P 5 B) (categoria_1)",https://via.placeholder.com/150,true,true,categoria_1
60185,SELLATINO DOBLE ESPESOR (SLT D),4846.17,260,1,unidad,unidad,categoria_1,,,,SELLATINO|SELLATINO DOBLE,0.21,,Producto SELLATINO DOBLE ESPESOR (SLT D) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60190,SELLATINO EXTRA ANCHO (SLT EA),6911.29,290,1,unidad,unidad,categoria_1,,,,SELLATINO|SELLATINO EXTRA,0.34,,Producto SELLATINO EXTRA ANCHO (SLT EA) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60180,SELLATINO NORMAL (SLT N),3835.48,13,1,unidad,unidad,categoria_1,,,,SELLATINO|SELLATINO NORMAL,0.37,,Producto SELLATINO NORMAL (SLT N) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60255,SUPRABOND DOBLADILLOS PEGA TELA 30 (DBL 30 B),8889.8,319,1,unidad,unidad,categoria_1,,,,SUPRABOND|SUPRABOND DOBLADILLOS,0.15,,Producto SUPRABOND DOBLADILLOS PEGA TELA 30 (DBL 30 B) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60260,SUPRABOND MANUALIDADES X 25 CC (PVA 25 T),1244.25,346,1,unidad,unidad,categoria_1,,,,SUPRABOND|SUPRABOND MANUALIDADES,0.31,,Producto SUPRABOND MANUALIDADES X 25 CC (PVA 25 T) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60205,TOPETINA CIRCULAR X 4 MADERA,2680.06,196,1,unidad,unidad,categoria_1,,,,TOPETINA|TOPETINA CIRCULAR,0.2,,Producto TOPETINA CIRCULAR X 4 MADERA (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60196,TOPETINA RECTANGULAR X 3 MADERA,3216.17,405,1,unidad,unidad,categoria_1,,,,TOPETINA|TOPETINA RECTANGULAR,0.28,,Producto TOPETINA RECTANGULAR X 3 MADERA (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60214,ZOCALO AUTOADHESIVO BLANCO X 92 CM. (ZNO B),8393.24,75,1,unidad,unidad,categoria_1,,,,ZOCALO|ZOCALO AUTOADHESIVO,0.31,,Producto ZOCALO AUTOADHESIVO BLANCO X 92 CM. (ZNO B) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60290,ZOCALO AUTOADHESIVO GRIS X 92 CM. (ZNO),8393.24,420,1,unidad,unidad,categoria_1,,,,ZOCALO|ZOCALO AUTOADHESIVO,0.26,,Producto ZOCALO AUTOADHESIVO GRIS X 92 CM. (ZNO) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60215,ZOCALO AUTOADHESIVO S/MADERA X 92 CM.,8393.24,102,1,unidad,unidad,categoria_1,,,,ZOCALO|ZOCALO AUTOADHESIVO,0.12,,Producto ZOCALO AUTOADHESIVO S/MADERA X 92 CM. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60172,ADHESIVO DE CONTACTO SUPRAB TRAN X50ML(SBDTR5,6124.34,388,50,unidad,unidad,categoria_1,,,,ADHESIVO|ADHESIVO DE,0.32,,Producto ADHESIVO DE CONTACTO SUPRAB TRAN X50ML(SBDTR5 (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60157,ADHESIVO FLASH 1g. x 3 UNIDADES (ARN FL 1X3 B),2157.15,41,1,unidad,unidad,categoria_1,,,,ADHESIVO|ADHESIVO FLASH,0.18,,Producto ADHESIVO FLASH 1g. x 3 UNIDADES (ARN FL 1X3 B) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60158,ADHESIVO FLASH 2g. (ARN FL 2 T),1690.61,48,1,unidad,unidad,categoria_1,,,,ADHESIVO|ADHESIVO FLASH,0.15,,Producto ADHESIVO FLASH 2g. (ARN FL 2 T) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60251,ESPUMA POLIURET. SUPRAB. X 300 ml.(EPP PU 300 E),12070.36,385,1,unidad,unidad,categoria_1,,,,ESPUMA|ESPUMA POLIURET.,0.27,,Producto ESPUMA POLIURET. SUPRAB. X 300 ml.(EPP PU 300 E) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60250,ESPUMA POLIURET.SUPRAB.X 500 ML. (EPP PU 500 E),16422.5,310,1,unidad,unidad,categoria_1,,,,ESPUMA|ESPUMA POLIURET.SUPRAB.X,0.13,,Producto ESPUMA POLIURET.SUPRAB.X 500 ML. (EPP PU 500 E) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60252,ESPUMA POLIURET.SUPRAB.X 750 ML. (EPP PU 750 E),18536.8,307,1,unidad,unidad,categoria_1,,,,ESPUMA|ESPUMA POLIURET.SUPRAB.X,0.31,,Producto ESPUMA POLIURET.SUPRAB.X 750 ML. (EPP PU 750 E) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60159,MASILLA ERPOX 10 MIN. 100 g. (MPX EXA 10 100),5507.66,450,1,unidad,unidad,categoria_1,,,,MASILLA|MASILLA ERPOX,0.14,,Producto MASILLA ERPOX 10 MIN. 100 g. (MPX EXA 10 100) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60151,PEGAMEN.P/PLAS.PLASTIC (PARCH) X 25 cc(PVN 25 B,8196.97,75,1,unidad,unidad,categoria_1,,,,PEGAMEN.P/PLAS.PLASTIC|PEGAMEN.P/PLAS.PLASTIC (PARCH),0.26,,Producto PEGAMEN.P/PLAS.PLASTIC (PARCH) X 25 cc(PVN 25 B (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60161,PERBOND (cartucho) 400 cc.Blanco (PBD 400 B),19753.61,380,1,unidad,unidad,categoria_1,,,,PERBOND|PERBOND (cartucho),0.15,,Producto PERBOND (cartucho) 400 cc.Blanco (PBD 400 B) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60271,SELLADOR ACRILICO PINTABLE 110 ml BLANCO (GMX ACR,6867.45,333,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR ACRILICO,0.17,,Producto SELLADOR ACRILICO PINTABLE 110 ml BLANCO (GMX ACR (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60221,SELLADOR DE POLIURETANO CONSTRUCCION II(GPU C 310,27336.87,188,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR DE,0.23,,Producto SELLADOR DE POLIURETANO CONSTRUCCION II(GPU C 310 (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60287,SELLATINO DOBLE ESPESOR MARRON (SLT D M),49437.63,201,1,unidad,unidad,categoria_1,,,,SELLATINO|SELLATINO DOBLE,0.12,,Producto SELLATINO DOBLE ESPESOR MARRON (SLT D M) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60265,Silicona Univer Blanca X 280 CM3 (GFX U 280 B),11773.74,481,1,unidad,unidad,categoria_1,,,,Silicona|Silicona Univer,0.25,,Producto Silicona Univer Blanca X 280 CM3 (GFX U 280 B) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60267,Silicona Univer Negro x 280 cm3 (GFX U 280 N),11773.74,107,1,unidad,unidad,categoria_1,,,,Silicona|Silicona Univer,0.2,,Producto Silicona Univer Negro x 280 cm3 (GFX U 280 N) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60266,Silicona Univer Transp. x 280 cm3 (GFX U 280 T),11430.77,207,1,unidad,unidad,categoria_1,,,,Silicona|Silicona Univer,0.24,,Producto Silicona Univer Transp. x 280 cm3 (GFX U 280 T) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
63022,SUPERPOX SUPERADHESIVO ACERO ESTUCHE x 25g,5711.22,125,1,unidad,unidad,categoria_1,,,,SUPERPOX|SUPERPOX SUPERADHESIVO,0.12,,Producto SUPERPOX SUPERADHESIVO ACERO ESTUCHE x 25g (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60563,CUTTER GRANDE HOBBY (C CTR G H),2429.99,330,1,unidad,unidad,categoria_1,,,,CUTTER|CUTTER GRANDE,0.34,,Producto CUTTER GRANDE HOBBY (C CTR G H) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60155,PERBOND (cartucho) 400 cc. GRIS (PBD 400),19753.61,261,1,unidad,unidad,categoria_1,,,,PERBOND|PERBOND (cartucho),0.31,,Producto PERBOND (cartucho) 400 cc. GRIS (PBD 400) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60150,PERBOND (pomo) 125 cc. (PBD 125),9690.87,448,1,unidad,unidad,categoria_1,,,,PERBOND|PERBOND (pomo),0.34,,Producto PERBOND (pomo) 125 cc. (PBD 125) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60272,SELLADOR ACRILICO JUNTAS Y FISURAS X 280 ML(GMX J,11850.01,369,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR ACRILICO,0.36,,Producto SELLADOR ACRILICO JUNTAS Y FISURAS X 280 ML(GMX J (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60270,SELLADOR ACRILICO PINTABLE BLANCO 280 ml.(GMX ACR,10030.99,131,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR ACRILICO,0.32,,Producto SELLADOR ACRILICO PINTABLE BLANCO 280 ml.(GMX ACR (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60177,SELLADOR MADERAS Y MUEBLES NOGAL(GMX M 280 N),11637.06,484,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR MADERAS,0.29,,Producto SELLADOR MADERAS Y MUEBLES NOGAL(GMX M 280 N) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60178,SELLADOR MADERAS Y MUEBLES PINO(GMX M 280 P),11637.06,214,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR MADERAS,0.22,,Producto SELLADOR MADERAS Y MUEBLES PINO(GMX M 280 P) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60254,SELLADOR METALES ZINGUERIA X 300 ML(SMZ 300 A),21378.64,114,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR METALES,0.12,,Producto SELLADOR METALES ZINGUERIA X 300 ML(SMZ 300 A) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60152,SELLADOR PARA PISCINAS AZUL X 310 ML(PSC 310 A),18636.65,196,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR PARA,0.37,,Producto SELLADOR PARA PISCINAS AZUL X 310 ML(PSC 310 A) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60219,SELLADOR SILICONAS BAÑOS Y COCINAS (GFX B 280 T),12577.14,401,1,unidad,unidad,categoria_1,,,,SELLADOR|SELLADOR SILICONAS,0.13,,Producto SELLADOR SILICONAS BAÑOS Y COCINAS (GFX B 280 T) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60289,Silicona Acetica S-500 x 280 ml ( x 280 Transp.),5927.23,136,1,unidad,unidad,categoria_1,,,,Silicona|Silicona Acetica,0.31,,Producto Silicona Acetica S-500 x 280 ml ( x 280 Transp.) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60294,Silicona Neutra S-500 x 280 ml (GFX N S5 280 T),8378.08,111,1,unidad,unidad,categoria_1,,,,Silicona|Silicona Neutra,0.4,,Producto Silicona Neutra S-500 x 280 ml (GFX N S5 280 T) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60259,VENDA LIQUIDA X 4 K BLANCA (MBN VEN 4 B),90690.45,126,1,unidad,unidad,categoria_1,,,,VENDA|VENDA LIQUIDA,0.2,,Producto VENDA LIQUIDA X 4 K BLANCA (MBN VEN 4 B) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60249,VENDA LIQUIDA X 500 GMS BLANCA (MBN VEN 1/2 B),19891.5,101,1,unidad,unidad,categoria_1,,,,VENDA|VENDA LIQUIDA,0.17,,Producto VENDA LIQUIDA X 500 GMS BLANCA (MBN VEN 1/2 B) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
60248,VENDA LIQUIDA X 1 KG BLANCA (MBN VEN 1 B),26927.21,44,1,unidad,unidad,categoria_1,,,,VENDA|VENDA LIQUIDA,0.37,,Producto VENDA LIQUIDA X 1 KG BLANCA (MBN VEN 1 B) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11363,CASABLANCA HIERRO FORJADO GRIS GRAFITO X 1,30060.72,212,1,unidad,unidad,categoria_1,,,,CASABLANCA|CASABLANCA HIERRO,0.33,,Producto CASABLANCA HIERRO FORJADO GRIS GRAFITO X 1 (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11364,CASABLANCA HIERRO FORJADO GRIS GRAFITO X 4 LT,73626.66,22,1,unidad,unidad,categoria_1,,,,CASABLANCA|CASABLANCA HIERRO,0.19,,Producto CASABLANCA HIERRO FORJADO GRIS GRAFITO X 4 LT (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11468,Enduido Int/Ext Talento 4 Lt,10898.46,484,1,unidad,unidad,categoria_1,,,,Enduido|Enduido Int/Ext,0.4,,Producto Enduido Int/Ext Talento 4 Lt (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11486,POLACRIN PILETAS CELESTE X 4 LT.(85039204),26963.15,262,1,unidad,unidad,categoria_1,,,,POLACRIN|POLACRIN PILETAS,0.2,,Producto POLACRIN PILETAS CELESTE X 4 LT.(85039204) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11484,Latex Techos Talento Mem en Pasta Blanco 20 KG.,92617.97,101,1,unidad,unidad,categoria_1,,,,Latex|Latex Techos,0.29,,Producto Latex Techos Talento Mem en Pasta Blanco 20 KG. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
97127,CASA BLANCA CINTA METRICA,14127.73,30,1,unidad,unidad,categoria_1,,,,CASA|CASA BLANCA,0.28,,Producto CASA BLANCA CINTA METRICA (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11553,CASABLANCA PRO INTERIOR X 1 LT.,5864.93,384,1,unidad,unidad,categoria_1,,,,CASABLANCA|CASABLANCA PRO,0.21,,Producto CASABLANCA PRO INTERIOR X 1 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11556,CASABLANCA PRO INTERIOR X 10 LT.,43726.4,346,1,unidad,unidad,categoria_1,,,,CASABLANCA|CASABLANCA PRO,0.21,,Producto CASABLANCA PRO INTERIOR X 10 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11338,CASABLANCA PRO INTERIOR X 20 LT.,76242.98,155,1,unidad,unidad,categoria_1,,,,CASABLANCA|CASABLANCA PRO,0.12,,Producto CASABLANCA PRO INTERIOR X 20 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11554,CASABLANCA PRO INTERIOR X 4 LT.,19845.99,488,1,unidad,unidad,categoria_1,,,,CASABLANCA|CASABLANCA PRO,0.36,,Producto CASABLANCA PRO INTERIOR X 4 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11590,CASABLANCA PRO TAPAGOTERAS 1 LT. (81011003),7409.55,346,1,unidad,unidad,categoria_1,,,,CASABLANCA|CASABLANCA PRO,0.35,,Producto CASABLANCA PRO TAPAGOTERAS 1 LT. (81011003) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11591,CASABLANCA PRO TAPAGOTERAS 4 LT. (81011004),21775.16,327,1,unidad,unidad,categoria_1,,,,CASABLANCA|CASABLANCA PRO,0.29,,Producto CASABLANCA PRO TAPAGOTERAS 4 LT. (81011004) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11549,CASABLANCA SELLADOR FIJADOR X 20 LT.,65095.94,401,1,unidad,unidad,categoria_1,,,,CASABLANCA|CASABLANCA SELLADOR,0.12,,Producto CASABLANCA SELLADOR FIJADOR X 20 LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11503,CASABLANCA ULTRAMASTER INTERIOR X 20 LT,55993.95,135,1,unidad,unidad,categoria_1,,,,CASABLANCA|CASABLANCA ULTRAMASTER,0.33,,Producto CASABLANCA ULTRAMASTER INTERIOR X 20 LT (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11502,CASADECO ROMANICO TEXTURADO MEDIO BLANCO 30 KG,78327.69,345,1,unidad,unidad,categoria_1,,,,CASADECO|CASADECO ROMANICO,0.38,,Producto CASADECO ROMANICO TEXTURADO MEDIO BLANCO 30 KG (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11584,CB PERFORMANCE HIDROREPELENTE C 18LT.,103874.67,146,1,unidad,unidad,categoria_1,,,,CB|CB PERFORMANCE,0.15,,Producto CB PERFORMANCE HIDROREPELENTE C 18LT. (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11447,ENDUIDO INTERIOR x 1 LT. (81020003),4752.97,277,1,unidad,unidad,categoria_1,,,,ENDUIDO|ENDUIDO INTERIOR,0.2,,Producto ENDUIDO INTERIOR x 1 LT. (81020003) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
11449,ENDUIDO INTERIOR x 10 LT. (81020006),27962.06,79,1,unidad,unidad,categoria_1,,,,ENDUIDO|ENDUIDO INTERIOR,0.29,,Producto ENDUIDO INTERIOR x 10 LT. (81020006) (categoria_1),https://via.placeholder.com/150,true,true,categoria_1
