codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
6085,Move Articulaciones Flexibilidad Natural Life X 30 Capsulas,"Move Articulaciones Flexibilidad Natural Life X 30 Capsulas, nutricionales, suplemento.","Suplemento de colágeno para articulaciones, marca Natural Life, formato 30 cápsulas.",colágeno|suplemento|capsulas,ACTUALIZAR
6090,Ashwagandha Nature's Truth 3000mg 90 Cápsulas,"Ashwagandha Nature's Truth 3000mg 90 Cápsulas, nutricionales, suplemento, presentación individual.","Ashwagandha en cápsulas de 3000mg, marca Nature's Truth, pack de 90 unidades.",ashwagandha|cápsulas|suplemento,ACTUALIZAR
6091,Omega-3 Synergy Chia + Fish Oil Natural Life X 60 Capsules,"Omega-3 Synergy Chia + Fish Oil Natural Life X 60 Capsules, nutricionales.","Omega 3 en cápsulas con aceite de pescado y chía, marca Natural Life, pack x60.",omega 3|cápsulas de omega 3|aceite de pescado|cápsulas de aceite de pescado|chia,ACTUALIZAR
6095,Keto Weight HMB Geonat x60 Comprimidos,"Keto Weight HMB Geonat x60 Comprimidos, nutricionales, suplemento, presentación individual.","Suplemento de HMB en comprimidos, marca Geonat, presentación de 60 unidades.",suplemento|comprimidos|hmb,ACTUALIZAR
6096,Omega 3 Geonat Omeganat Concentrado Epa 1000 Dha 500 X 60,"Omega 3 Geonat Omeganat Concentrado Epa 1000 Dha 500 X 60, nutricionales.","Omega 3 concentrado en cápsulas, marca Geonat, 60 unidades, EPA 1000 DHA 500.",omega 3|aceite de pescado|suplemento de omega 3,ACTUALIZAR
6099,Glicinato De Magnesio Nature's Truth X 60 Capsulas,"Glicinato De Magnesio Nature's Truth X 60 Capsulas, nutricionales, suplemento de magnesio.","Glicinato de magnesio, marca Nature's Truth, en cápsulas de 60 unidades.",magnesio|capsulas de magnesio|glicinato,ACTUALIZAR
6105,Remolacha Colabella Vasodilatador + B12 Comprimidos X 60,"Remolacha Colabella Vasodilatador + B12 Comprimidos X 60, nutricionales, suplemento.","Remolacha en comprimidos con B12, marca Colabella, pack de 60.",remolacha|comprimidos|suplemento,ACTUALIZAR
6110,Multi-collagen Natural Life 2 Colageno Vitd3 Vit C X 30 Comp,"Multi-collagen Natural Life 2 Colageno Vitd3 Vit C X 30 Comp, deportivos.","Colágeno con vitamina D3 y C, marca Natural Life, en comprimidos x30.",colageno|comprimidos|suplemento|vitamina,ACTUALIZAR
6117,Ashwagandha 450mg Horbaach X 120 Capsulas,"Ashwagandha 450mg Horbaach X 120 Capsulas, nutricionales, suplemento, presentación individual.","Ashwagandha en cápsulas de 450mg, marca Horbaach, pack de 120 cápsulas.",ashwagandha|capsulas|suplemento,ACTUALIZAR
6132,Nad+ Nicotinamida Resveratrol Calostro Q10 Zinc X 100g,"Nad+ Nicotinamida Resveratrol Calostro Q10 Zinc X 100g, marca Colabella, deportivos.","Suplemento en polvo de nicotinamida, resveratrol, calostro, coenzima Q10 y zinc, 100g.",suplemento|polvo|vitaminas|minerales,ACTUALIZAR
6136,Vitamina B-12 5000mcg Horbaach Sublingual Metilcobalamina,"Vitamina B-12 5000mcg Horbaach Sublingual Metilcobalamina, nutricionales, nutricionales, presentación individual.","Vitamina B-12 sublingual metilcobalamina 5000 mcg, marca Horbaach.",vitamina b12|metilcobalamina|suplemento b12,ACTUALIZAR
6141,Suplemento Primrose Primula 500mg Natural Life X 50 Caps,"Suplemento Primrose Primula 500mg Natural Life X 50 Caps, nutricionales.","Suplemento de primula en cápsulas de 500 mg, marca Natural Life, pack de 50.",primrose|primula|cápsulas|suplemento,ACTUALIZAR
6143,Quinoa Bebible Victrin Crinway 5 Unidades De 5 Ml,"Quinoa Bebible Victrin Crinway 5 Unidades De 5 Ml, nutricionales.","Bebida de quinoa, marca Victrin, formato 5 unidades de 5 ml.",bebida de quinoa|quinoa bebible,ACTUALIZAR
6144,Suplemento Corazon Con Magnesio - Srisri 60 Caps,"Suplemento Corazon Con Magnesio - Srisri 60 Caps, marca Sri Sri Tattva, nutricionales.","Suplemento de magnesio en cápsulas, marca Sri Sri Tattva, 60 cápsulas.",suplemento|capsulas|magnesio,ACTUALIZAR
6145,Calcio Magnesio Zinc Natural Life X 60 Comprimidos,"Calcio Magnesio Zinc Natural Life X 60 Comprimidos, nutricionales, suplemento de magnesio.","Calcio, magnesio y zinc en comprimidos, marca Natural Life, pack de 60.",calcio|magnesio|zinc|comprimidos,ACTUALIZAR
6146,Azafran Español En Rama El Castillo 2 Sobres,"Azafran Español En Rama El Castillo 2 Sobres, salsas y condimentos.","Azafrán español en rama, marca El Castillo, presentado en 2 sobres.",azafrán|sazonador|condimento,ACTUALIZAR
6152,Nad+ Resveratrol Colabella + Q10 Antienvejecimiento X 60,"Nad+ Resveratrol Colabella + Q10 Antienvejecimiento X 60, nutricionales, nutricionales.","Antienvejecimiento en cápsulas con resveratrol y coenzima Q10, marca Colabella, pack x60.",antienvejecimiento|cápsulas|suplemento|colágeno,ACTUALIZAR
6160,Suplemento Femenino Vitamina D Sri Sri 60 Cáps,"Suplemento Femenino Vitamina D Sri Sri 60 Cáps, marca Sri Sri Tattva, nutricionales.","Vitamina D en cápsulas, marca Sri Sri, presentación de 60 cápsulas.",vitamina d|cápsulas|suplemento femenino,ACTUALIZAR
6163,"Suplemento Respiratorio Vit C, Hierbas Srisri 60 Caps","Suplemento Respiratorio Vit C, Hierbas Srisri 60 Caps, marca Sri Sri Tattva, nutricionales.","Suplemento respiratorio con vitamina C y hierbas, marca Sri Sri Tattva, 60 cápsulas.",suplemento|capsulas|vitamina c|hierbas,ACTUALIZAR
6164,Nad+ Resveratrol Colabella Antienvejecimiento 60cc Neutro,"Nad+ Resveratrol Colabella Antienvejecimiento 60cc Neutro, nutricionales, nutricionales, presentación individual.","Suplemento de resveratrol, marca Colabella, formato 60cc neutro.",suplemento|resveratrol|colabella|antienvejecimiento,ACTUALIZAR
6168,Detox Colabella Quelatos Vegetales Desintoxicadores X 60 Com,"Detox Colabella Quelatos Vegetales Desintoxicadores X 60 Com, nutricionales, nutricionales.","Quelatos vegetales desintoxicadores, marca Colabella, formato comprimidos x 60.",quelatos|comprimidos|desintoxicadores,ACTUALIZAR
6170,"Mejora Inmune Care Vitamina C, Zinc Y Hierbas Srisri 60 Cap","Mejora Inmune Care Vitamina C, Zinc Y Hierbas Srisri 60 Cap, marca Sri Sri Tattva, nutricionales.","Vitamina C con zinc y hierbas, marca Sri Sri Tattva, formato 60 cápsulas.",vitamina|cápsulas|suplemento|vitamina c|zinc,ACTUALIZAR
6172,Suplemento Para El Cabello Con Biotina - Srisri 60 Caps,"Suplemento Para El Cabello Con Biotina - Srisri 60 Caps, marca Sri Sri Tattva, nutricionales.","Suplemento para el cabello con biotina en cápsulas, marca Sri Sri Tattva.",suplemento|capsulas|biotina,ACTUALIZAR
6176,Azafran Español El Castillo X 10 Capsulas De 2dg,"Azafran Español El Castillo X 10 Capsulas De 2dg, salsas y condimentos.","Azafrán español en cápsulas de 2 g, marca El Castillo, pack de 10.",azafrán|cápsulas de azafrán,ACTUALIZAR
6178,Calostro Glicerinado Colabella Con Coenzima Q10 + B12 X 60cc,"Calostro Glicerinado Colabella Con Coenzima Q10 + B12 X 60cc, nutricionales.","Calostro glicerinado con coenzima Q10 y B12, marca Colabella, formato 60cc.",calostro|glicerinado|coenzima q10|vitamina b12,ACTUALIZAR
6184,Vitamina K2 Mk-7 100mcg + D3 5000 Ui Horbaach X 180 Caps,"Vitamina K2 Mk-7 100mcg + D3 5000 Ui Horbaach X 180 Caps, nutricionales.","Vitamina K2 Mk-7 100mcg y D3 5000 Ui en cápsulas, marca Horbaach.",vitamina k2|vitamina d3|capsulas|suplemento,ACTUALIZAR
6188,Jabón Ayurvedico Vegetal Naranja Y Tulsi Sri Sri 100 Grs,"Jabón Ayurvedico Vegetal Naranja Y Tulsi Sri Sri 100 Grs, marca Sri Sri Tattva, higiene personal.","Jabón ayurvédico vegetal de naranja y tulsi, marca Sri Sri, 100 gramos.",jabón|jabón natural|jabón vegetal,ACTUALIZAR
6189,Jalea de Membrillo Pizarro x430g,"Jalea de Membrillo Pizarro x430g, mermeladas, mermeladas, presentación individual, marca Kiki.","Jalea de membrillo, marca Pizarro, formato 430 g.",jalea|membrillo,ACTUALIZAR
6197,Jabón Ayurvédico Vegetal Cúrcuma Y Sándalo Piel Mixta Srisri,"Jabón Ayurvédico Vegetal Cúrcuma Y Sándalo Piel Mixta Srisri, marca Sri Sri Tattva, higiene personal.","Jabón ayurvédico vegetal de cúrcuma y sándalo para piel mixta, marca Srisri.",jabón|jabón ayurvédico|jabón de cúrcuma|jabón de sándalo,ACTUALIZAR
6199,Glicinato De Magnesio Naturebell 500 Mg X 240,"Glicinato De Magnesio Naturebell 500 Mg X 240, nutricionales, suplemento de magnesio.","Glicinato de magnesio en cápsulas, marca Naturebell, 500 mg, pack de 240.",magnesio|glicinato de magnesio|cápsulas de magnesio,ACTUALIZAR
6203,Coenzima Q10 Ubiquinona Maxima Absorción Natier x50 Cápsulas,"Coenzima Q10 Ubiquinona Maxima Absorción Natier x50 Cápsulas, nutricionales, suplemento.","Coenzima Q10 Ubiquinona, marca Natier, presentación en cápsulas x50.",coenzima q10|capsulas|suplemento|natier,ACTUALIZAR
6209,Vitamin E 400ui Natural Life X 30 Capsulas,"Vitamin E 400ui Natural Life X 30 Capsulas, nutricionales, suplemento.","Vitamina E 400ui, marca Natural Life, en cápsulas x30.",vitamina e|capsulas|suplemento,ACTUALIZAR
6210,Probiotico 60 Billion Cfu Physician's Choice X 30,"Probiotico 60 Billion Cfu Physician's Choice X 30, nutricionales, nutricionales.","Probiótico 60 billones de CFU en cápsulas, marca Physician's Choice, pack x30.",probiotico|capsulas|bacterias beneficiosas,ACTUALIZAR
6211,Vitamina D3-800 Ui Natural Life X 30 Cápsulas Blandas,"Vitamina D3-800 Ui Natural Life X 30 Cápsulas Blandas, nutricionales.","Vitamina D3 800 UI, marca Natural Life, en formato de 30 cápsulas blandas.",vitamina d|cápsulas|suplemento,ACTUALIZAR
6212,Nad + Resveratrol Vitaminway X 30 Cápsulas Vegano,"Nad + Resveratrol Vitaminway X 30 Cápsulas Vegano, marca Vitamin Way, nutricionales.","NAD + resveratrol en cápsulas veganas, marca Vitaminway, pack de 30 unidades.",cápsulas|suplemento|vitaminas|vegano,ACTUALIZAR
6215,Keto Diet Natural Life X 30 Capsulas,"Keto Diet Natural Life X 30 Capsulas, deportivos, suplemento, presentación individual.","Suplemento dietario Keto Diet en cápsulas, marca Natural Life, pack de 30 cápsulas.",suplemento|cápsulas|dieta keto,ACTUALIZAR
63,Vigorcin Sex Hombre Geonat x60 Comprimidos,"Vigorcin Sex Hombre Geonat x60 Comprimidos, deportivos, suplemento, presentación individual.","Suplemento dietario Vigorcin Sex Hombre, marca Geonat, en comprimidos x60.",suplemento|comprimidos|vitaminas,ACTUALIZAR
7000,Té Frutos del Bosque Saint Gottard x20 Saquitos,"Té Frutos del Bosque Saint Gottard x20 Saquitos, infusiones, infusiones.","Té frutos del bosque, marca Saint Gottard, presentado en pack de 20 saquitos.",té|infusión|saquitos de té,ACTUALIZAR
9000,Membrillitos Prefesía Caja de 28 Unidades,"Membrillitos Prefesía Caja de 28 Unidades, marca Profecia, alimentos y bebidas.","Membrillitos de dulce de membrillo, marca Prefesía, presentado en caja de 28 unidades.",membrillo|dulce de membrillo|membrillitos,ACTUALIZAR
9997,Quinoa Mix Natural Seed x250g,"Quinoa Mix Natural Seed x250g, semillas y granos, semillas y granos.","Quinoa mix, marca Natural Seed, presentación de 250g.",quinoa|mezcla de quinoa,ACTUALIZAR
9999,Vitamina C + D3 + Zinc Geonat 30 Comprimidos,"Vitamina C + D3 + Zinc Geonat 30 Comprimidos, nutricionales.","Vitamina C, D3 y Zinc, marca Geonat, en comprimidos, pack de 30.",vitamina|comprimidos|suplemento,ACTUALIZAR
ROMINAFORT-gummies,Col·geno Puro Rominafort x60 Gummies 180 g,"Col·geno Puro Rominafort x60 Gummies 180 g, nutricionales, nutricionales, presentación individual.","Colágeno puro en gomitas, marca Rominafort, presentación de 60 unidades, 180 g.",gomitas|gominolas|chicles de colágeno,ACTUALIZAR
Siluet100,Spirulina Siluett Vitamin Way x60 Cápsulas,"Spirulina Siluett Vitamin Way x60 Cápsulas, nutricionales, suplemento, presentación individual.","Cápsulas de spirulina, marca Vitamin Way, pack de 60 unidades.",espirulina|cápsulas de espirulina,ACTUALIZAR
vitaneral-chocolate,Vitaneral Natufarma Vitaminas Y Minerales Hmb X 240Gs,"Vitaneral Natufarma Vitaminas Y Minerales Hmb X 240Gs, nutricionales, nutricionales.","Vitaminas y minerales en polvo, marca Natufarma, formato 240 g.",vitaminas|minerales|suplemento|polvo,ACTUALIZAR
Vitaneral-Vainilla,Vitaneral Natufarma Vitaminas y Minerales HMB x240 g,"Vitaneral Natufarma Vitaminas y Minerales HMB x240 g, nutricionales, nutricionales.","Vitaminas y minerales HMB en polvo, marca Natufarma, presentación de 240 g.",vitaminas|minerales|suplemento|polvo,ACTUALIZAR
6062,Frutigran Galletitas Granix Avena Sabor Tropical 255g,"Frutigran Galletitas Granix Avena Sabor Tropical 255g, almacén, almacén, presentación individual.","Galletitas de avena sabor tropical, marca Granix, formato 255g.",galletitas|galletitas de avena,ACTUALIZAR
6122,Galletitas Dulces Granix Fiesta 350g Variedad De Sabores,"Galletitas Dulces Granix Fiesta 350g Variedad De Sabores, almacén, almacén.","Galletitas dulces variedad de sabores, marca Granix, presentación de 350g.",galletitas|masitas|dulces,ACTUALIZAR
5210999,Colágeno Beauty Vitamin Way en Polvo 360 g Sabor Limón,"Colágeno Beauty Vitamin Way en Polvo 360 g Sabor Limón, nutricionales.","Colágeno en polvo sabor limón, marca Vitamin Way, 360 g.",colágeno|colágeno en polvo|colágeno sabor limón,ACTUALIZAR
5211,Colágeno FLEX Vitamin Way en Polvo x180g Sabor Limón,"Colágeno FLEX Vitamin Way en Polvo x180g Sabor Limón, nutricionales.","Colágeno en polvo sabor limón, marca Vitamin Way, formato 180g.",colágeno|colágeno en polvo|colágeno sabor limón,ACTUALIZAR
5279,Colágeno FLEX Vitamin Way en Polvo x360g Sabor Limón,"Colágeno FLEX Vitamin Way en Polvo x360g Sabor Limón, nutricionales.","Colágeno en polvo sabor limón, marca Vitamin Way, formato 360g.",colágeno|colágeno en polvo|colágeno sabor limón,ACTUALIZAR
5293,Colágeno Beauty Vitamin Way en Polvo 120g Sabor Limón,"Colágeno Beauty Vitamin Way en Polvo 120g Sabor Limón, nutricionales.","Colágeno en polvo sabor limón, marca Vitamin Way, 120g.",colágeno|colágeno en polvo|colágeno sabor limón,ACTUALIZAR
56,Resveratrol Antioxidante Geonat x30 Cápsulas sin Sabor,"Resveratrol Antioxidante Geonat x30 Cápsulas sin Sabor, nutricionales, suplemento, presentación individual.","Resveratrol antioxidante, marca Geonat, en cápsulas, pack de 30 unidades, sin sabor.",resveratrol|antioxidante|cápsulas|suplemento,ACTUALIZAR
5600999,Citrato de Magnesio Vitamin Way en Polvo 360 g Sabor Limón,"Citrato de Magnesio Vitamin Way en Polvo 360 g Sabor Limón, nutricionales.","Citrato de magnesio en polvo sabor limón, marca Vitamin Way, 360 g.",magnesio|citrato de magnesio|polvo de magnesio,ACTUALIZAR
5670999,Whey Protein Tri Blend Vitamin Way 990 g Sabor Chocolate,"Whey Protein Tri Blend Vitamin Way 990 g Sabor Chocolate, deportivos.","Proteína de suero en polvo sabor chocolate, marca Vitamin Way, 990 g.",proteína|suero|whey|polvo de proteína,ACTUALIZAR
5671999,Whey Protein Tri Blend Vitamin Way Sabor Vainilla 990 g,"Whey Protein Tri Blend Vitamin Way Sabor Vainilla 990 g, deportivos.","Proteína de suero en polvo sabor vainilla, marca Vitamin Way, 990 g.",proteína|suero|whey|polvo de proteína,ACTUALIZAR
5672999,Whey Protein Daily 100% Vitamin Way 900 g Sabor Chocolate,"Whey Protein Daily 100% Vitamin Way 900 g Sabor Chocolate, deportivos.","Proteína de suero sabor chocolate, marca Vitamin Way, formato 900 g.",proteína|whey|suero|polvo de proteína,ACTUALIZAR
5673999,Whey Protein Daily 100% Vitamin Way 900 g Sabor Vainilla,"Whey Protein Daily 100% Vitamin Way 900 g Sabor Vainilla, deportivos.","Proteína de suero de leche sabor vainilla, marca Vitamin Way, formato 900 g.",proteína|whey|suero|proteína de suero,ACTUALIZAR
5674999,Whey Protein Turbo Vitamin Way Sport 1100g Sabor Vainilla,"Whey Protein Turbo Vitamin Way Sport 1100g Sabor Vainilla, deportivos.","Proteína de suero sabor vainilla, marca Vitamin Way, formato 1100g.",proteína|whey|suero|polvo de proteína,ACTUALIZAR
5676,Brutal Mass Gainer Vitamin Way Sabor Vainilla 1500g,"Brutal Mass Gainer Vitamin Way Sabor Vainilla 1500g, deportivos, deportivos.","Gainer en polvo sabor vainilla, marca Vitamin Way, 1500g.",gainer|suplemento de masa|proteína en polvo,ACTUALIZAR
5680999,Whey Protein Turbo Vitamin Way Sport 1140g Sabor Chocolate,"Whey Protein Turbo Vitamin Way Sport 1140g Sabor Chocolate, deportivos.","Proteína de suero sabor chocolate, marca Vitamin Way, formato 1140g.",proteína|whey|suero|polvo de proteína,ACTUALIZAR
5685999,Brutal Mass Gainer Vitamin Way Sabor Chocolate 1500g,"Brutal Mass Gainer Vitamin Way Sabor Chocolate 1500g, deportivos, deportivos.","Gainer en polvo sabor chocolate, marca Vitamin Way, 1500g.",gainer|suplemento de masa|proteína en polvo,ACTUALIZAR
5697,Salsa de Soja Oscura sabor champiñón Lee Kum Kee 500 ml,"Salsa de Soja Oscura sabor champiñón Lee Kum Kee 500 ml, aderezos y salsas.","Salsa de soja oscura sabor champiñón, marca Lee Kum Kee, 500 ml.",salsa de soja|salsa de soya|salsa de champiñón,ACTUALIZAR
6004,Caja X12 Barras Laddubar Choco Naranja Dátiles Y Cacao 30g,"Caja X12 Barras Laddubar Choco Naranja Dátiles Y Cacao 30g, almacén.","Barras de dátiles y cacao sabor choco naranja, marca Laddubar, 30g cada una.",barra|snack|barrita|barras energéticas,ACTUALIZAR
6005,"Caja X12 Barras Laddubar Gold Avellanas, Datiles Y Cacao 30g","Caja X12 Barras Laddubar Gold Avellanas, Datiles Y Cacao 30g, almacén.","Barras de frutas y frutos secos con avellanas, dátiles y cacao, marca Laddubar Gold.",barra de cereal|barra de frutas|snack saludable,ACTUALIZAR
6012,Laddubar Cranberries Caja X10 Barras 60g Y 15g Proteína,"Laddubar Cranberries Caja X10 Barras 60g Y 15g Proteína, almacén.","Barra de proteína con arándanos, marca Laddubar, presentación de 60g en caja x10.",barra de proteína|snack de proteína|barra de cereal,ACTUALIZAR
6013,"Caja X12 Barras Laddubar Gold Almendras, Datiles Y Cacao 30g","Caja X12 Barras Laddubar Gold Almendras, Datiles Y Cacao 30g, almacén.","Barras de frutas y frutos secos con almendras, dátiles y cacao, marca Laddubar Gold.",barra de cereal|barra de frutas|snack saludable,ACTUALIZAR
6014,Caja X 12 Barras Veganas Coco & Choco S/tacc Laddubar,"Caja X 12 Barras Veganas Coco & Choco S/tacc Laddubar, almacén.","Barras veganas de coco y chocolate sin TACC, marca Laddubar, caja x 12.",barras|snacks|barritas,ACTUALIZAR
6025,Aceto Balsamico Premium Bidon Corazon Lunlunta Oleico 2l,"Aceto Balsamico Premium Bidon Corazon Lunlunta Oleico 2l, marca CORAZON DE LUNLUNTA, almacén.","Aceto balsámico premium en bidón de 2 litros, marca Corazón Lunlunta.",vinagre balsámico|aceto|vinagre,ACTUALIZAR
6051,Cúrcuma Y Curcumina Nature's Truth 70 Gomitas Sabor Durazno,"Cúrcuma Y Curcumina Nature's Truth 70 Gomitas Sabor Durazno, nutricionales.","Gomitas de cúrcuma y curcumina sabor durazno, marca Nature's Truth, pack de 70.",gomitas|gominolas|caramelos,ACTUALIZAR
6052,Frutigran Avena Y Pasas Galletitas Granix 250g,"Frutigran Avena Y Pasas Galletitas Granix 250g, almacén, almacén, presentación individual.","Galletitas de avena con pasas, marca Granix, formato 250g.",galletitas|galletitas de avena|galletitas con pasas,ACTUALIZAR
6053,Frutigran Avena Sesamo Amaranto Girasol Granix 260gr.,"Frutigran Avena Sesamo Amaranto Girasol Granix 260gr, almacén, almacén, presentación individual.","Avena con sésamo, amaranto y girasol, marca Granix, formato 260g.",avena|granola|mezcla de semillas,ACTUALIZAR
6058,Frutigran Salvado Galletitas Granix X 250gr,"Frutigran Salvado Galletitas Granix X 250gr, almacén, almacén, presentación individual.","Galletitas de salvado, marca Granix, presentación de 250 gramos.",galletitas|galletitas de salvado,ACTUALIZAR
6059,Frutigran Avena Chía Lino Galletitas Granix 240g,"Frutigran Avena Chía Lino Galletitas Granix 240g, almacén, almacén, presentación individual.","Galletitas de avena con chía y lino, marca Granix, 240g.",galletitas|galletitas de avena,ACTUALIZAR
6060,Frutigran Chips Chocolate Con Omega 9 Galletitas Granix 255g,"Frutigran Chips Chocolate Con Omega 9 Galletitas Granix 255g, almacén.","Galletitas con chips de chocolate y omega 9, marca Granix, 255g.",galletitas|chips|galletitas de chocolate,ACTUALIZAR
6061,Frutigran Avena Y Pasas Galletitas Granix 500 Grs,"Frutigran Avena Y Pasas Galletitas Granix 500 Grs, almacén, almacén.","Galletitas de avena con pasas, marca Granix, presentación de 500 gramos.",galletitas|galletitas de avena|galletitas con pasas,ACTUALIZAR
6063,Frutigran Avena Y Frutos Rojos Galletitas Granix 250 Grs,"Frutigran Avena Y Frutos Rojos Galletitas Granix 250 Grs, almacén.","Galletitas de avena con frutos rojos, marca Granix, 250 gramos.",galletitas|galletitas de avena,ACTUALIZAR
6064,Arroz Basmati Sri Sri 500gr,"Arroz Basmati Sri Sri 500gr, marca Sri Sri Tattva, almacén.","Arroz Basmati, marca Sri Sri, presentado en bolsa de 500 gramos.",arroz|basmati,ACTUALIZAR
6065,Stevia Hileret Endulzante En Polvo 400 Sobres,"Stevia Hileret Endulzante En Polvo 400 Sobres, almacén, almacén, presentación individual.","Endulzante en polvo de stevia, marca Hileret, presentado en 400 sobres.",stevia|endulzante|endulzante en polvo,ACTUALIZAR
6109,Agua de Azahar El Castillo x100 cc,"Agua de Azahar El Castillo x100 cc, saborizantes y jarabes.","Agua de azahar, marca El Castillo, formato 100 cc.",agua de azahar|agua de flor de naranjo,ACTUALIZAR
6112,Extracto de Vainilla Natural El Castillo 250 cc,"Extracto de Vainilla Natural El Castillo 250 cc, saborizantes y jarabes.","Extracto de vainilla natural, marca El Castillo, formato 250 cc.",extracto de vainilla|vainilla líquida,ACTUALIZAR
6114,Ginkgo 120 Complex Memoria Vitamin Way x60 Cápsulas sin Sabor Pharmamerican,"Ginkgo 120 Complex Memoria Vitamin Way x60 Cápsulas sin Sabor Pharmamerican, nutricionales.","Ginkgo 120 complejo memoria, marca Vitamin Way, x60 cápsulas sin sabor.",ginkgo|cápsulas|suplemento,ACTUALIZAR
6120,Aceite De Oliva Virgen Laur Cruz De Piedra Organico 500ml,"Aceite De Oliva Virgen Laur Cruz De Piedra Organico 500ml, almacén.","Aceite de oliva virgen orgánico, marca Laur, formato 500 ml.",aceite de oliva|aceite|oliva,ACTUALIZAR
6121,Aceite Oliva Laur Extra Virgen Altos Limpios Vidrio 500 Ml,"Aceite Oliva Laur Extra Virgen Altos Limpios Vidrio 500 Ml, almacén.","Aceite de oliva extra virgen Laur, formato vidrio 500 ml.",aceite de oliva|aceite|oliva,ACTUALIZAR
6123,Granix Aritos Cereal Frutal Bajo En Sodio Bolsa 350g,"Granix Aritos Cereal Frutal Bajo En Sodio Bolsa 350g, almacén.","Aritos de cereal frutal bajo en sodio, marca Granix, bolsa de 350g.",aritos|cereal|snack|gusanitos,ACTUALIZAR
6124,Bocaditos Granix Cereal Relleno Chocolate Blanco 180g,"Bocaditos Granix Cereal Relleno Chocolate Blanco 180g, almacén, almacén, presentación individual.","Bocaditos de cereal rellenos con chocolate blanco, marca Granix, 180g.",bocaditos|snacks|golosinas,ACTUALIZAR
6125,Galletitas Granix De Salvado Sin Sal Tripack 690gr,"Galletitas Granix De Salvado Sin Sal Tripack 690gr, almacén, almacén.","Galletitas de salvado sin sal, marca Granix, formato tripack de 690g.",galletitas|galletitas de salvado|galletitas sin sal,ACTUALIZAR
6126,Galletitas Granix Sándwich Tripack X 600grs,"Galletitas Granix Sándwich Tripack X 600grs, almacén, almacén, presentación individual.","Galletitas sándwich de crema, marca Granix, presentación tripack de 600 gramos.",galletitas|sándwich|galletitas rellenas,ACTUALIZAR
6127,Skarchitos Copos De Maíz Azucarados Cereal Granix 500 Grs,"Skarchitos Copos De Maíz Azucarados Cereal Granix 500 Grs, marca Alimentos Granix, almacén.","Cereal de copos de maíz azucarados, marca Granix, 500 gramos.",cereal|copos de maíz|cereal azucarado,ACTUALIZAR
6129,Galletitas Granix Salvado Tripack X 720grs,"Galletitas Granix Salvado Tripack X 720grs, almacén, almacén, presentación individual.","Galletitas de salvado, marca Granix, presentación tripack de 720 gramos.",galletitas|galletitas de salvado,ACTUALIZAR
6139,Calostro Colabella Libre De Gluten 60 Comprimidos Sin Sabor,"Calostro Colabella Libre De Gluten 60 Comprimidos Sin Sabor, nutricionales.","Calostro en comprimidos, marca Colabella, libre de gluten, 60 unidades.",calostro|comprimidos|suplemento,ACTUALIZAR
6167,Fideos De Arroz Mama 10mm 350g,"Fideos De Arroz Mama 10mm 350g, almacén, almacén, presentación individual.","Fideos de arroz 10mm, marca Mama, presentación de 350g.",fideos|fideos de arroz,ACTUALIZAR
6169,Harina De Vino Resveratrol Colabella Pote 300g,"Harina De Vino Resveratrol Colabella Pote 300g, almacén, almacén, presentación individual.","Harina de vino resveratrol, marca Colabella, formato pote de 300g.",harina|harina de vino,ACTUALIZAR
6192,B 50 Complex Sistema Nervioso Piel Cabello X 30 Sin Sabor,"B 50 Complex Sistema Nervioso Piel Cabello X 30 Sin Sabor, marca Natural Life, nutricionales.","Complejo vitamínico B 50 en cápsulas, marca no especificada, sin sabor, pack x30.",vitaminas|complejo b|capsulas,ACTUALIZAR
6195,Arroz Basmati Sri Sri 1 Kg,"Arroz Basmati Sri Sri 1 Kg, marca Sri Sri Tattva, almacén.","Arroz Basmati, marca Sri Sri, presentación de 1 kg.",arroz|arroz basmati,ACTUALIZAR
6198,Hongos Melena De Leon En Polvo 1kg Sabor Neutro,"Hongos Melena De Leon En Polvo 1kg Sabor Neutro, marca New Garden, nutricionales.","Hongos melena de león en polvo sabor neutro, 1 kg.",hongos|melena de león|polvo de hongos,ACTUALIZAR
6217,Extracto de Vainilla Natural El Castillo Concentrado 500 ml,"Extracto de Vainilla Natural El Castillo Concentrado 500 ml, saborizantes y jarabes.","Extracto de vainilla natural concentrado 500 ml, marca El Castillo.",vainilla|extracto de vainilla|esencia de vainilla,ACTUALIZAR
6220,Azucar Light Hileret Bolsa X 500 Grs,"Azucar Light Hileret Bolsa X 500 Grs, almacén, endulzante, presentación individual.","Azúcar light en bolsa de 500 gramos, marca Hileret.",azucar|azucar dietética|azucar baja en calorías,ACTUALIZAR
8000,Creatina Monohidrato Micronizada Vitamin Way Sport 300 g Sabor Naranja,"Creatina Monohidrato Micronizada Vitamin Way Sport 300 g Sabor Naranja, deportivos.","Creatina monohidrato micronizada sabor naranja, marca Vitamin Way, formato 300 g.",creatina|creatina micronizada|creatina en polvo,ACTUALIZAR
100000,Aceite de Oliva Virgen Extra Laur Clásico Bag In Box 5 L,"Aceite de Oliva Virgen Extra Laur Clásico Bag In Box 5 L, aceites y vinagres.","Aceite de oliva virgen extra Laur clásico, formato Bag In Box de 5 litros.",aceite de oliva|aceite|oliva,ACTUALIZAR
