id,slug,title,category,price,originalPrice,currentStock,handleStock,type,featured,description,images,options
69a99dce399e5300043f52cc,licuadora-portatil-autolimpiante_69a99dce399e5300043f52cc,LICUADORA PORTATIL AUTOLIMPIANTE,BAZAR,19500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772722806117.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772722811934.jpg,[]
69a99e12399e5300043f52ce,coradora-de-papa-baston_69a99e12399e5300043f52ce,CORADORA DE PAPA BASTON ,BAZAR,3500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772723679173.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772723683903.jpg,[]
69a99e5432ead5000496a25c,limpia-vidrio-magnetico-con-respuesto_69a99e5432ead5000496a25c,LIMPIA VIDRIO MAGNETICO CON RESPUESTO,NOVEDADES,12000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772723754473.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772723758356.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772723762588.jpg,[]
69a99e9832ead5000496a25d,luz-para-bici-con-bocina-recargable_69a99e9832ead5000496a25d,LUZ PARA BICI CON BOCINA RECARGABLE,NOVEDADES,12000,0,0,false,hidden,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772723811572.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772723815947.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772723820163.jpg,[]
69a9a16d32ead5000496a25f,paragua-chico-transparente_69a9a16d32ead5000496a25f,PARAGUA CHICO TRANSPARENTE,NOVEDADES,8000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772724566811.jpg,[]
69a9a2508fafdb0004704153,dosificador-spray-aceitevinagre_69a9a2508fafdb0004704153,DOSIFICADOR SPRAY ACEITE/VINAGRE,BAZAR,5000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772724725383.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772724730119.jpg,[]
69a9a2f032ead5000496a261,limpia-palabrisas_69a9a2f032ead5000496a261,LIMPIA PALABRISAS,NOVEDADES,6500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772724940634.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772724944632.jpg,[]
69a9a31132ead5000496a262,camiseta-argentina-linea-economica_69a9a31132ead5000496a262,CAMISETA ARGENTINA LINEA ECONOMICA,NOVEDADES,13500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772724984747.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772724989283.jpg,[]
69a9a35532ead5000496a264,mochila-premium-jansport_69a9a35532ead5000496a264,MOCHILA PREMIUM JANSPORT,MARROQUINERIA,34000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772725018692.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772725023130.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772725036108.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772725043556.jpg,[]
69a9a3ac35c1350004237c7e,lentes-de-sol_69a9a3ac35c1350004237c7e,LENTES DE SOL,NOVEDADES,3000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772725112339.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772725116776.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772725120792.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772725126176.jpg,[]
69a9a3c635c1350004237c7f,lente-de-sol_69a9a3c635c1350004237c7f,LENTE DE SOL ,NOVEDADES,3000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772725173000.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1772725176918.jpg,[]
69b00ee934b6e90004284250,alfombra-memory_69b00ee934b6e90004284250,ALFOMBRA MEMORY,BLANQUERIA Y NOVEDADES,7000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773145794162.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773145803564.jpg,[]
69b00f3514fe85000435916e,alfombra-para-bano-ovalada_69b00f3514fe85000435916e,ALFOMBRA PARA BAÑO OVALADA,BLANQUERIA Y NOVEDADES,4000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773145865872.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773145885905.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773145892610.jpg,[]
69b00f789202430004c3fb28,alfombra-bano-rectangular_69b00f789202430004c3fb28,ALFOMBRA BAÑO RECTANGULAR,BLANQUERIA Y NOVEDADES,7000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773145940370.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773145948509.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773145953390.jpg,[]
69b00fb09202430004c3fb2a,juego-de-toalla-y-toallon-con-guarda_69b00fb09202430004c3fb2a,JUEGO DE TOALLA Y TOALLON CON GUARDA,BLANQUERIA Y NOVEDADES,12000,0,0,false,available,false,El precio incluye la toalla y el toallon,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773145987350.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773145991568.jpg,[]
69b011a734b6e90004284251,cinta-aisladora-x-10-unidades_69b011a734b6e90004284251,CINTA AISLADORA X 10 UNIDADES,FERRETERIA,4500,0,0,false,hidden,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773146511729.jpg,[]
69b011e134b6e90004284252,cinta-embalar-50mts-x-5-unidades_69b011e134b6e90004284252,CINTA EMBALAR 50MTS X 5 UNIDADES,FERRETERIA,6000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773146562156.jpg,[]
69b012629202430004c3fb2d,bolso-deportivo-t60_69b012629202430004c3fb2d,BOLSO DEPORTIVO T60,MARROQUINERIA,45000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773146610627.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773146623278.jpg,[]
69b012c99202430004c3fb30,covertor-de-cama-1-12-plazas_69b012c99202430004c3fb30,COVERTOR DE CAMA 1 1/2 PLAZAS,BLANQUERIA Y NOVEDADES,16000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773146794291.jpg,[]
69b012e19202430004c3fb31,covertor-de-cama-2-12-plazas_69b012e19202430004c3fb31,COVERTOR DE CAMA 2 1/2 PLAZAS,BLANQUERIA Y NOVEDADES,20500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773146834672.jpg,[]
69b0136d14fe85000435916f,cortina-cocina-microfibra-11m_69b0136d14fe85000435916f,CORTINA COCINA MICROFIBRA 1.1M,BLANQUERIA Y NOVEDADES,6500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773146858935.jpg,[]
69b013a714fe850004359170,cortina-bano-de-teflon-con-ganchos_69b013a714fe850004359170,CORTINA BAÑO DE TEFLON CON GANCHOS,BLANQUERIA Y NOVEDADES,12500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773146999425.jpg,[]
69b0140114fe850004359172,cortina-cocina-con-faldon-11m_69b0140114fe850004359172,CORTINA COCINA CON FALDON 1.1M,BLANQUERIA Y NOVEDADES,7500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773147059729.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773147076088.jpg,[]
69b0144f14fe850004359174,sabana-ajustable-2-12_69b0144f14fe850004359174,SABANA AJUSTABLE 2 1/2,BLANQUERIA Y NOVEDADES,7000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773147171463.jpg,[]
69b0146999a2470004cdd437,sabana-ajustable-1-12_69b0146999a2470004cdd437,SABANA AJUSTABLE 1 1/2,BLANQUERIA Y NOVEDADES,5500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773147224448.jpg,[]
69b014a014fe850004359176,pelota-no2-boca_69b014a014fe850004359176,PELOTA Nº2 BOCA,JUGUETES,6000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773147266733.jpg,[]
69b014e434b6e90004284255,protector-de-bano-50-micrones_69b014e434b6e90004284255,PROTECTOR DE BAÑO 50 MICRONES,BLANQUERIA Y NOVEDADES,3500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773147313993.jpg,[]
69b0150814fe850004359177,protector-de-bano-75-micrones_69b0150814fe850004359177,PROTECTOR DE BAÑO 75 MICRONES,BLANQUERIA Y NOVEDADES,4500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773147374683.jpg,[]
69b0153334b6e90004284256,toallon-playeros_69b0153334b6e90004284256,TOALLON PLAYEROS,BLANQUERIA Y NOVEDADES,7500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773147416729.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773147431107.jpg,[]
69b0155734b6e90004284257,lente-de-lectura_69b0155734b6e90004284257,LENTE DE LECTURA,NOVEDADES,2500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773147456345.jpg,[]
69b1b5104d443c0004cee344,naipe-dos_69b1b5104d443c0004cee344,NAIPE “DOS”,NOVEDADES,2000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773253889349.jpg,[]
69b1b59e565b98000427704e,naipe-uno-brain-rot_69b1b59e565b98000427704e,NAIPE “UNO” BRAIN ROT,NOVEDADES,2000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1773254028110.jpg,[]
69d842b5ab286c0004515f50,paraguas-largo-negro-y-plateado_69d842b5ab286c0004515f50,PARAGUAS LARGO NEGRO Y PLATEADO,NOVEDADES,10000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775780379787.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775780390051.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775780399091.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775780410928.jpg,[]
69d843e135b7750004411b35,paraguas-mini-plegable-uv_69d843e135b7750004411b35,PARAGUAS MINI PLEGABLE UV,NOVEDADES,8000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775780563040.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775780569718.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775780575904.jpg,[]
69d8441c35b7750004411b36,cortadorrayador-multiuso_69d8441c35b7750004411b36,CORTADOR/RAYADOR MULTIUSO,BAZAR,13000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775780863185.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775780866505.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775780874970.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775780879586.jpg,[]
69d84541ab286c0004515f53,botella-hielera_69d84541ab286c0004515f53,BOTELLA HIELERA,NOVEDADES,15000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775781155766.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775781163573.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775781169882.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775781174992.jpg,[]
69d84684ab286c0004515f54,estuche-de-marcadores-x60-unidades_69d84684ab286c0004515f54,ESTUCHE DE MARCADORES X60 UNIDADES,ESCOLAR,16500,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775781348807.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775781352684.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775781356150.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775781498869.jpg,[]
69d84770ab286c0004515f56,calculadora-con-panel-solar_69d84770ab286c0004515f56,CALCULADORA CON PANEL SOLAR,NOVEDADES,9000,0,0,false,available,false,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775781708852.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775781711013.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1775781712776.jpg,[]
69dfb4b953ab9600040bc48b,perfumes-en-tubo_69dfb4b953ab9600040bc48b,PERFUMES EN TUBO,PERFUMES,0,0,0,false,available,true,,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1776268285191.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1776268289594.jpg | https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1776268294328.jpg,"[{""options"":[{""id"":""c08SMzd7NG"",""title"":""X1 "",""price"":3500,""enabled"":true,""handleStock"":false,""currentStock"":0},{""id"":""2JKfU0kI9j"",""title"":""X12 SURTIDOS ($2.600 C/U)"",""price"":31200,""enabled"":true,""handleStock"":false,""currentStock"":0},{""id"":""TVPEBo8N-"",""title"":""X24 SURTIDOS (INCLUYE EXHIBIDOR) $2.250 C/U"",""price"":54000,""enabled"":true,""handleStock"":false,""currentStock"":0}],""count"":1,""required"":false,""value"":[],""title"":""PRECIOS"",""id"":""4BXxGH2BXN""}]"
69dfb610792dd9000467f009,cremas-masajeadoras_69dfb610792dd9000467f009,CREMAS MASAJEADORAS,BELLEZA,0,0,0,false,available,true,"Cannabis
Kalma ya
Mentisan 
Mentolina 
Coca eucalipto 
Aceite coca 
Rodilla
Cervicales 
Calambres
Alo vera
Átomo
Calma flex 
Curativa 
Azufre 
Arnica coca ",https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1776268579687.jpg,"[{""options"":[{""id"":""PEL8wT_48r"",""title"":""X12 ($1.300 C/U)"",""price"":15600,""enabled"":true,""handleStock"":false,""currentStock"":0},{""id"":""3tZOLOXYlb"",""title"":""X50 ($1.200 C/U)"",""price"":60000,""enabled"":true,""handleStock"":false,""currentStock"":0},{""id"":""afhmr9kiY"",""title"":""X100 ($1.100 C/U)"",""price"":100000,""enabled"":true,""handleStock"":false,""currentStock"":0}],""count"":1,""required"":false,""value"":[],""title"":""PRECIOS"",""id"":""3tmynSoMo""}]"
6a4cfbb7255a760004109edb,naipe-espanol_6a4cfbb7255a760004109edb,NAIPE ESPAÑOL,NOVEDADES,2000,0,0,false,available,false,El precio es por un mazo,https://pency-images.nyc3.digitaloceanspaces.com/bmgmayorista/1783430029273.jpg,[]
