id,product_code,nombre,stock,created_at,updated_at,unidades_por_bulto,descripcion,rotacion_index,unidad_minima_de_venta,en_catalogo,bultos_por_pallet,image_url,cantidad_minima_de_venta,umv_tipo,unidades_por_display,displays_por_bulto,motivo_baja,mental_priority,es_pesable,peso_referencia_kg,pallets_por_equipo,caja_semantica,is_mock,tipo_venta
10810,12604,PIZZA SIN TACC 12X500G,93,2026-02-03 14:53:11.54265+00,2026-07-16 12:00:52.11427+00,12,"¡Descubre la deliciosa Pizza Sin TACC, una opción irresistible para quienes buscan disfrutar sin gluten! Presentada en un formato de 12 unidades de 500g, es ideal para mantener en stock y satisfacer la creciente demanda de productos inclusivos. Su sabor auténtico y la versatilidad en toppings la convierten en un éxito seguro en tu kiosco o almacén. Atrae a un público amplio, generando compras por impulso y asegurando un margen atractivo. ¡No te quedes sin ella en tu mostrador!",0,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-12604-300x300.webp,1,unidad,,,,0,false,,,,false,
10811,14266,HELADO PALITO LIMON FRUTILLA MOGUL POR 18 6X18X40G,10,2026-02-03 14:53:12.739773+00,2026-07-16 12:00:58.984155+00,6,"¡Descubre el refrescante Helado Palito Limón Frutilla Mogul! Con su irresistible combinación de sabores cítricos y frutales, es el capricho perfecto para cualquier momento. Cada caja contiene 18 unidades de 40g, ideal para exhibir en tu kiosco o almacén. Su atractivo formato fomenta la compra por impulso, asegurando una rotación constante. Además, su margen de ganancia es atractivo, atrayendo a un público variado que busca disfrutar de un delicioso y refrescante helado en cualquier ocasión. ¡No te quedes sin él!",0,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-14266-300x300.webp,1,display,,6,display_por_bulto inválido,0,false,,,bulto,false,
10812,13420,BUTTER TOFFEES SURTIDO 36X140G,0,2026-02-03 14:53:13.93832+00,2026-07-16 12:00:56.115837+00,36,"¡Descubre el irresistible sabor de los Butter Toffees Surtido! Con su mezcla de cremosos y suaves caramelos, este producto se convierte en el favorito de grandes y chicos. Presentado en un práctico formato de 36 paquetes de 140 g, es perfecto para exhibir en tu kiosco o almacén. Su atractivo visual y delicioso sabor aseguran una alta rotación, ideal para compras por impulso. Aumenta tus márgenes y deleita a tus clientes con este dulce clásico que nunca pasa de moda.",0,DISPLAY,true,,,1,display,,36,display_por_bulto inválido,0,false,,,bulto,false,
10813,11835,CARAMELO MENTA FRESH CRISTAL 12X405G,108,2026-02-03 14:53:15.165049+00,2026-07-16 12:00:55.556275+00,12,"Descubre el delicioso Caramelo Menta Fresh Cristal, el sabor que refresca y sorprende. Perfecto para quienes buscan un dulce que combine frescura y suavidad en cada bocado. Presentado en un formato de 12 paquetes de 405g, es ideal para exhibir en tu kiosco o almacén. Con un atractivo irresistible y un alto margen de ganancia, este caramelo es perfecto para compras por impulso, atrayendo tanto a jóvenes como a adultos. ¡Impulsa tus ventas con Menta Fresh!",0.0049,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-11835-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10814,14999,MOGUL GOMAS COLA 12X12X30G,86,2026-02-03 14:53:16.365508+00,2026-07-16 12:01:00.648095+00,12,"Descubre el irresistible sabor de MOGUL GOMAS COLA, el dulce que está revolucionando el mercado. Presentado en un práctico formato de 12 displays con 12 unidades de 30g cada uno, es perfecto para atraer a los amantes de los sabores clásicos y a los más jóvenes. Su atractivo precio y delicioso sabor aseguran una alta rotación en tu tienda, impulsando las compras por impulso. ¡Aprovecha el margen que ofrece y coloca MOGUL en tu mostrador para maximizar tus ganancias!",0.0002,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2025/08/20250825-14999-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10815,15019,MOGUL OSITO EXTREME PICANTE 12X12X30G,0,2026-02-03 14:53:17.573383+00,2026-06-09 10:31:04.65567+00,12,"¡Descubre el sabor explosivo de MOGUL OSITO EXTREME PICANTE! Este delicioso dulce de gomita con un toque de picante es la tendencia perfecta para atraer a los amantes de lo atrevido. Presentado en un formato de 12 cajas con 12 unidades de 30g cada una, es ideal para exhibir en tu kiosco. Su combinación única garantiza una rotación rápida y alta demanda, convirtiéndolo en una compra por impulso irresistible. ¡Aumenta tus márgenes y sorprende a tus clientes con esta deliciosa aventura!",0.0027,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2025/03/20250327-15019-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10816,12757,HELADO PALITO BOMBON POR 6 12X6X40G,156,2026-02-03 14:53:18.774035+00,2026-07-16 12:00:56.10697+00,12,"¡Descubre el irresistible Helado Palito Bombón! Con su deliciosa capa de chocolate y cremoso interior, es la opción perfecta para los amantes del dulce. Presentado en un formato conveniente de 12 cajas con 6 unidades de 40g cada una, es ideal para tu kiosco o almacén. Este producto atractivo garantiza alta rotación gracias a su popularidad entre niños y adultos, impulsando las compras por impulso y ofreciendo un excelente margen de ganancia. ¡No dejes pasar esta oportunidad!",0,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-12757-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,bulto,false,
10817,7049,SERRANAS SANDWICH POR 3 16X3X112G,182,2026-02-03 14:53:19.97811+00,2026-07-16 12:00:54.372478+00,16,"¡Descubre Serranitas Sandwich! Un delicioso snack que combina el sabor auténtico del jamón y el queso en cada bocado. Presentado en un formato práctico de 16 cajas con 3 unidades de 112g cada una, es perfecto para tu mostrador. Este producto se vende rápido gracias a su atractivo para los amantes de los snacks y la compra por impulso. Aumenta tu rentabilidad con un margen atractivo y capta la atención de un público joven y dinámico. ¡No te quedes sin él!",0.0028,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-7049-300x300.webp,1,display,,16,display_por_bulto inválido,0,false,,,bulto,false,
10818,13803,BATIDO SIMPLE SACIETY PLUS CHOCOLATE 6X462G,0,2026-02-03 14:53:21.172528+00,2026-07-16 12:00:57.21541+00,6,"Descubre el delicioso Batido Simple Sacity Plus Chocolate, la opción perfecta para satisfacer antojos y atraer a tus clientes. Presentado en un práctico formato de 6 botellas de 462g, este batido combina un sabor irresistible con un toque de nutrición. Ideal para la compra por impulso, su atractivo diseño y sabor lo convierten en un must-have en tu mostrador. Con un excelente margen de ganancia, captará la atención de un público diverso, asegurando una rápida rotación en tu tienda. ¡No dejes pasar esta oportunidad!",0,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20240416-13803-300x300.webp,1,unidad,,,,0,false,,,,false,
10819,13358,ALFAJOR MINITORTA CLASICO 21X69G,2534,2026-02-03 14:53:22.371289+00,2026-07-16 12:00:51.563575+00,21,"Descubre el irresistible Alfajor Minitorta Clásico de 21x69g, una delicia que combina un suave relleno de dulce de leche con una capa de chocolate que enamora. Este formato incluye 12 displays de 48 unidades, ideal para exhibir en tu kiosco o almacén. Su presentación atractiva y tamaño perfecto lo convierten en una opción ideal para compras por impulso. ¡Aumenta tu margen de ganancia y atrae a un público fiel que busca un capricho dulce irresistible!",0.1533,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13358-300x300.webp,3,unidad,,,,0,false,,,,false,
10820,13528,HELADO KOPA DULCE DE LECHE AMERICANA 18X90G,29,2026-02-03 14:53:23.572853+00,2026-07-16 12:00:58.149574+00,1,"Descubre el irresistible Helado Kopa Dulce de Leche Americana, el sabor que todos aman y que se ha convertido en un clásico. Presentado en un conveniente formato de 18 unidades de 90g, es perfecto para satisfacer esos antojos dulces en cualquier momento. Este producto no solo atrae a los amantes de lo dulce, sino que también impulsa las ventas por impulso en tu negocio. Con un margen atractivo, asegura una rápida rotación y fideliza a tus clientes. ¡No dejes pasar esta oportunidad!",0.0003,BULTO,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-13528-300x300.webp,1,unidad,,1,,0,false,,,,false,
10821,15141,OBLEA COFLER CHOCOLINA MAX 8X16X60G,981,2026-02-03 14:53:24.783072+00,2026-07-16 12:00:57.099024+00,128,"Descubre la irresistible Oblea Cofler Chocolina Max, un deleite que combina la suave textura de la oblea con un delicioso relleno de chocolate. Presentada en un formato ideal de 8 packs de 16 unidades de 60g, es perfecta para maximizar tu inventario. Este producto es ideal para compras por impulso, atrayendo a un público amante del chocolate y los snacks. Con un alto margen de ganancia y rápida rotación, ¡no dejes pasar la oportunidad de aumentar tus ventas en el mostrador!",0.0045,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2025/07/20250627-15141-300x300.webp,1,unidad,16,,,0,false,,,,false,
10822,13109,PURE TOMATE ARCOR 12X1050G,24,2026-02-03 14:53:25.983995+00,2026-07-16 12:00:58.176279+00,12,"Descubre el delicioso sabor del Pure Tomate Arcor, un producto esencial para tu negocio. Presentado en un formato de 12 frascos de 1050g, es perfecto para satisfacer las demandas de tus clientes, desde amas de casa hasta chefs aficionados. Su versatilidad lo convierte en la base ideal para salsas, guisos y más. Además, su alta calidad y atractivo precio garantizan un excelente margen de ganancia y una rotación rápida en el mostrador, impulsando tus ventas de manera efectiva.",0.0002,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13109-300x300.webp,1,unidad,,,,0,false,,,,false,
10823,13247,GARBANZOS ARCOR 24X300G,174,2026-02-03 14:53:27.186236+00,2026-07-16 12:00:58.549265+00,24,"Descubre la calidad y el sabor inconfundible de los Garbanzos Arcor, un producto que se destaca en el mercado por su frescura y versatilidad en la cocina. Presentados en un atractivo formato de 24 latas de 300g, son ideales para que tus clientes disfruten de una alimentación saludable y deliciosa. Su alta rotación y la creciente demanda de productos saludables garantizan un excelente margen de ganancia. Atrae a un público consciente y amante de la cocina práctica con esta opción irresistible en tu mostrador.",0.0061,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13247-300x300.webp,1,unidad,,,,0,false,,,,false,
10824,12696,MEMBRILLO LC ESTUCHE 12X500G,0,2026-02-03 14:53:28.3822+00,2026-07-16 12:00:55.913322+00,12,"Descubre el delicioso sabor del Membrillo LC, un producto que conquista a todos con su textura suave y dulce. Presentado en un estuche práctico de 12 unidades de 500g, es perfecto para kioscos y almacenes que buscan ofrecer un producto de calidad. Este membrillo se convierte en una opción irresistible para el consumidor, ideal para compras por impulso. Con un margen atractivo, no solo deleitarás a tus clientes, sino que también asegurarás una rápida rotación en tu mostrador. ¡Aprovecha esta oportunidad!",0,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-12696-300x300.webp,1,unidad,,,,0,false,,,,false,
10825,13650,BOCADITO VACA LECHERA 12X520G,8,2026-02-03 14:53:29.583726+00,2026-07-16 12:00:51.589192+00,12,"¡Descubre el irresistible sabor del Bocadito Vaca Lechera! Este delicioso snack, con su combinación perfecta de textura y dulzura, se ha convertido en la tendencia favorita de los consumidores. Presentado en un formato de 12 empaques de 520g, es ideal para exhibir en tu kiosco o almacén. Su atractivo sabor genera compras por impulso, ofreciendo un margen de ganancia atractivo. Atrae a un público amplio, desde niños hasta adultos, y asegura una rotación rápida en tu negocio. ¡No te quedes sin él!",0.0003,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-13650-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10826,14250,CEREALES FORMIS ESTRELLAS FRUTAL 30X145G,0,2026-02-03 14:53:30.781409+00,2026-07-16 12:01:00.19865+00,30,"Descubre el irresistible sabor de los Cereales Formis Estrellas Frutal, ¡la opción perfecta para iniciar el día con energía! Este atractivo formato incluye 30 cajas de 145 g, ideales para el mostrador de tu kiosco o almacén. Con su mezcla de frutas y una textura crujiente, estos cereales son un imán para las compras por impulso, atrayendo a un amplio público familiar. Ofrece un margen atractivo y disfruta de una rápida rotación. ¡No dejes pasar esta oportunidad de aumentar tus ventas!",0,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-14250-300x300.webp,1,display,,30,display_por_bulto inválido,0,false,,,display,false,
10827,13959,HELADO GELATO ROCKLETS 6X250G,63,2026-02-03 14:53:31.972779+00,2026-07-16 12:00:52.5618+00,6,"Descubre el irresistible Helado Gelato Rocklets, un deleite que combina la cremosidad del gelato con la explosión de sabor de los Rocklets. Presentado en un formato de 6x250g, es perfecto para exhibir en tu kiosco o almacén. Este producto no solo atrae a los amantes del dulce, sino que también fomenta las compras por impulso. Con un margen atractivo, te garantiza una rotación constante, convirtiéndose en un imprescindible en la temporada de calor. ¡Aumenta tus ventas hoy!",0.0024,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2025/04/20250416-13959-300x300.webp,1,unidad,,,,0,false,,,,false,
10828,12188,HELADO POSTRE ALMENDRADO ARCOR 6X675G,0,2026-02-03 14:53:33.172644+00,2026-06-09 15:55:51.026905+00,6,"Descubre el Irresistible Helado Postre Almendrado Arcor, una combinación perfecta de cremosidad y sabor que encantará a tus clientes. Este formato incluye 6 unidades de 675g, ideal para exhibir en tu negocio. Su delicioso sabor y textura lo convierten en una opción perfecta para el consumo familiar y en ocasiones especiales. Además, al ser un producto de alta rotación y demanda, garantiza un atractivo margen de ganancia. ¡No dejes pasar la oportunidad de incrementar tus ventas con este delicioso helado!",0.0002,UNIDAD,true,,,1,unidad,,,,0,false,,,,false,
10829,13469,PASTA SPAGHETTI LC 20x500G,877,2026-02-03 14:53:34.369808+00,2026-07-16 12:00:58.002939+00,20,"Pasta spaghetti, marca LC (La Campagnola), formato 20 paquetes de 500g cada uno.",0.0043,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13469-300x300.webp,1,unidad,,,,0,false,,,,false,
10830,5111,TOPLINE SEVEN STRAWBERRY 36x16x14G,0,2026-02-03 14:53:35.566835+00,2026-07-01 12:44:15.978801+00,36,"¡Descubre el sabor irresistible de TOPLINE SEVEN STRAWBERRY! Este delicioso snack combina frescura y dulzura en cada bocado, ideal para cautivar a tus clientes. Presentado en un práctico formato de 36 cajas, cada una con 16 unidades de 14g, es perfecto para exhibir en tu kiosco o almacén. Su atractivo sabor y presentación lo convierten en un producto de compra por impulso, asegurando un alto margen de ganancia y rápida rotación. ¡No dejes pasar la oportunidad de aumentar tus ventas! A este seven los clientes lo llaman también Seven Rojo o Seven fruta.",1,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-5111-300x300.webp,1,display,,36,display_por_bulto inválido,0,false,,,display,false,
10831,1999,MOGUL OSITOS 12X12X30G,283,2026-02-03 14:53:36.75923+00,2026-07-16 12:00:53.521309+00,12,"¡Descubre la dulzura irresistible de MOGUL OSITOS! Estos gomitas en forma de osito son perfectas para satisfacer el antojo de tus clientes y están en tendencia. Presentados en un formato de 12 bolsas de 30g, son ideales para exhibir en tu mostrador. Su atractivo diseño y delicioso sabor fomentan la compra por impulso, logrando un alto margen de ganancia. Atrae a los más pequeños y a los adultos nostálgicos, ¡no dejes pasar la oportunidad de aumentar tus ventas!",0.0086,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-1999-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10832,7167,SALADIX JAMON ESTUCHE 4X6X100G,614,2026-02-03 14:53:37.951596+00,2026-07-16 12:00:54.288467+00,24,"¡Descubre el irresistible sabor de Saladix Jamón! Este delicioso producto es perfecto para quienes buscan un snack sabroso y práctico. Presentado en un estuche que contiene 4 paquetes de 6 unidades de 100g, es ideal para el consumo diario. Su atractivo formato fomenta la compra por impulso, y su excelente margen de ganancia asegura rentabilidad para tu negocio. Atrae a un público amplio que busca calidad y conveniencia en cada bocado. ¡No dejes pasar la oportunidad de tenerlo en tu mostrador!",0.0398,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-7167-300x300.webp,1,unidad,6,,,0,false,,,,false,
10833,6770,TORTITAS CHOCOLATES 24X125G,1,2026-02-03 14:53:39.147274+00,2026-07-07 18:00:46.043021+00,24,"Descubre la irresistible tentación de las Tortitas Chocolates, un deleite que conquista a grandes y pequeños. Presentadas en un práctico formato de 24 unidades de 125g, estas delicias son perfectas para un snack o un postre. Su combinación de suave bizcocho y exquisito chocolate las convierte en la elección ideal para un consumo frecuente. Atrae a tus clientes con un producto que genera compra por impulso y asegura un excelente margen de ganancia. ¡No dejes que se queden sin ellas!",0.0108,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-6770-300x300.webp,1,unidad,,,,0,false,,,,false,
10834,13858,CABALLA LC NATURAL 24X300G,0,2026-02-03 14:53:40.343873+00,2026-07-16 12:00:52.876588+00,24,"Descubre la calidad excepcional de la Caballa LC Natural, un producto que combina sabor y salud en cada lata de 300g. Presentada en un conveniente estuche de 24 unidades, es ideal para tu negocio. Su delicioso sabor y versatilidad la convierten en una opción perfecta para comidas rápidas o saludables. Con un excelente margen de ganancia, atraerás a un público consciente de su alimentación. ¡No dejes pasar la oportunidad de incrementar tus ventas con este irresistible clásico!",0.0004,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2026/02/20260206-13858-1-300x300.webp,1,unidad,,,,0,false,,,,false,
10835,6747,BATATA CON CHOCOLATE LATA X5KG,4,2026-02-03 14:53:41.538215+00,2026-07-16 12:00:54.956348+00,1,"Descubre la irresistible Batata con Chocolate, un deleite que conquista paladares y se ha convertido en un clásico de la indulgencia. Presentada en una práctica lata de 5 kg, ideal para abastecer tu negocio. Este producto no solo atrae a los amantes del dulce, sino que genera compras por impulso, aumentando tu margen de ganancias. Su formato facilita la rotación en el mostrador, garantizando que siempre haya un cliente listo para disfrutar de esta exquisita combinación. ¡No te quedes sin ella!",0,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-6747-300x300.webp,1,unidad,,,,0,false,,,,false,
10836,13656,CONDIMENTO PIMENTON 4X10X23G,43,2026-02-03 14:53:42.736187+00,2026-07-16 12:00:59.475918+00,40,"Descubre el irresistible sabor del Condimento Pimentón, un clásico que realza cualquier platillo. Presentado en un práctico formato de 4 cajas de 10 unidades de 23g, es perfecto para exhibir en tu mostrador. Este condimento no solo es ideal para potenciar recetas, sino que su atractivo visual y aroma cautivador fomentan las compras por impulso. Con un excelente margen de ganancia, atraerás a un amplio público amante de la cocina, asegurando una rápida rotación en tu negocio. ¡No te quedes sin él!",0.0034,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13656-300x300.webp,1,unidad,10,,,0,false,,,,false,
10837,10374,COFLER BLOCK 24x300G,149,2026-02-03 14:53:43.941678+00,2026-07-16 12:00:55.045046+00,24,"Chocolate con leche Cofler Block, formato 300g, presentado en caja de 24 unidades.",0.002,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-10374-300x300.webp,1,unidad,,,,0,false,,,,false,
10838,3465,OBLEA BON O BON LECHE 8X20X30G,3734,2026-02-03 14:53:45.136075+00,2026-07-16 12:00:53.730497+00,160,"¡Descubre la deliciosa Oblea Bon o Bon Leche! Este irresistible snack combina el crujiente de la oblea con el sabor dulce y cremoso del chocolate con leche, atrayendo a todos los amantes de lo dulce. Presentado en un formato de 8 cajas de 20 unidades de 30g, es ideal para exhibir en tu kiosco o almacén. Su atractivo sabor lo convierte en una opción perfecta para compras por impulso, asegurando una alta rotación y un margen atractivo. ¡No dejes pasar esta oportunidad!
Importante: los cliente se refieren a este producto como Oblea Negra",0.262000000000000010658141036401502788066864013671875,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-3465-300x300.webp,4,unidad,20,,,0,false,,,,false,
10839,13589,RECETA DE LA ABUELA PEPAS 36X183G,311,2026-02-03 14:53:46.330844+00,2026-07-16 12:00:55.888294+00,36,"Descubre el irresistible sabor de las Pepas de la Abuela, un clásico que enamora a grandes y chicos. Este formato incluye 36 paquetes de 183g, perfectos para exhibir en tu kiosco. Su atractivo diseño y delicioso sabor convierten estas galletas en la opción ideal para compras por impulso. Con un margen atractivo y una alta rotación, las Pepas son el complemento perfecto para tu oferta, cautivando a un público que busca calidad y nostalgia en cada bocado. ¡Impulsa tus ventas hoy!",0.0184,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-13589-300x300.webp,1,unidad,,,,0,false,,,,false,
10840,11829,CARAMELO ARCOR MIEL Y MENTA 12X335G,88,2026-02-03 14:53:47.532997+00,2026-07-16 12:00:53.071952+00,12,"Descubre el irresistible Caramelo Arcor Miel y Menta, una combinación perfecta de dulzura y frescura que encantará a tus clientes. Presentado en un práctico formato de 12 bolsas de 335g, este producto es ideal para exhibir en tu mostrador. Su atractivo sabor lo convierte en una opción perfecta para compras por impulso, asegurando un margen de ganancia atractivo. Además, su popularidad entre niños y adultos lo convierte en un must-have en cualquier kiosco o almacén. ¡Impulsa tus ventas hoy!",0.0007,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-11829-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10841,14464,ENSALADA ATUN VERDE 24X285G,0,2026-02-03 14:53:48.728956+00,2026-05-13 10:32:06.059048+00,24,"Descubre la Ensalada Atún Verde, una deliciosa opción lista para disfrutar, que combina el sabor del atún con frescos vegetales. Presentada en un formato de 24 unidades de 285g, es ideal para tu kiosco o almacén. Este producto no solo atrae a los amantes de la comida saludable, sino que también se convierte en una compra por impulso perfecta para aquellos que buscan conveniencia. Con un buen margen de ganancia, ¡no dejes pasar la oportunidad de incrementar tus ventas!",0,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-14464-300x300.webp,1,unidad,,,,0,false,,,,false,
10842,14996,RAMEN POLLO 24X70G,2914,2026-02-03 14:53:49.92752+00,2026-07-16 12:00:52.527145+00,24,"Descubre el delicioso Ramen Pollo, la opción perfecta para satisfacer antojos en minutos. Este atractivo formato de 24 paquetes de 70g es ideal para exhibir en tu kiosco o almacén, capturando la atención de los amantes de la comida rápida. Su sabor irresistible y fácil preparación lo convierten en una compra por impulso, garantizando una alta rotación. Aumenta tu margen con un producto que atrae a un público joven y dinámico que busca conveniencia y sabor. ¡Hazlo parte de tu oferta hoy!",0.0296,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2025/04/20250408-14996-300x300.webp,1,unidad,,,,0,false,,,,false,
10843,3113,MOGUL CONITOS BOLSA 6X1KG,1083,2026-02-03 14:53:51.118072+00,2026-07-16 12:00:54.565625+00,6,"Descubre el irresistible sabor de los MOGUL CONITOS, el snack que está conquistando corazones y paladares. Presentados en una práctica bolsa de 6x1 kg, son perfectos para compartir o disfrutar en cualquier momento. Su formato facilita la exhibición y atrae a los amantes del dulce, convirtiéndolos en un producto ideal para tu kiosco o almacén. Con alta rotación y márgenes atractivos, los MOGUL CONITOS son una excelente opción para potenciar tus ventas por impulso. ¡No te quedes sin ellos!",0.0038,UNIDAD,true,,,1,unidad,,,,0,false,,,,false,
10844,14354,MELLIZAS 36X110G,1425,2026-02-03 14:53:52.313219+00,2026-07-16 12:00:56.200224+00,36,"Descubre MELLIZAS, el snack irresistible que conquista a grandes y chicos con su auténtico sabor y textura crujiente. Presentado en una caja de 36 paquetes de 110g, este producto se adapta perfectamente a cualquier mostrador. Su atractivo diseño y popularidad aseguran una alta rotación, convirtiéndolo en una opción ideal para compras por impulso. Aumenta tus márgenes y sorprende a tus clientes con MELLIZAS, el snack que no puede faltar en tu kiosco o almacén. ¡Impulsa tus ventas hoy!",0.0169,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14354-300x300.webp,1,unidad,,,,0,false,,,,false,
10845,13956,MOGUL BAÑADOS 24X80G,211,2026-02-03 14:53:53.503513+00,2026-07-16 12:00:52.518535+00,24,"¡Descubre MOGUL BAÑADOS, el snack que está en boca de todos! Con su exquisito sabor y textura, estos deliciosos bocaditos bañados son ideales para satisfacer esos antojos a cualquier hora. Presentado en un atractivo formato de 24 paquetes de 80g, es perfecto para exhibir en tu kiosco o almacén. Su popularidad asegura una rotación rápida y un margen atractivo, convirtiéndolo en una excelente opción para la compra por impulso de tus clientes. ¡No dejes pasar esta oportunidad!",0.0002,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2025/07/20250723-13956-300x300.webp,1,display,,24,display_por_bulto inválido,0,false,,,display,false,
10846,14393,TRAVIATA CON REX 36X96G,5546,2026-02-03 14:53:54.697644+00,2026-07-16 12:01:00.734676+00,36,"¡Descubre el irresistible sabor de TRAVIATA CON REX! Este delicioso snack de 96g combina la tradición italiana con un toque moderno, convirtiéndose en la elección perfecta para tus clientes. Presentado en un práctico formato de 36 unidades, ideal para exhibiciones en kioscos y almacenes. Su atractivo diseño y sabor único garantizan una compra por impulso, asegurando un excelente margen de ganancia. No dejes pasar la oportunidad de ofrecer un producto que hará girar la rotación en tu negocio. ¡Atrévete a venderlo!",0.0764,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14393-300x300.webp,1,unidad,,,,0,false,,,,false,
10847,13610,HOGAREÑAS MIX CEREAL POR 3 12X3X185G,110,2026-02-03 14:53:55.888291+00,2026-07-16 12:00:59.431067+00,12,"Descubre el delicioso sabor de HOGAREÑAS MIX CEREAL, una opción irresistible para tus clientes. Con un formato de 12 displays de 3 unidades de 185g, este producto es perfecto para el consumo diario y los antojos. La mezcla de cereales ofrece una experiencia crujiente y nutritiva que atrae a un amplio público. Tener HOGAREÑAS en tu mostrador garantiza una alta rotación y margen de ganancia, ideal para compras por impulso. ¡Potencia tus ventas con este favorito de todos!",0.0006,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-13610-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,bulto,false,
10848,11949,CHUPETIN MR POPS EVOLUTION PINTALENGUA 12X24X18G,0,2026-02-03 14:53:57.081916+00,2026-06-09 15:55:49.214616+00,12,"¡Descubre el sabor explosivo de los Chupetines Mr. Pops Evolution Pintalengua! Una experiencia única que hará que cada lamido sea una fiesta de colores y sabores. Este atractivo formato incluye 12 displays de 24 unidades de 18g, perfectos para captar la atención de los más pequeños. Ideal para kioscos y almacenes, su atractivo diseño y delicioso sabor generan compras por impulso. Con un alto margen de ganancia y una rotación rápida, ¡no dejes pasar la oportunidad de aumentar tus ventas!",0.0006,DISPLAY,true,,,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10849,236,DULCE DE LECHE PONCHO NEGRO 12X450G,0,2026-02-03 14:53:58.283003+00,2026-06-09 15:55:46.632338+00,12,"Descubre el irresistible sabor del Dulce de Leche Poncho Negro, un clásico que deleita a grandes y chicos. Presentado en un formato práctico de 12 frascos de 450g, es perfecto para resaltar en tu kiosco o almacén. Este producto no solo es un favorito entre los consumidores por su textura cremosa y sabor auténtico, sino que también garantiza alta rotación. Su atractivo en compras por impulso asegura un margen atractivo, convirtiéndolo en un must-have en tu mostrador. ¡No te quedes sin él!",0,UNIDAD,false,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-236-300x300.webp,1,unidad,,,,0,false,,,,false,
10850,13068,CHOCOLATIN ARCOR LECHE 40X20X8G,53,2026-02-03 14:53:59.48678+00,2026-07-16 12:00:55.448563+00,40,"Descubre el irresistible CHOCOLATIN ARCOR LECHE, el snack que conquista a grandes y chicos con su delicioso sabor a chocolate con leche. Presentado en un formato práctico de 40 unidades, perfectas para exhibir en tu kiosco o almacén. Este producto es ideal para la compra por impulso, asegurando un alto margen de ganancia y rápida rotación. Atrae a los amantes del dulce y convierte cada visita en una oportunidad de venta. ¡No dejes pasar este éxito en tu mostrador!",0.0009,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13068-300x300.webp,1,display,,40,display_por_bulto inválido,0,false,,,display,false,
