codigo_cliente,codigo_zona,vendedor_codigo,dia_visita
24846,113,11,miercoles
15922,114,11,jueves
16562,114,11,jueves
16627,114,11,jueves
16024,114,11,jueves
16052,114,11,jueves
16227,114,11,jueves
5121,114,11,jueves
17659,114,11,jueves
5493,114,11,jueves
18125,114,11,jueves
18286,114,11,jueves
21635,114,11,jueves
16214,114,11,jueves
16217,114,11,jueves
5938,114,11,jueves
24508,114,11,jueves
23570,114,11,jueves
21636,114,11,jueves
5090,114,11,jueves
5576,114,11,jueves
5722,114,11,jueves
15668,114,11,jueves
15721,114,11,jueves
14764,114,11,jueves
30198,114,11,jueves
30470,114,11,jueves
31097,114,11,jueves
17358,114,11,jueves
16054,114,11,jueves
16058,114,11,jueves
16173,114,11,jueves
18671,114,11,jueves
19532,114,11,jueves
19590,114,11,jueves
19800,114,11,jueves
25104,114,11,jueves
19811,114,11,jueves
25622,114,11,jueves
20508,114,11,jueves
22662,114,11,jueves
21615,114,11,jueves
21614,114,11,jueves
13564,115,11,viernes
13568,115,11,viernes
13574,115,11,viernes
15952,115,11,viernes
15958,115,11,viernes
15838,115,11,viernes
13434,115,11,viernes
13436,115,11,viernes
5105,115,11,viernes
17019,115,11,viernes
5213,115,11,viernes
20442,115,11,viernes
20850,115,11,viernes
5369,115,11,viernes
16979,115,11,viernes
1988,115,11,viernes
1991,115,11,viernes
16419,115,11,viernes
15198,115,11,viernes
19681,115,11,viernes
19682,115,11,viernes
19720,115,11,viernes
19752,115,11,viernes
16220,115,11,viernes
23651,115,11,viernes
17018,115,11,viernes
15689,115,11,viernes
15690,115,11,viernes
31328,115,11,viernes
32038,115,11,viernes
15001,115,11,viernes
16889,115,11,viernes
19420,115,11,viernes
25118,115,11,viernes
19812,115,11,viernes
19976,115,11,viernes
25074,115,11,viernes
22651,115,11,viernes
22669,115,11,viernes
22658,115,11,viernes
22668,115,11,viernes
16672,116,11,sabado
16773,116,11,sabado
17428,116,11,sabado
16857,116,11,sabado
17773,116,11,sabado
5258,116,11,sabado
17997,116,11,sabado
17150,116,11,sabado
18569,116,11,sabado
19425,116,11,sabado
19426,116,11,sabado
19443,116,11,sabado
19444,116,11,sabado
6077,116,11,sabado
21001,116,11,sabado
15112,116,11,sabado
23652,116,11,sabado
15136,116,11,sabado
5030,116,11,sabado
25555,116,11,sabado
15166,116,11,sabado
15167,116,11,sabado
15095,116,11,sabado
31391,116,11,sabado
31667,116,11,sabado
16621,116,11,sabado
16316,116,11,sabado
17729,116,11,sabado
16387,116,11,sabado
18580,116,11,sabado
18564,116,11,sabado
19338,116,11,sabado
19367,116,11,sabado
35373,116,11,sabado
23653,116,11,sabado
21051,116,11,sabado
15344,121,12,lunes
15990,121,12,lunes
15831,121,12,lunes
14489,121,12,lunes
15652,121,12,lunes
15875,121,12,lunes
15896,121,12,lunes
15897,121,12,lunes
34917,121,12,lunes
16068,121,12,lunes
15364,121,12,lunes
21004,121,12,lunes
16241,121,12,lunes
16243,121,12,lunes
5132,121,12,lunes
20095,121,12,lunes
17009,121,12,lunes
20199,121,12,lunes
20232,121,12,lunes
20366,121,12,lunes
20506,121,12,lunes
13707,121,12,lunes
20947,121,12,lunes
18012,121,12,lunes
16363,121,12,lunes
15678,121,12,lunes
18579,121,12,lunes
19139,121,12,lunes
15868,121,12,lunes
15864,121,12,lunes
16590,121,12,lunes
19184,121,12,lunes
19203,121,12,lunes
19734,121,12,lunes
19973,121,12,lunes
5597,121,12,lunes
15673,121,12,lunes
16468,121,12,lunes
15724,121,12,lunes
32567,121,12,lunes
17002,121,12,lunes
19056,121,12,lunes
19096,121,12,lunes
19723,121,12,lunes
11242,122,12,martes
15311,122,12,martes
15962,122,12,martes
15798,122,12,martes
17393,122,12,martes
16483,122,12,martes
20300,122,12,martes
20436,122,12,martes
20547,122,12,martes
96123776,122,12,martes
18016,122,12,martes
18020,122,12,martes
17894,122,12,martes
17935,122,12,martes
18278,122,12,martes
271,122,12,martes
18486,122,12,martes
19264,122,12,martes
19201,122,12,martes
14251,122,12,martes
15189,122,12,martes
16319,122,12,martes
16730,122,12,martes
15939,122,12,martes
16739,122,12,martes
16591,122,12,martes
15691,122,12,martes
15696,122,12,martes
15698,122,12,martes
15710,122,12,martes
15711,122,12,martes
15774,122,12,martes
32662,122,12,martes
18352,122,12,martes
19615,122,12,martes
19057,122,12,martes
19314,122,12,martes
19504,122,12,martes
19533,122,12,martes
21035,122,12,martes
21174,122,12,martes
88,123,12,miercoles
15298,123,12,miercoles
16013,123,12,miercoles
15964,123,12,miercoles
15826,123,12,miercoles
16184,123,12,miercoles
16187,123,12,miercoles
17118,123,12,miercoles
17406,123,12,miercoles
17758,123,12,miercoles
20441,123,12,miercoles
20596,123,12,miercoles
20796,123,12,miercoles
18194,123,12,miercoles
18355,123,12,miercoles
17181,123,12,miercoles
18642,123,12,miercoles
19006,123,12,miercoles
15235,123,12,miercoles
19259,123,12,miercoles
19471,123,12,miercoles
14235,123,12,miercoles
19185,123,12,miercoles
19216,123,12,miercoles
25821,123,12,miercoles
15213,123,12,miercoles
15214,123,12,miercoles
24839,123,12,miercoles
24844,123,12,miercoles
15267,123,12,miercoles
15273,123,12,miercoles
79,123,12,miercoles
19132,123,12,miercoles
30265,123,12,miercoles
32653,123,12,miercoles
18505,123,12,miercoles
16145,123,12,miercoles
16917,123,12,miercoles
17646,123,12,miercoles
18436,123,12,miercoles
18437,123,12,miercoles
18440,123,12,miercoles
18431,123,12,miercoles
18441,123,12,miercoles
18443,123,12,miercoles
18613,123,12,miercoles
18614,123,12,miercoles
19059,123,12,miercoles
19070,123,12,miercoles
19228,123,12,miercoles
19317,123,12,miercoles
19806,123,12,miercoles
25108,123,12,miercoles
23622,123,12,miercoles
15917,124,12,jueves
16037,124,12,jueves
16035,124,12,jueves
16049,124,12,jueves
15734,124,12,jueves
15737,124,12,jueves
15804,124,12,jueves
13477,124,12,jueves
13479,124,12,jueves
16568,124,12,jueves
16072,124,12,jueves
14172,124,12,jueves
16240,124,12,jueves
17330,124,12,jueves
20076,124,12,jueves
20136,124,12,jueves
20238,124,12,jueves
20273,124,12,jueves
17622,124,12,jueves
18245,124,12,jueves
18616,124,12,jueves
19212,124,12,jueves
16582,124,12,jueves
19312,124,12,jueves
15906,124,12,jueves
15907,124,12,jueves
19206,124,12,jueves
14263,124,12,jueves
16573,124,12,jueves
19747,124,12,jueves
25623,124,12,jueves
25631,124,12,jueves
25333,124,12,jueves
25726,124,12,jueves
16743,124,12,jueves
15749,124,12,jueves
31572,124,12,jueves
32107,124,12,jueves
16452,124,12,jueves
16156,124,12,jueves
16439,124,12,jueves
17666,124,12,jueves
18232,124,12,jueves
19475,124,12,jueves
19488,124,12,jueves
19572,124,12,jueves
21013,124,12,jueves
25616,124,12,jueves
25606,124,12,jueves
24822,124,12,jueves
24860,124,12,jueves
16005,125,12,viernes
15741,125,12,viernes
15760,125,12,viernes
15792,125,12,viernes
15808,125,12,viernes
15812,125,12,viernes
20209,125,12,viernes
16257,125,12,viernes
17383,125,12,viernes
20084,125,12,viernes
20109,125,12,viernes
17135,125,12,viernes
20458,125,12,viernes
20489,125,12,viernes
20494,125,12,viernes
13678,125,12,viernes
20572,125,12,viernes
20661,125,12,viernes
18009,125,12,viernes
18244,125,12,viernes
18248,125,12,viernes
16408,125,12,viernes
16416,125,12,viernes
17121,125,12,viernes
18417,125,12,viernes
18512,125,12,viernes
19142,125,12,viernes
19239,125,12,viernes
15949,125,12,viernes
15860,125,12,viernes
19240,125,12,viernes
16210,125,12,viernes
19491,125,12,viernes
24500,125,12,viernes
15178,125,12,viernes
24845,125,12,viernes
16318,125,12,viernes
16572,125,12,viernes
15727,125,12,viernes
15765,125,12,viernes
30381,125,12,viernes
16134,125,12,viernes
17668,125,12,viernes
17742,125,12,viernes
18389,125,12,viernes
19306,125,12,viernes
19550,125,12,viernes
19374,125,12,viernes
19647,125,12,viernes
358,125,12,viernes
17190,126,12,sabado
16250,126,12,sabado
17466,126,12,sabado
5253,126,12,sabado
13687,126,12,sabado
20725,126,12,sabado
5376,126,12,sabado
17934,126,12,sabado
16381,126,12,sabado
17160,126,12,sabado
15854,126,12,sabado
19052,126,12,sabado
19053,126,12,sabado
19217,126,12,sabado
19513,126,12,sabado
21164,126,12,sabado
31883,126,12,sabado
32565,126,12,sabado
32739,126,12,sabado
32884,126,12,sabado
17655,126,12,sabado
17669,126,12,sabado
18031,126,12,sabado
18234,126,12,sabado
18434,126,12,sabado
19211,126,12,sabado
19651,126,12,sabado
26300,126,12,sabado
19683,131,13,lunes
19686,131,13,lunes
19691,131,13,lunes
19696,131,13,lunes
19725,131,13,lunes
19727,131,13,lunes
19729,131,13,lunes
19730,131,13,lunes
19735,131,13,lunes
25833,131,13,lunes
24750,131,13,lunes
24756,131,13,lunes
24801,131,13,lunes
22561,131,13,lunes
22562,131,13,lunes
24796,131,13,lunes
24799,131,13,lunes
19660,131,13,lunes
19661,131,13,lunes
19098,131,13,lunes
19101,131,13,lunes
19585,131,13,lunes
19588,131,13,lunes
19654,131,13,lunes
19655,131,13,lunes
19722,131,13,lunes
19656,131,13,lunes
19657,131,13,lunes
19658,131,13,lunes
19758,131,13,lunes
34932,131,13,lunes
19761,131,13,lunes
25084,131,13,lunes
25138,131,13,lunes
25739,131,13,lunes
25740,131,13,lunes
24815,131,13,lunes
24817,131,13,lunes
21059,131,13,lunes
24831,131,13,lunes
24832,131,13,lunes
19692,132,13,martes
25336,132,13,martes
25557,132,13,martes
19763,132,13,martes
356,132,13,martes
25641,132,13,martes
25558,132,13,martes
25560,132,13,martes
25752,132,13,martes
25753,132,13,martes
25754,132,13,martes
25755,132,13,martes
24789,132,13,martes
24797,132,13,martes
31357,132,13,martes
19669,132,13,martes
19616,132,13,martes
19617,132,13,martes
19619,132,13,martes
19102,132,13,martes
19103,132,13,martes
19104,132,13,martes
19108,132,13,martes
19592,132,13,martes
19665,132,13,martes
19666,132,13,martes
19777,132,13,martes
19778,132,13,martes
19780,132,13,martes
25106,132,13,martes
24795,132,13,martes
24934,132,13,martes
17537,132,13,martes
21622,132,13,martes
21604,132,13,martes
21018,132,13,martes
21041,132,13,martes
21034,132,13,martes
19698,133,13,miercoles
19699,133,13,miercoles
19700,133,13,miercoles
19787,133,13,miercoles
19788,133,13,miercoles
19789,133,13,miercoles
25680,133,13,miercoles
25835,133,13,miercoles
25152,133,13,miercoles
25737,133,13,miercoles
25758,133,13,miercoles
17594,133,13,miercoles
17595,133,13,miercoles
24804,133,13,miercoles
24805,133,13,miercoles
24806,133,13,miercoles
19628,133,13,miercoles
19674,133,13,miercoles
19589,133,13,miercoles
19625,133,13,miercoles
19626,133,13,miercoles
19667,133,13,miercoles
19783,133,13,miercoles
25099,133,13,miercoles
25110,133,13,miercoles
25112,133,13,miercoles
19772,133,13,miercoles
25142,133,13,miercoles
25820,133,13,miercoles
24820,133,13,miercoles
21612,133,13,miercoles
21024,133,13,miercoles
21043,133,13,miercoles
21044,133,13,miercoles
21037,133,13,miercoles
25010,134,13,jueves
25839,134,13,jueves
21166,134,13,jueves
25730,134,13,jueves
24507,134,13,jueves
24830,134,13,jueves
21169,134,13,jueves
21158,134,13,jueves
21161,134,13,jueves
19621,134,13,jueves
19679,134,13,jueves
19111,134,13,jueves
19112,134,13,jueves
19113,134,13,jueves
19114,134,13,jueves
19115,134,13,jueves
19119,134,13,jueves
19581,134,13,jueves
19582,134,13,jueves
19578,134,13,jueves
25100,134,13,jueves
19808,134,13,jueves
19632,134,13,jueves
19633,134,13,jueves
19975,134,13,jueves
25723,134,13,jueves
24743,134,13,jueves
24784,134,13,jueves
24785,134,13,jueves
24937,134,13,jueves
21021,134,13,jueves
21026,134,13,jueves
21047,134,13,jueves
21624,134,13,jueves
21016,134,13,jueves
21002,134,13,jueves
21618,134,13,jueves
24747,135,13,viernes
23654,135,13,viernes
16056,135,13,viernes
19607,135,13,viernes
19608,135,13,viernes
19644,135,13,viernes
19610,135,13,viernes
19707,135,13,viernes
19117,135,13,viernes
19549,135,13,viernes
19556,135,13,viernes
21628,135,13,viernes
19570,135,13,viernes
19574,135,13,viernes
19575,135,13,viernes
19577,135,13,viernes
19604,135,13,viernes
25101,135,13,viernes
25102,135,13,viernes
19796,135,13,viernes
19810,135,13,viernes
19649,135,13,viernes
19652,135,13,viernes
19653,135,13,viernes
19659,135,13,viernes
19636,135,13,viernes
19639,135,13,viernes
19770,135,13,viernes
19773,135,13,viernes
25075,135,13,viernes
23642,135,13,viernes
23643,135,13,viernes
23644,135,13,viernes
27003,135,13,viernes
25804,135,13,viernes
25802,135,13,viernes
22654,135,13,viernes
21629,135,13,viernes
21055,135,13,viernes
25700,136,13,sabado
25747,136,13,sabado
25690,136,13,sabado
23636,136,13,sabado
25800,136,13,sabado
25472,136,13,sabado
25473,136,13,sabado
25743,136,13,sabado
25745,136,13,sabado
25746,136,13,sabado
25801,136,13,sabado
24752,136,13,sabado
23656,136,13,sabado
19553,136,13,sabado
25077,136,13,sabado
25831,136,13,sabado
25738,136,13,sabado
25749,136,13,sabado
27001,136,13,sabado
24512,136,13,sabado
25477,136,13,sabado
25153,136,13,sabado
21160,136,13,sabado
21603,136,13,sabado
21061,136,13,sabado
35027,151,15,lunes
35138,151,15,lunes
35139,151,15,lunes
35140,151,15,lunes
35151,151,15,lunes
35152,151,15,lunes
35153,151,15,lunes
35154,151,15,lunes
35155,151,15,lunes
35156,151,15,lunes
35157,151,15,lunes
35158,151,15,lunes
35159,151,15,lunes
35160,151,15,lunes
35161,151,15,lunes
35162,151,15,lunes
35163,151,15,lunes
35164,151,15,lunes
35165,151,15,lunes
35166,151,15,lunes
35167,151,15,lunes
35168,151,15,lunes
35169,151,15,lunes
35170,151,15,lunes
35171,151,15,lunes
35172,151,15,lunes
35173,151,15,lunes
35174,151,15,lunes
35175,151,15,lunes
35176,151,15,lunes
35177,151,15,lunes
35178,151,15,lunes
35179,151,15,lunes
35180,151,15,lunes
35181,151,15,lunes
35220,151,15,lunes
35294,151,15,lunes
35295,151,15,lunes
35296,151,15,lunes
35297,151,15,lunes
35298,151,15,lunes
35299,151,15,lunes
35300,151,15,lunes
35302,151,15,lunes
35303,151,15,lunes
35304,151,15,lunes
35305,151,15,lunes
35182,151,15,lunes
35183,151,15,lunes
35184,151,15,lunes
35185,151,15,lunes
35186,151,15,lunes
35187,151,15,lunes
35188,151,15,lunes
35189,151,15,lunes
35190,151,15,lunes
35191,151,15,lunes
35192,151,15,lunes
35193,151,15,lunes
35194,151,15,lunes
35195,151,15,lunes
35196,151,15,lunes
35197,151,15,lunes
35198,151,15,lunes
35199,151,15,lunes
35200,151,15,lunes
35201,151,15,lunes
35202,151,15,lunes
35203,151,15,lunes
35204,151,15,lunes
35205,151,15,lunes
35206,151,15,lunes
35207,151,15,lunes
35208,151,15,lunes
35209,151,15,lunes
35210,151,15,lunes
35211,151,15,lunes
35212,151,15,lunes
35213,151,15,lunes
35214,151,15,lunes
35215,151,15,lunes
35216,151,15,lunes
35217,151,15,lunes
35218,151,15,lunes
35219,151,15,lunes
35221,151,15,lunes
35222,151,15,lunes
35223,151,15,lunes
35224,151,15,lunes
35225,151,15,lunes
35226,151,15,lunes
35227,151,15,lunes
35228,151,15,lunes
35229,151,15,lunes
35230,151,15,lunes
35231,151,15,lunes
35232,151,15,lunes
35233,151,15,lunes
35234,151,15,lunes
35235,151,15,lunes
35236,151,15,lunes
35237,151,15,lunes
35238,151,15,lunes
35239,151,15,lunes
35240,151,15,lunes
35241,151,15,lunes
35242,151,15,lunes
35243,151,15,lunes
35244,151,15,lunes
35245,151,15,lunes
35246,151,15,lunes
35247,151,15,lunes
35248,151,15,lunes
35250,151,15,lunes
35251,151,15,lunes
35252,151,15,lunes
35253,151,15,lunes
35254,151,15,lunes
35255,151,15,lunes
35256,151,15,lunes
35257,151,15,lunes
35258,151,15,lunes
35259,151,15,lunes
35260,151,15,lunes
35261,151,15,lunes
35262,151,15,lunes
35263,151,15,lunes
35264,151,15,lunes
35265,151,15,lunes
35266,151,15,lunes
35267,151,15,lunes
35268,151,15,lunes
35269,151,15,lunes
35270,151,15,lunes
35271,151,15,lunes
35272,151,15,lunes
35273,151,15,lunes
35274,151,15,lunes
35275,151,15,lunes
35276,151,15,lunes
35277,151,15,lunes
35278,151,15,lunes
35279,151,15,lunes
35280,151,15,lunes
35281,151,15,lunes
35282,151,15,lunes
35283,151,15,lunes
35284,151,15,lunes
35285,151,15,lunes
35286,151,15,lunes
35287,151,15,lunes
35288,151,15,lunes
35289,151,15,lunes
35290,151,15,lunes
35291,151,15,lunes
35292,151,15,lunes
35293,151,15,lunes
35306,151,15,lunes
35307,151,15,lunes
35308,151,15,lunes
35309,151,15,lunes
35310,151,15,lunes
35311,151,15,lunes
35312,151,15,lunes
35313,151,15,lunes
35314,151,15,lunes
35315,151,15,lunes
35316,151,15,lunes
35317,151,15,lunes
35318,151,15,lunes
35319,151,15,lunes
35320,151,15,lunes
35321,151,15,lunes
35322,151,15,lunes
35323,151,15,lunes
35324,151,15,lunes
35325,151,15,lunes
35326,151,15,lunes
35327,151,15,lunes
35328,151,15,lunes
35329,151,15,lunes
35330,151,15,lunes
35331,151,15,lunes
35332,151,15,lunes
35333,151,15,lunes
35334,151,15,lunes
35335,151,15,lunes
35336,151,15,lunes
35337,151,15,lunes
35338,151,15,lunes
35339,151,15,lunes
35340,151,15,lunes
35341,151,15,lunes
35342,151,15,lunes
35343,151,15,lunes
35344,151,15,lunes
35345,151,15,lunes
35346,151,15,lunes
35347,151,15,lunes
35348,151,15,lunes
35349,151,15,lunes
35350,151,15,lunes
35351,151,15,lunes
35352,151,15,lunes
35353,151,15,lunes
35354,151,15,lunes
35355,151,15,lunes
35356,151,15,lunes
35357,151,15,lunes
35358,151,15,lunes
35359,151,15,lunes
35360,151,15,lunes
35361,151,15,lunes
35362,151,15,lunes
35363,151,15,lunes
35364,151,15,lunes
35365,151,15,lunes
35366,151,15,lunes
35367,151,15,lunes
35368,151,15,lunes
35369,151,15,lunes
35370,151,15,lunes
35371,151,15,lunes
35372,151,15,lunes
35003,151,15,lunes
35004,151,15,lunes
35005,151,15,lunes
35006,151,15,lunes
35007,151,15,lunes
35008,151,15,lunes
35009,151,15,lunes
35010,151,15,lunes
35011,151,15,lunes
35012,151,15,lunes
35013,151,15,lunes
35014,151,15,lunes
35141,151,15,lunes
35142,151,15,lunes
35143,151,15,lunes
35144,151,15,lunes
35145,151,15,lunes
35146,151,15,lunes
35015,151,15,lunes
35016,151,15,lunes
35017,151,15,lunes
35018,151,15,lunes
35019,151,15,lunes
35025,151,15,lunes
35026,151,15,lunes
35028,151,15,lunes
35029,151,15,lunes
35030,151,15,lunes
35031,151,15,lunes
35032,151,15,lunes
35033,151,15,lunes
35034,151,15,lunes
35035,151,15,lunes
35038,151,15,lunes
35036,151,15,lunes
35000,151,15,lunes
35001,151,15,lunes
35002,151,15,lunes
35039,151,15,lunes
35040,151,15,lunes
35041,151,15,lunes
35043,151,15,lunes
35044,151,15,lunes
35045,151,15,lunes
35046,151,15,lunes
35047,151,15,lunes
35048,151,15,lunes
35049,151,15,lunes
35050,151,15,lunes
35051,151,15,lunes
35052,151,15,lunes
35053,151,15,lunes
35054,151,15,lunes
35055,151,15,lunes
35056,151,15,lunes
35057,151,15,lunes
35058,151,15,lunes
35059,151,15,lunes
35060,151,15,lunes
35061,151,15,lunes
35062,151,15,lunes
35063,151,15,lunes
35064,151,15,lunes
35065,151,15,lunes
35066,151,15,lunes
35067,151,15,lunes
35068,151,15,lunes
35069,151,15,lunes
35070,151,15,lunes
35071,151,15,lunes
35072,151,15,lunes
35073,151,15,lunes
35074,151,15,lunes
35075,151,15,lunes
35076,151,15,lunes
35077,151,15,lunes
35078,151,15,lunes
35079,151,15,lunes
35080,151,15,lunes
35081,151,15,lunes
35082,151,15,lunes
35083,151,15,lunes
35084,151,15,lunes
35085,151,15,lunes
35086,151,15,lunes
35087,151,15,lunes
35088,151,15,lunes
35089,151,15,lunes
35090,151,15,lunes
35091,151,15,lunes
35092,151,15,lunes
35093,151,15,lunes
35094,151,15,lunes
35095,151,15,lunes
35096,151,15,lunes
35097,151,15,lunes
35098,151,15,lunes
35099,151,15,lunes
35100,151,15,lunes
35101,151,15,lunes
35102,151,15,lunes
35103,151,15,lunes
35104,151,15,lunes
35147,151,15,lunes
35148,151,15,lunes
35149,151,15,lunes
35150,151,15,lunes
35020,151,15,lunes
35021,151,15,lunes
35022,151,15,lunes
35023,151,15,lunes
35024,151,15,lunes
35037,151,15,lunes
35105,151,15,lunes
35106,151,15,lunes
35108,151,15,lunes
35109,151,15,lunes
35110,151,15,lunes
35111,151,15,lunes
35113,151,15,lunes
35114,151,15,lunes
35115,151,15,lunes
35116,151,15,lunes
35117,151,15,lunes
35118,151,15,lunes
35120,151,15,lunes
35121,151,15,lunes
35122,151,15,lunes
35123,151,15,lunes
35124,151,15,lunes
35125,151,15,lunes
35126,151,15,lunes
35127,151,15,lunes
35128,151,15,lunes
35129,151,15,lunes
35130,151,15,lunes
35131,151,15,lunes
35132,151,15,lunes
35133,151,15,lunes
35134,151,15,lunes
35135,151,15,lunes
35136,151,15,lunes
35137,151,15,lunes
11253,161,16,lunes
16673,161,16,lunes
5555,161,16,lunes
17368,161,16,lunes
25016,161,16,lunes
363,161,16,lunes
25017,161,16,lunes
364,161,16,lunes
359,161,16,lunes
25011,161,16,lunes
25012,161,16,lunes
25013,161,16,lunes
360,161,16,lunes
361,161,16,lunes
25014,161,16,lunes
362,161,16,lunes
25015,161,16,lunes
25022,161,16,lunes
25033,161,16,lunes
25044,161,16,lunes
25045,161,16,lunes
25046,161,16,lunes
25047,161,16,lunes
25048,161,16,lunes
25049,161,16,lunes
25023,161,16,lunes
366,161,16,lunes
25024,161,16,lunes
25025,161,16,lunes
25026,161,16,lunes
25027,161,16,lunes
25028,161,16,lunes
367,161,16,lunes
25029,161,16,lunes
25030,161,16,lunes
25031,161,16,lunes
25088,161,16,lunes
25089,161,16,lunes
25090,161,16,lunes
25093,161,16,lunes
25094,161,16,lunes
25095,161,16,lunes
25096,161,16,lunes
25032,161,16,lunes
25097,161,16,lunes
25098,161,16,lunes
6123,161,16,lunes
25018,161,16,lunes
25019,161,16,lunes
365,161,16,lunes
25020,161,16,lunes
30938,161,16,lunes
16694,161,16,lunes
16656,161,16,lunes
16618,161,16,lunes
16624,161,16,lunes
16625,161,16,lunes
25008,161,16,lunes
25009,161,16,lunes
25000,161,16,lunes
25001,161,16,lunes
25002,161,16,lunes
25003,161,16,lunes
25004,161,16,lunes
25005,161,16,lunes
25006,161,16,lunes
25007,161,16,lunes
25036,161,16,lunes
25037,161,16,lunes
25038,161,16,lunes
25039,161,16,lunes
25040,161,16,lunes
25041,161,16,lunes
25042,161,16,lunes
25043,161,16,lunes
25050,161,16,lunes
25051,161,16,lunes
369,161,16,lunes
25052,161,16,lunes
25053,161,16,lunes
25054,161,16,lunes
25055,161,16,lunes
25056,161,16,lunes
25057,161,16,lunes
25058,161,16,lunes
25059,161,16,lunes
25060,161,16,lunes
25061,161,16,lunes
25069,161,16,lunes
25062,161,16,lunes
25079,161,16,lunes
25080,161,16,lunes
25081,161,16,lunes
25086,161,16,lunes
25087,161,16,lunes
25063,161,16,lunes
25064,161,16,lunes
25068,161,16,lunes
16631,162,16,martes
5787,162,16,martes
18308,162,16,martes
16368,162,16,martes
16394,162,16,martes
5962,162,16,martes
6093,162,16,martes
14960,162,16,martes
30419,162,16,martes
31569,162,16,martes
31927,162,16,martes
16654,162,16,martes
16682,162,16,martes
5337,163,16,miercoles
17492,163,16,miercoles
17839,163,16,miercoles
16406,163,16,miercoles
18459,163,16,miercoles
19446,163,16,miercoles
19450,163,16,miercoles
16613,163,16,miercoles
19182,163,16,miercoles
5763,163,16,miercoles
30306,163,16,miercoles
30682,163,16,miercoles
30816,163,16,miercoles
32476,163,16,miercoles
16897,163,16,miercoles
34926,163,16,miercoles
16679,163,16,miercoles
14293,165,16,viernes
16648,165,16,viernes
18573,165,16,viernes
19438,165,16,viernes
19462,165,16,viernes
17377,165,16,viernes
5818,165,16,viernes
31125,165,16,viernes
16687,165,16,viernes
16336,165,16,viernes
18080,165,16,viernes
18551,165,16,viernes
18557,165,16,viernes
18663,165,16,viernes
18565,165,16,viernes
18566,165,16,viernes
18568,165,16,viernes
18618,165,16,viernes
18656,165,16,viernes
19044,165,16,viernes
19404,165,16,viernes
19419,165,16,viernes
19355,165,16,viernes
19357,165,16,viernes
19380,165,16,viernes
17807,166,16,sabado
16725,166,16,sabado
19440,166,16,sabado
30545,166,16,sabado
17653,166,16,sabado
19423,166,16,sabado
11576,191,19,lunes
11801,191,19,lunes
11936,191,19,lunes
12014,191,19,lunes
12193,191,19,lunes
12202,191,19,lunes
12203,191,19,lunes
12206,191,19,lunes
12033,191,19,lunes
12037,191,19,lunes
12040,191,19,lunes
12062,191,19,lunes
12089,191,19,lunes
12093,191,19,lunes
12096,191,19,lunes
12111,191,19,lunes
12486,191,19,lunes
12135,191,19,lunes
12139,191,19,lunes
12218,191,19,lunes
12163,191,19,lunes
12172,191,19,lunes
12153,191,19,lunes
12157,191,19,lunes
11833,191,19,lunes
11835,191,19,lunes
12162,191,19,lunes
12174,191,19,lunes
12191,191,19,lunes
12460,191,19,lunes
12433,191,19,lunes
11905,191,19,lunes
11907,191,19,lunes
12588,191,19,lunes
11939,191,19,lunes
11547,191,19,lunes
12442,191,19,lunes
11572,191,19,lunes
11590,191,19,lunes
11593,191,19,lunes
11624,191,19,lunes
11630,191,19,lunes
11631,191,19,lunes
12610,191,19,lunes
11670,191,19,lunes
11694,191,19,lunes
11697,191,19,lunes
11362,191,19,lunes
11363,191,19,lunes
11390,191,19,lunes
11413,191,19,lunes
11444,191,19,lunes
11447,191,19,lunes
11452,191,19,lunes
11485,191,19,lunes
11497,191,19,lunes
11512,191,19,lunes
12417,191,19,lunes
11537,191,19,lunes
12422,191,19,lunes
12478,191,19,lunes
12564,191,19,lunes
12423,191,19,lunes
12714,191,19,lunes
12372,191,19,lunes
12476,191,19,lunes
12484,191,19,lunes
10636,191,19,lunes
12559,191,19,lunes
10695,191,19,lunes
12556,191,19,lunes
12589,191,19,lunes
10421,191,19,lunes
12454,191,19,lunes
12373,191,19,lunes
12570,191,19,lunes
12229,191,19,lunes
56,191,19,lunes
12249,191,19,lunes
12252,191,19,lunes
12289,191,19,lunes
12268,191,19,lunes
12271,191,19,lunes
12311,191,19,lunes
12317,191,19,lunes
13219,191,19,lunes
13525,191,19,lunes
12354,191,19,lunes
12323,191,19,lunes
12411,191,19,lunes
12528,191,19,lunes
12535,191,19,lunes
12502,191,19,lunes
15293,191,19,lunes
90,191,19,lunes
15982,191,19,lunes
16041,191,19,lunes
14322,191,19,lunes
14350,191,19,lunes
15732,191,19,lunes
15830,191,19,lunes
12639,191,19,lunes
12662,191,19,lunes
12675,191,19,lunes
12688,191,19,lunes
12693,191,19,lunes
12703,191,19,lunes
12706,191,19,lunes
12722,191,19,lunes
12725,191,19,lunes
14445,191,19,lunes
14507,191,19,lunes
12732,191,19,lunes
12761,191,19,lunes
12984,191,19,lunes
12941,191,19,lunes
13011,191,19,lunes
13475,191,19,lunes
17065,191,19,lunes
5282,191,19,lunes
5285,191,19,lunes
5681,191,19,lunes
16079,191,19,lunes
59,191,19,lunes
5798,191,19,lunes
14127,191,19,lunes
17115,191,19,lunes
17128,191,19,lunes
17206,191,19,lunes
17335,191,19,lunes
5103,191,19,lunes
5111,191,19,lunes
5148,191,19,lunes
5174,191,19,lunes
17067,191,19,lunes
17530,191,19,lunes
17454,191,19,lunes
17604,191,19,lunes
16476,191,19,lunes
17467,191,19,lunes
17928,191,19,lunes
