codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
CUC-039,CUCHILLO DESPOSTADOR FINO RECTO STARRET 15CM MANGO A/NEGRO (STARR-5012-15),"Cuchillo Cuchillo Despostador Fino Recto Starret 15Cm Mango A/Negro (Starr-5012-15), marca Especias Benavidez, 15 cm.","Cuchillo despostador fino: Cuchillo Despostador Fino Recto Starret 15cm Mango A/negro (starr-5012-15). 15 cm. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-039.",CUC-039|Cuchillo Despostador Fino Recto Starret 15cm Mango A/negro (starr-5012-15)|Cuchillo despostador fino|Cuchillo Despostador Fino Recto Starret 15cm Mango A negro starr 5012 15|Cuchillo Despostador Fino Recto Starret  Mango A/negro (starr-5012-15)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-040,CUCHILLO DESPOSTADOR STARRET 15 CM MANGO AMARILLO/NEGRO (STARR-5010-15),"Cuchillo Cuchillo Despostador Starret 15 Cm Mango Amarillo/Negro (Starr-5010-15), marca Especias Benavidez, 15 cm.","Cuchillo despostador: Cuchillo Despostador Starret 15 Cm Mango Amarillo/negro (starr-5010-15). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-040.",CUC-040|Cuchillo Despostador Starret 15 Cm Mango Amarillo/negro (starr-5010-15)|Cuchillo despostador|Cuchillo Despostador Starret 15 Cm Mango Amarillo negro starr 5010 15|Cuchillo Despostador Starret  Mango Amarillo/negro (starr-5010-15)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-041,CUCHILLO FIAMBRERO CARNIC 35 CM. MANGO BLANCO (CAR-00-2010-35),"Cuchillo Cuchillo Fiambrero Carnic 35 Cm. Mango Blanco (Car-00-2010-35), marca Especias Benavidez, 35 cm.","Cuchillo fiambrero: Cuchillo Fiambrero Carnic 35 Cm. Mango Blanco (car-00-2010-35). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-041.",CUC-041|Cuchillo Fiambrero Carnic 35 Cm. Mango Blanco (car-00-2010-35)|Cuchillo fiambrero|Cuchillo Fiambrero Carnic 35 Cm Mango Blanco car 00 2010 35|Cuchillo Fiambrero Carnic . Mango Blanco (car-00-2010-35)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-042,CUCHILLO FIAMBRERO DENTADO CARNIC 35 CM. MANGO BLANCO (CAR-00-2020-35),"Cuchillo Cuchillo Fiambrero Dentado Carnic 35 Cm. Mango Blanco (Car-00-2020-35), marca Especias Benavidez, 35 cm.","Cuchillo fiambrero dentado: Cuchillo Fiambrero Dentado Carnic 35 Cm. Mango Blanco (car-00-2020-35). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-042.",CUC-042|Cuchillo Fiambrero Dentado Carnic 35 Cm. Mango Blanco (car-00-2020-35)|Cuchillo fiambrero dentado|Cuchillo Fiambrero Dentado Carnic 35 Cm Mango Blanco car 00 2020 35|Cuchillo Fiambrero Dentado Carnic . Mango Blanco (car-00-2020-35)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-043,CUCHILLO MEDIALINA STARRET 15 CM MANGO AMARILLO/ NEGRO (STARR-5013-15),"Cuchillo Cuchillo Medialina Starret 15 Cm Mango Amarillo/ Negro (Starr-5013-15), marca Especias Benavidez, 15 cm.","Cuchillo medialina: Cuchillo Medialina Starret 15 Cm Mango Amarillo/ Negro (starr-5013-15). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-043.",CUC-043|Cuchillo Medialina Starret 15 Cm Mango Amarillo/ Negro (starr-5013-15)|Cuchillo medialina|Cuchillo Medialina Starret 15 Cm Mango Amarillo Negro starr 5013 15|Cuchillo Medialina Starret  Mango Amarillo/ Negro (starr-5013-15)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-044,CUCHILLO PARA COCINA CARNIC 20 CM. MANGO BLANCO (CAR-00-4050-20),"Cuchillo Cuchillo para Cocina Carnic 20 Cm. Mango Blanco (Car-00-4050-20), marca Especias Benavidez, 20 cm.","Cuchillo para cocina: Cuchillo para Cocina Carnic 20 Cm. Mango Blanco (car-00-4050-20). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-044.",CUC-044|Cuchillo para Cocina Carnic 20 Cm. Mango Blanco (car-00-4050-20)|Cuchillo para cocina|Cuchillo para Cocina Carnic 20 Cm Mango Blanco car 00 4050 20|Cuchillo para Cocina Carnic . Mango Blanco (car-00-4050-20)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-045,CUCHILLO PARA COCINA CARNIC 25 CM. MANGO BLANCO (CAR-00-4050-25),"Cuchillo Cuchillo para Cocina Carnic 25 Cm. Mango Blanco (Car-00-4050-25), marca Especias Benavidez, 25 cm.","Cuchillo para cocina: Cuchillo para Cocina Carnic 25 Cm. Mango Blanco (car-00-4050-25). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-045.",CUC-045|Cuchillo para Cocina Carnic 25 Cm. Mango Blanco (car-00-4050-25)|Cuchillo para cocina|Cuchillo para Cocina Carnic 25 Cm Mango Blanco car 00 4050 25|Cuchillo para Cocina Carnic . Mango Blanco (car-00-4050-25)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-046,CUCHILLO PARA CUEREAR CURVO CARNIC 17 CM. MANGO BLANCO (CAR-00-1080-17),"Cuchillo Cuchillo para Cuerear Curvo Carnic 17 Cm. Mango Blanco (Car-00-1080-17), marca Especias Benavidez, 17 cm.","Cuchillo para cuerear: Cuchillo para Cuerear Curvo Carnic 17 Cm. Mango Blanco (car-00-1080-17). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-046.",CUC-046|Cuchillo para Cuerear Curvo Carnic 17 Cm. Mango Blanco (car-00-1080-17)|Cuchillo para cuerear|Cuchillo para Cuerear Curvo Carnic 17 Cm Mango Blanco car 00 1080 17|Cuchillo para Cuerear Curvo Carnic . Mango Blanco (car-00-1080-17)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-047,CUCHILLO PARA DESHUESAR CARNIC 12 CM. MANGO BLANCO (CAR-00-1040-12),"Cuchillo Cuchillo para Deshuesar Carnic 12 Cm. Mango Blanco (Car-00-1040-12), marca Especias Benavidez, 12 cm.","Cuchillo para deshuesar: Cuchillo para Deshuesar Carnic 12 Cm. Mango Blanco (car-00-1040-12). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-047.",CUC-047|Cuchillo para Deshuesar Carnic 12 Cm. Mango Blanco (car-00-1040-12)|Cuchillo para deshuesar|Cuchillo para Deshuesar Carnic 12 Cm Mango Blanco car 00 1040 12|Cuchillo para Deshuesar Carnic . Mango Blanco (car-00-1040-12)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-048,CUCHILLO PARA DESHUESAR CARNIC 15 CM. MANGO BLANCO (CAR-00-1040-15),"Cuchillo Cuchillo para Deshuesar Carnic 15 Cm. Mango Blanco (Car-00-1040-15), marca Especias Benavidez, 15 cm.","Cuchillo para deshuesar: Cuchillo para Deshuesar Carnic 15 Cm. Mango Blanco (car-00-1040-15). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-048.",CUC-048|Cuchillo para Deshuesar Carnic 15 Cm. Mango Blanco (car-00-1040-15)|Cuchillo para deshuesar|Cuchillo para Deshuesar Carnic 15 Cm Mango Blanco car 00 1040 15|Cuchillo para Deshuesar Carnic . Mango Blanco (car-00-1040-15)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-049,CUCHILLO PARA DESHUESAR CARNIC 17 CM. MANGO BLANCO (CAR-00-1040-17),"Cuchillo Cuchillo para Deshuesar Carnic 17 Cm. Mango Blanco (Car-00-1040-17), marca Especias Benavidez, 17 cm.","Cuchillo para deshuesar: Cuchillo para Deshuesar Carnic 17 Cm. Mango Blanco (car-00-1040-17). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-049.",CUC-049|Cuchillo para Deshuesar Carnic 17 Cm. Mango Blanco (car-00-1040-17)|Cuchillo para deshuesar|Cuchillo para Deshuesar Carnic 17 Cm Mango Blanco car 00 1040 17|Cuchillo para Deshuesar Carnic . Mango Blanco (car-00-1040-17)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-050,CUCHILLO PARA DESPOSTAR CARNIC 16 CM. MANGO AMARILLO (CAR-00-1050-16),"Cuchillo Cuchillo para Despostar Carnic 16 Cm. Mango Amarillo (Car-00-1050-16), marca Especias Benavidez, 16 cm.","Cuchillo para despostar: Cuchillo para Despostar Carnic 16 Cm. Mango Amarillo (car-00-1050-16). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-050.",CUC-050|Cuchillo para Despostar Carnic 16 Cm. Mango Amarillo (car-00-1050-16)|Cuchillo para despostar|Cuchillo para Despostar Carnic 16 Cm Mango Amarillo car 00 1050 16|Cuchillo para Despostar Carnic . Mango Amarillo (car-00-1050-16)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-051,CUCHILLO PARA DESPOSTAR CARNIC 16 CM. MANGO BLANCO (CAR-00-1050-16),"Cuchillo Cuchillo para Despostar Carnic 16 Cm. Mango Blanco (Car-00-1050-16), marca Especias Benavidez, 16 cm.","Cuchillo para despostar: Cuchillo para Despostar Carnic 16 Cm. Mango Blanco (car-00-1050-16). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-051.",CUC-051|Cuchillo para Despostar Carnic 16 Cm. Mango Blanco (car-00-1050-16)|Cuchillo para despostar|Cuchillo para Despostar Carnic 16 Cm Mango Blanco car 00 1050 16|Cuchillo para Despostar Carnic . Mango Blanco (car-00-1050-16)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-052,CUCHILLO PARA DESPOSTAR CURVO CARNIC 15 CM. MANGO BLANCO (CAR-00-1060-15),"Cuchillo Cuchillo para Despostar Curvo Carnic 15 Cm. Mango Blanco (Car-00-1060-15), marca Especias Benavidez, 15 cm.","Cuchillo para despostar curvo: Cuchillo para Despostar Curvo Carnic 15 Cm. Mango Blanco (car-00-1060-15). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-052.",CUC-052|Cuchillo para Despostar Curvo Carnic 15 Cm. Mango Blanco (car-00-1060-15)|Cuchillo para despostar curvo|Cuchillo para Despostar Curvo Carnic 15 Cm Mango Blanco car 00 1060 15|Cuchillo para Despostar Curvo Carnic . Mango Blanco (car-00-1060-15)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-053,CUCHILLO PARA DESPOSTAR CURVO FLEXIBLE 15 CM. MANGO BLANCO (CAR-00-1060-15),"Cuchillo Cuchillo para Despostar Curvo Flexible 15 Cm. Mango Blanco (Car-00-1060-15), marca Especias Benavidez, 15 cm.","Cuchillo para despostar curvo flexible: Cuchillo para Despostar Curvo Flexible 15 Cm. Mango Blanco (car-00-1060-15). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-053.",CUC-053|Cuchillo para Despostar Curvo Flexible 15 Cm. Mango Blanco (car-00-1060-15)|Cuchillo para despostar curvo flexible|Cuchillo para Despostar Curvo Flexible 15 Cm Mango Blanco car 00 1060 15|Cuchillo para Despostar Curvo Flexible . Mango Blanco (car-00-1060-15)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-054,CUCHILLO PARA FILETEAR CARNIC 15 CM. MANGO BLANCO (CAR-00-3030-15),"Cuchillo Cuchillo para Filetear Carnic 15 Cm. Mango Blanco (Car-00-3030-15), marca Especias Benavidez, 15 cm.","Cuchillo para filetear: Cuchillo para Filetear Carnic 15 Cm. Mango Blanco (car-00-3030-15). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-054.",CUC-054|Cuchillo para Filetear Carnic 15 Cm. Mango Blanco (car-00-3030-15)|Cuchillo para filetear|Cuchillo para Filetear Carnic 15 Cm Mango Blanco car 00 3030 15|Cuchillo para Filetear Carnic . Mango Blanco (car-00-3030-15)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-055,CUCHILLO PARA FILETEAR CARNIC 20 CM. MANGO BLANCO (CAR-00-3030-20),"Cuchillo Cuchillo para Filetear Carnic 20 Cm. Mango Blanco (Car-00-3030-20), marca Especias Benavidez, 20 cm.","Cuchillo para filetear: Cuchillo para Filetear Carnic 20 Cm. Mango Blanco (car-00-3030-20). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-055.",CUC-055|Cuchillo para Filetear Carnic 20 Cm. Mango Blanco (car-00-3030-20)|Cuchillo para filetear|Cuchillo para Filetear Carnic 20 Cm Mango Blanco car 00 3030 20|Cuchillo para Filetear Carnic . Mango Blanco (car-00-3030-20)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-056,CUCHILLO PARA FILETEAR CARNIC HOJA ANCHA 12 CM. MANGO BLANCO (CAR-00-3040-12),"Cuchillo Cuchillo para Filetear Carnic Hoja Ancha 12 Cm. Mango Blanco (Car-00-3040-12), marca Especias Benavidez, 12 cm.","Cuchillo para filetear hoja ancha: Cuchillo para Filetear Carnic Hoja Ancha 12 Cm. Mango Blanco (car-00-3040-12). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-056.",CUC-056|Cuchillo para Filetear Carnic Hoja Ancha 12 Cm. Mango Blanco (car-00-3040-12)|Cuchillo para filetear hoja ancha|Cuchillo para Filetear Carnic Hoja Ancha 12 Cm Mango Blanco car 00 3040 12|Cuchillo para Filetear Carnic Hoja Ancha . Mango Blanco (car-00-3040-12)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-057,CUCHILLO PARA SANDWICH CARNIC (CAR-2010-35),"Cuchillo Cuchillo para Sandwich Carnic (Car-2010-35), marca Especias Benavidez, presentación Cuchillos.","Cuchillo para sandwich: Cuchillo para Sandwich Carnic (car-2010-35). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-057.",CUC-057|Cuchillo para Sandwich Carnic (car-2010-35)|Cuchillo para sandwich|Cuchillo para Sandwich Carnic car 2010 35|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-058,CUCHILLO PUNTA STARRET 15 CM MANGO AMARILLO/NEGRO (STARR-5015-15),"Cuchillo Cuchillo Punta Starret 15 Cm Mango Amarillo/Negro (Starr-5015-15), marca Especias Benavidez, 15 cm.","Cuchillo punta: Cuchillo Punta Starret 15 Cm Mango Amarillo/negro (starr-5015-15). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-058.",CUC-058|Cuchillo Punta Starret 15 Cm Mango Amarillo/negro (starr-5015-15)|Cuchillo punta|Cuchillo Punta Starret 15 Cm Mango Amarillo negro starr 5015 15|Cuchillo Punta Starret  Mango Amarillo/negro (starr-5015-15)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-059,CUCHILLO PUNTA STARRET 20 CM MANGO AMARILLO/NEGRO (STARR-5030-20),"Cuchillo Cuchillo Punta Starret 20 Cm Mango Amarillo/Negro (Starr-5030-20), marca Especias Benavidez, 20 cm.","Cuchillo punta: Cuchillo Punta Starret 20 Cm Mango Amarillo/negro (starr-5030-20). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-059.",CUC-059|Cuchillo Punta Starret 20 Cm Mango Amarillo/negro (starr-5030-20)|Cuchillo punta|Cuchillo Punta Starret 20 Cm Mango Amarillo negro starr 5030 20|Cuchillo Punta Starret  Mango Amarillo/negro (starr-5030-20)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-108,CUCHILLO ENCINA 15 CM DESPOSTE,"Cuchillo Cuchillo Encina 15 Cm Desposte, marca Especias Benavidez, 15 cm.","Cuchillo encina: Cuchillo Encina 15 Cm Desposte. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-108.",CUC-108|Cuchillo Encina 15 Cm Desposte|Cuchillo encina|Cuchillo Encina  Desposte|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-109,"CUCHILLO ENCINA BIFERO 17,5 CM","Cuchillo Cuchillo Encina Bifero 17,5 Cm, marca Especias Benavidez, 17.5 cm.","Cuchillo encina bifero: Cuchillo Encina Bifero 17,5 Cm. 17.5 cm. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-109.","CUC-109|Cuchillo Encina Bifero 17,5 Cm|Cuchillo encina bifero|Cuchillo Encina Bifero 17 5 Cm|cuchillo carnicero|cuchillo de faena",ACTUALIZAR
CUC-110,CUCHILLO ENCINA BIFERO 20 CM,"Cuchillo Cuchillo Encina Bifero 20 Cm, marca Especias Benavidez, 20 cm.","Cuchillo encina bifero: Cuchillo Encina Bifero 20 Cm. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-110.",CUC-110|Cuchillo Encina Bifero 20 Cm|Cuchillo encina bifero|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-111,CUCHILLO ENCINA BIFERO 30 CM,"Cuchillo Cuchillo Encina Bifero 30 Cm, marca Especias Benavidez, 30 cm.","Cuchillo encina bifero: Cuchillo Encina Bifero 30 Cm. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-111.",CUC-111|Cuchillo Encina Bifero 30 Cm|Cuchillo encina bifero|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-112,CHAIRA ENCINA 30 CM LISA,"Cuchillo Chaira Encina 30 Cm Lisa, marca Especias Benavidez, 30 cm.","Chaira: Chaira Encina 30 Cm Lisa. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-112.",CUC-112|Chaira Encina 30 Cm Lisa|Chaira|Chaira Encina  Lisa,ACTUALIZAR
CUC-113,"CUCHILLO ENCINA 17,5 CM DEPOSTE","Cuchillo Cuchillo Encina 17,5 Cm Deposte, marca Especias Benavidez, 17.5 cm.","Cuchillo encina: Cuchillo Encina 17,5 Cm Deposte. 17.5 cm. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-113.","CUC-113|Cuchillo Encina 17,5 Cm Deposte|Cuchillo encina|Cuchillo Encina 17 5 Cm Deposte|Cuchillo Encina  Deposte|cuchillo carnicero|cuchillo de faena",ACTUALIZAR
CUC-060,CUCHILLO PUNTA STARRET 25 CM MANGO AMAR/NEGRO (STARR-5014-25),"Cuchillo Cuchillo Punta Starret 25 Cm Mango Amar/Negro (Starr-5014-25), marca Especias Benavidez, 25 cm.","Cuchillo punta: Cuchillo Punta Starret 25 Cm Mango Amar/negro (starr-5014-25). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-060.",CUC-060|Cuchillo Punta Starret 25 Cm Mango Amar/negro (starr-5014-25)|Cuchillo punta|Cuchillo Punta Starret 25 Cm Mango Amar negro starr 5014 25|Cuchillo Punta Starret  Mango Amar/negro (starr-5014-25)|cuchillo carnicero|cuchillo de faena,ACTUALIZAR
CUC-061,GANCHO DE MANO DE ACERO INOXIDABLE CORTO,"Cuchillo Gancho de Mano de Acero Inoxidable Corto, marca Especias Benavidez, presentación Cuchillos.","Gancho de mano: Gancho de Mano de Acero Inoxidable Corto. inox. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-061.",CUC-061|Gancho de Mano de Acero Inoxidable Corto|Gancho de mano,ACTUALIZAR
CUC-062,GANCHO GALVANIZADO POR 1 KG ( 28 UNIDADES),"Cuchillo Gancho Galvanizado Por 1 kg ( 28 Unidades), marca Especias Benavidez, 1 kg.","Gancho galvanizado: Gancho Galvanizado por 1 Kg ( 28 Unidades). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-062.",CUC-062|Gancho Galvanizado por 1 Kg ( 28 Unidades)|Gancho galvanizado|Gancho Galvanizado por 1 Kg 28 Unidades|Gancho Galvanizado por  ( 28 Unidades),ACTUALIZAR
CUC-063,GANCHO DE MANO ACERO OFERTA,"Cuchillo Gancho de Mano Acero Oferta, marca Especias Benavidez, presentación Cuchillos.","Gancho de mano: Gancho de Mano Acero Oferta. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-063.",CUC-063|Gancho de Mano Acero Oferta|Gancho de mano,ACTUALIZAR
CUC-064,GANCHO DE MANO CAÑO CROMADO,"Cuchillo Gancho de Mano Caño Cromado, marca Especias Benavidez, presentación Cuchillos.","Gancho de mano: Gancho de Mano Caño Cromado. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-064.",CUC-064|Gancho de Mano Caño Cromado|Gancho de mano,ACTUALIZAR
CUC-065,GANCHO DE MANO ESKILTUNA ACERO,"Cuchillo Gancho de Mano Eskiltuna Acero, marca Especias Benavidez, presentación Cuchillos.","Gancho de mano: Gancho de Mano Eskiltuna Acero. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-065.",CUC-065|Gancho de Mano Eskiltuna Acero|Gancho de mano,ACTUALIZAR
CUC-066,GANCHO DE MANO MANGO PLASTICO CARNIC O NUEVO PLASTICO (CAR-GST),"Cuchillo Gancho de Mano Mango Plastico Carnic O Nuevo Plastico (Car-Gst), marca Especias Benavidez, presentación Cuchillos.","Gancho de mano: Gancho de Mano Mango Plástico Carnic o Nuevo Plástico (car-Gst). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-066.",CUC-066|Gancho de Mano Mango Plástico Carnic o Nuevo Plástico (car-Gst)|Gancho de mano|Gancho de Mano Mango Plástico Carnic o Nuevo Plástico car Gst,ACTUALIZAR
CUC-067,GANCHO DE MANO DEVI MANGO PLASTICO E INOXIDABLE (TMI47),"Cuchillo Gancho de Mano Devi Mango Plastico E Inoxidable (Tmi47), marca Especias Benavidez, presentación Cuchillos.","Gancho de mano: Gancho de Mano Devi Mango Plástico E Inoxidable (tmi47). Marca DEVI, inox. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-067.",CUC-067|Gancho de Mano Devi Mango Plástico E Inoxidable (tmi47)|Gancho de mano|DEVI|Gancho de Mano Devi Mango Plástico E Inoxidable tmi47,ACTUALIZAR
CUC-068,GANCHO PATIN CAMARA NATURAL FORJA (TMI53),"Cuchillo Gancho Patin Camara Natural Forja (Tmi53), marca Especias Benavidez, presentación Cuchillos.","Gancho patín: Gancho Patin Camara Natural Forja (tmi53). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-068.",CUC-068|Gancho Patin Camara Natural Forja (tmi53)|Gancho patín|Gancho Patin Camara Natural Forja tmi53,ACTUALIZAR
CUC-069,GANCHO PATIN CAMARA ZINCADO (TMI52),"Cuchillo Gancho Patin Camara Zincado (Tmi52), marca Especias Benavidez, presentación Cuchillos.","Gancho patín: Gancho Patin Camara Zincado (tmi52). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-069.",CUC-069|Gancho Patin Camara Zincado (tmi52)|Gancho patín|Gancho Patin Camara Zincado tmi52,ACTUALIZAR
CUC-070,GANCHO PLASTICOS POR 20 UNID,"Cuchillo Gancho Plasticos Por 20 Unid, marca Especias Benavidez, presentación Cuchillos.","Gancho plástico: Gancho Plasticos por 20 Unid. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-070.",CUC-070|Gancho Plasticos por 20 Unid|Gancho plástico,ACTUALIZAR
CUC-071,GANCHO PLASTICOS POR UNID,"Cuchillo Gancho Plasticos Por Unid, marca Especias Benavidez, presentación Cuchillos.","Gancho plástico: Gancho Plasticos por Unid. Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-071.",CUC-071|Gancho Plasticos por Unid|Gancho plástico,ACTUALIZAR
CUC-072,GANCHO ROLDANA 115 MM (TMI63),"Cuchillo Gancho Roldana 115 Mm (Tmi63), marca Especias Benavidez, 115 mm.","Gancho roldana: Gancho Roldana 115 Mm (tmi63). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-072.",CUC-072|Gancho Roldana 115 Mm (tmi63)|Gancho roldana|Gancho Roldana 115 Mm tmi63|Gancho Roldana  (tmi63),ACTUALIZAR
CUC-073,GANCHO ROLDANA 65 MM (TMI60),"Cuchillo Gancho Roldana 65 Mm (Tmi60), marca Especias Benavidez, 65 mm.","Gancho roldana: Gancho Roldana 65 Mm (tmi60). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-073.",CUC-073|Gancho Roldana 65 Mm (tmi60)|Gancho roldana|Gancho Roldana 65 Mm tmi60|Gancho Roldana  (tmi60),ACTUALIZAR
CUC-074,GANCHO ROLDANA 84 MM (TMI61),"Cuchillo Gancho Roldana 84 Mm (Tmi61), marca Especias Benavidez, 84 mm.","Gancho roldana: Gancho Roldana 84 Mm (tmi61). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-074.",CUC-074|Gancho Roldana 84 Mm (tmi61)|Gancho roldana|Gancho Roldana 84 Mm tmi61|Gancho Roldana  (tmi61),ACTUALIZAR
CUC-075,GANCHO ROLDANA 95 MM (TMI62),"Cuchillo Gancho Roldana 95 Mm (Tmi62), marca Especias Benavidez, 95 mm.","Gancho roldana: Gancho Roldana 95 Mm (tmi62). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-075.",CUC-075|Gancho Roldana 95 Mm (tmi62)|Gancho roldana|Gancho Roldana 95 Mm tmi62|Gancho Roldana  (tmi62),ACTUALIZAR
CUC-076,GANCHOS CARNICERO CROMADOS 05X05 X DOCENA (TMI29),"Cuchillo Ganchos Carnicero Cromados 05X05 x Docena (Tmi29), marca Especias Benavidez, presentación Cuchillos.","Gancho carnicero cromado: Ganchos Carnicero Cromados 05x05 x Docena (tmi29). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-076.",CUC-076|Ganchos Carnicero Cromados 05x05 x Docena (tmi29)|Gancho carnicero cromado|Ganchos Carnicero Cromados 05x05 x Docena tmi29,ACTUALIZAR
CUC-077,GANCHOS CARNICERO CROMADOS 05X06 STOCK X DOCENA (TMI30),"Cuchillo Ganchos Carnicero Cromados 05X06 Stock x Docena (Tmi30), marca Especias Benavidez, presentación Cuchillos.","Gancho carnicero cromado: Ganchos Carnicero Cromados 05x06 Stock x Docena (tmi30). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-077.",CUC-077|Ganchos Carnicero Cromados 05x06 Stock x Docena (tmi30)|Gancho carnicero cromado|Ganchos Carnicero Cromados 05x06 Stock x Docena tmi30,ACTUALIZAR
CUC-078,GANCHOS CARNICERO CROMADOS 05X08 X DOCENA (TMI31),"Cuchillo Ganchos Carnicero Cromados 05X08 x Docena (Tmi31), marca Especias Benavidez, presentación Cuchillos.","Gancho carnicero cromado: Ganchos Carnicero Cromados 05x08 x Docena (tmi31). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-078.",CUC-078|Ganchos Carnicero Cromados 05x08 x Docena (tmi31)|Gancho carnicero cromado|Ganchos Carnicero Cromados 05x08 x Docena tmi31,ACTUALIZAR
CUC-079,GANCHOS CARNICERO CROMADOS 06X06 STOCK X DOCENA (TMI32),"Cuchillo Ganchos Carnicero Cromados 06X06 Stock x Docena (Tmi32), marca Especias Benavidez, presentación Cuchillos.","Gancho carnicero cromado: Ganchos Carnicero Cromados 06x06 Stock x Docena (tmi32). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-079.",CUC-079|Ganchos Carnicero Cromados 06x06 Stock x Docena (tmi32)|Gancho carnicero cromado|Ganchos Carnicero Cromados 06x06 Stock x Docena tmi32,ACTUALIZAR
CUC-080,GANCHOS CARNICERO CROMADOS 06X08 X DOCENA (TMI33),"Cuchillo Ganchos Carnicero Cromados 06X08 x Docena (Tmi33), marca Especias Benavidez, presentación Cuchillos.","Gancho carnicero cromado: Ganchos Carnicero Cromados 06x08 x Docena (tmi33). Herramienta de corte para faena, desposte o picado. No es un alimento. Código CUC-080.",CUC-080|Ganchos Carnicero Cromados 06x08 x Docena (tmi33)|Gancho carnicero cromado|Ganchos Carnicero Cromados 06x08 x Docena tmi33,ACTUALIZAR
