id,cliente_id,fecha,items,total,estado,origen,is_mock
110,45,2026-06-03 09:55:13,"[{""product_code"": ""430"", ""nombre"": ""CHIPACA DE GRASA x 5kg*"", ""cantidad"": 4, ""precio_unitario"": 31400.0}, {""product_code"": ""425"", ""nombre"": ""TORTILLA TUCUMANA x 7.8kg*"", ""cantidad"": 3, ""precio_unitario"": 40200.0}]",246200.0,entregado,whatsapp,True
111,45,2026-05-26 09:55:13,"[{""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 4, ""precio_unitario"": 12500.0}, {""product_code"": ""430"", ""nombre"": ""CHIPACA DE GRASA x 5kg*"", ""cantidad"": 3, ""precio_unitario"": 31400.0}, {""product_code"": ""415"", ""nombre"": ""PAN MIGNON PRECOCIDO X 18un."", ""cantidad"": 5, ""precio_unitario"": 13300.0}, {""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 3, ""precio_unitario"": 74650.0}]",434650.0,entregado,whatsapp,True
112,45,2026-07-26 09:55:13,"[{""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 5, ""precio_unitario"": 55100.0}, {""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 1, ""precio_unitario"": 18000.0}]",293500.0,entregado,whatsapp,True
113,46,2026-05-17 09:55:13,"[{""product_code"": ""448"", ""nombre"": ""HOJALDRITOS ESPECIALES x 5kg"", ""cantidad"": 5, ""precio_unitario"": 24600.0}, {""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 4, ""precio_unitario"": 12500.0}]",173000.0,entregado,whatsapp,True
114,46,2026-06-24 09:55:13,"[{""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 4, ""precio_unitario"": 18000.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 1, ""precio_unitario"": 43000.0}]",115000.0,entregado,whatsapp,True
115,46,2026-05-30 09:55:13,"[{""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 1, ""precio_unitario"": 43000.0}, {""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 2, ""precio_unitario"": 69300.0}, {""product_code"": ""441"", ""nombre"": ""PAN TREBOLÍN CRUDO CONGELADO x 7kg*"", ""cantidad"": 3, ""precio_unitario"": 18000.0}]",235600.0,entregado,whatsapp,True
116,47,2026-05-02 09:55:13,"[{""product_code"": ""425"", ""nombre"": ""TORTILLA TUCUMANA x 7.8kg*"", ""cantidad"": 1, ""precio_unitario"": 40200.0}, {""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 4, ""precio_unitario"": 13300.0}, {""product_code"": ""436"", ""nombre"": ""PAN TREBOLIN PRECOCIDO x3kg"", ""cantidad"": 1, ""precio_unitario"": 12500.0}]",105900.0,entregado,whatsapp,True
117,47,2026-06-19 09:55:13,"[{""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 5, ""precio_unitario"": 69300.0}, {""product_code"": ""422-MIX"", ""nombre"": ""FACTURA MIXTA"", ""cantidad"": 1, ""precio_unitario"": 64200.0}, {""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 5, ""precio_unitario"": 13300.0}]",477200.0,entregado,whatsapp,True
118,47,2026-05-31 09:55:13,"[{""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 3, ""precio_unitario"": 74650.0}, {""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 5, ""precio_unitario"": 45600.0}, {""product_code"": ""435"", ""nombre"": ""PAN MIGNON CRUDO CONGELADO x 14kg*"", ""cantidad"": 4, ""precio_unitario"": 35000.0}]",591950.0,entregado,whatsapp,True
119,48,2026-04-23 09:55:13,"[{""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 5, ""precio_unitario"": 45600.0}, {""product_code"": ""424"", ""nombre"": ""CRIOLLO COMÚN HEXAGONAL x 11kg*"", ""cantidad"": 2, ""precio_unitario"": 45600.0}]",319200.0,entregado,whatsapp,True
120,48,2026-06-23 09:55:13,"[{""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 5, ""precio_unitario"": 12500.0}, {""product_code"": ""422-MIX"", ""nombre"": ""FACTURA MIXTA"", ""cantidad"": 2, ""precio_unitario"": 64200.0}, {""product_code"": ""421"", ""nombre"": ""MEDIALUNA CON MANTECA"", ""cantidad"": 2, ""precio_unitario"": 74650.0}]",340200.0,entregado,whatsapp,True
121,48,2026-06-20 09:55:13,"[{""product_code"": ""421"", ""nombre"": ""MEDIALUNA CON MANTECA"", ""cantidad"": 2, ""precio_unitario"": 74650.0}, {""product_code"": ""436"", ""nombre"": ""PAN TREBOLIN PRECOCIDO x3kg"", ""cantidad"": 1, ""precio_unitario"": 12500.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 4, ""precio_unitario"": 43000.0}, {""product_code"": ""415"", ""nombre"": ""PAN MIGNON PRECOCIDO X 18un."", ""cantidad"": 1, ""precio_unitario"": 13300.0}]",347100.0,entregado,whatsapp,True
122,49,2026-05-27 09:55:13,"[{""product_code"": ""425"", ""nombre"": ""TORTILLA TUCUMANA x 7.8kg*"", ""cantidad"": 4, ""precio_unitario"": 40200.0}, {""product_code"": ""435"", ""nombre"": ""PAN MIGNON CRUDO CONGELADO x 14kg*"", ""cantidad"": 4, ""precio_unitario"": 35000.0}, {""product_code"": ""424"", ""nombre"": ""CRIOLLO COMÚN HEXAGONAL x 11kg*"", ""cantidad"": 2, ""precio_unitario"": 45600.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 4, ""precio_unitario"": 43000.0}]",564000.0,entregado,whatsapp,True
123,49,2026-05-20 09:55:13,"[{""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 5, ""precio_unitario"": 13300.0}, {""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 5, ""precio_unitario"": 45600.0}]",294500.0,entregado,whatsapp,True
124,50,2026-07-21 09:55:13,"[{""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 3, ""precio_unitario"": 43000.0}, {""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 1, ""precio_unitario"": 69300.0}, {""product_code"": ""435"", ""nombre"": ""PAN MIGNON CRUDO CONGELADO x 14kg*"", ""cantidad"": 3, ""precio_unitario"": 35000.0}]",303300.0,entregado,whatsapp,True
125,50,2026-04-28 09:55:13,"[{""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 2, ""precio_unitario"": 18000.0}, {""product_code"": ""442"", ""nombre"": ""BAGUETTE SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 4, ""precio_unitario"": 19220.0}, {""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 5, ""precio_unitario"": 12500.0}]",175380.0,entregado,whatsapp,True
126,1,2026-08-13 09:55:13,"[{""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 2, ""precio_unitario"": 12500.0}, {""product_code"": ""427"", ""nombre"": ""CHIPÁ x 5kg*"", ""cantidad"": 3, ""precio_unitario"": 133300.0}]",424900.0,abierto,whatsapp,True
127,2,2026-08-13 09:55:13,"[{""product_code"": ""436"", ""nombre"": ""PAN TREBOLIN PRECOCIDO x3kg"", ""cantidad"": 2, ""precio_unitario"": 12500.0}, {""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 2, ""precio_unitario"": 13300.0}]",51600.0,abierto,whatsapp,True
128,3,2026-08-13 09:55:13,"[{""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 3, ""precio_unitario"": 45600.0}, {""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 2, ""precio_unitario"": 55100.0}]",247000.0,abierto,whatsapp,True
129,4,2026-08-13 09:55:13,"[{""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 1, ""precio_unitario"": 55100.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 2, ""precio_unitario"": 43000.0}]",141100.0,abierto,whatsapp,True
130,5,2026-08-13 09:55:13,"[{""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 2, ""precio_unitario"": 12500.0}, {""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 3, ""precio_unitario"": 13300.0}]",64900.0,abierto,whatsapp,True
131,6,2026-08-13 09:55:13,"[{""product_code"": ""442"", ""nombre"": ""BAGUETTE SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 2, ""precio_unitario"": 19220.0}, {""product_code"": ""443"", ""nombre"": ""TREBOLÍN SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 1, ""precio_unitario"": 19220.0}]",57660.0,abierto,whatsapp,True
132,7,2026-08-13 09:55:13,"[{""product_code"": ""443"", ""nombre"": ""TREBOLÍN SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 3, ""precio_unitario"": 19220.0}, {""product_code"": ""435"", ""nombre"": ""PAN MIGNON CRUDO CONGELADO x 14kg*"", ""cantidad"": 2, ""precio_unitario"": 35000.0}]",127660.0,abierto,whatsapp,True
