product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja,es_pesable,sku_origen,nota_sku
INS-INS-01337,Salsa Caramelo x900 GRS Jamer,6800,30,1,unidad,unidad,Insumos,Insumos Salsas,Insumos Heladeria,Caja,Salsa Caramelo x900 GRS Jamer|Insumos Heladeria|Insumos Salsas,0.35,0.0,"Salsa para heladería, Salsa Caramelo x900 GRS Jamer, marca Insumos Heladeria, 900 g.",,true,false,Productos | General,false,INS-INS-01337,
INS-INS-01338,Salsa Chocolate x900 GRS Jamer,9400,30,1,unidad,unidad,Insumos,Insumos Salsas,Insumos Heladeria,Caja,Salsa Chocolate x900 GRS Jamer|Insumos Heladeria|Insumos Salsas,0.35,0.0,"Salsa para heladería, Salsa Chocolate x900 GRS Jamer, marca Insumos Heladeria, 900 g.",,true,false,Productos | General,false,INS-INS-01338,
INS-INS-01339,Salsa Dulce de Leche x900 GRS Jamer,6800,30,1,unidad,unidad,Insumos,Insumos Salsas,Insumos Heladeria,Caja,Salsa Dulce de Leche x900 GRS Jamer|Insumos Heladeria|Insumos Salsas,0.35,0.0,"Salsa para heladería, Salsa Dulce de Leche x900 GRS Jamer, marca Insumos Heladeria, 900 g.",,true,false,Productos | General,false,INS-INS-01339,
INS-INS-01340,Salsa Frutilla x900 GRS Jamer,6800,30,1,unidad,unidad,Insumos,Insumos Salsas,Insumos Heladeria,Caja,Salsa Frutilla x900 GRS Jamer|Insumos Heladeria|Insumos Salsas,0.35,0.0,"Salsa para heladería, Salsa Frutilla x900 GRS Jamer, marca Insumos Heladeria, 900 g.",,true,false,Productos | General,false,INS-INS-01340,
INS-INS-01341,Salsa Frutos del Bosque x900 GRS Jamer,9400,30,1,unidad,unidad,Insumos,Insumos Salsas,Insumos Heladeria,Caja,Salsa Frutos del Bosque x900 GRS Jamer|Insumos Heladeria|Insumos Salsas,0.35,0.0,"Salsa para heladería, Salsa Frutos del Bosque x900 GRS Jamer, marca Insumos Heladeria, 900 g.",,true,false,Productos | General,false,INS-INS-01341,
INS-INS-01622,Vaso pasta 125 x 174 unid.,19200,30,174,unidad,unidad,Insumos,Insumos Comestibles,Insumos Heladeria,Vaso,Vaso pasta 125 x 174 unid.|Insumos Heladeria|Insumos Comestibles|caja|bulto|caja x174,0.35,0.0,"Helado en vaso, Vaso pasta 125 x 174 unid, marca Insumos Heladeria, x174 unidades.",,true,false,Productos | General,false,INS-INS-01622,
INS-INS-01621,Vaso pasta 90 Exagonal x 261u.,23300,30,261,unidad,unidad,Insumos,Insumos Comestibles,Insumos Heladeria,Vaso,Vaso pasta 90 Exagonal x 261u.|Insumos Heladeria|Insumos Comestibles|Vaso pasta 90 Exagonal .|caja|bulto|caja x261,0.35,0.0,"Helado en vaso, Vaso pasta 90 Exagonal x 261u, marca Insumos Heladeria, x261 unidades.",,true,false,Productos | General,false,INS-INS-01621,
PAN-LCH-01962,Churros Precocidos Rellenos Dulce de Leche Congelados x 5 doc,31800,60,60,unidad,unidad,Panificados,Panificados Pasteleria,LA CHURRERIA,Caja,Churros Precocidos Rellenos Dulce de Leche Congelados x 5 doc|LA CHURRERIA|Panificados Pasteleria|Churros Precocidos Rellenos Dulce de Leche x 5 doc|caja|bulto|caja x60,0.40,0.0,"Pastelería congelada, Churros Precocidos Rellenos Dulce de Leche Congelados x 5 doc, marca LA CHURRERIA, x60 unidades.",,true,false,Productos | General,false,PAN-LA -01962,sanitizado_desde:PAN-LA -01962
BAL-LOM-01906,10 BALDES FLIAR 5 cereza/gran/ddl y 5 choc/vain/frutilla,98100,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,10 BALDES FLIAR 5 cereza/gran/ddl y 5 choc/vain/frutilla|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, 10 BALDES FLIAR 5 cereza/gran/ddl y 5 choc/vain/frutilla, marca LOMORO.",,true,false,Productos | General,false,BAL-LOM-01906,
IMP-IMP-03502,Alfajor Irlandés x 6 sin Tacc,8800,250,1,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Alfajor Irlandés x 6 sin Tacc|LOMORO|Impulsivos Postres Lomoro|helado|helados,0.82,0.0,"Postre helado, Alfajor Irlandés x 6 sin Tacc, marca LOMORO.",,true,false,Productos | General,false,IMP-IMP-03502,
IMP-IMP-01765,Alfajor Premium Blanco x6u.,8800,250,6,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Alfajor Premium Blanco x6u.|LOMORO|Impulsivos Postres Lomoro|Alfajor Premium Blanco .|caja|bulto|caja x6|helado|helados,0.82,0.0,"Postre helado, Alfajor Premium Blanco x6u, marca LOMORO, x6 unidades.",,true,false,Productos | General,false,IMP-IMP-01765,
IMP-LOM-01888,Alfajor premium HIT minitorta de 80g x8u,10600,250,8,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Alfajor premium HIT minitorta de 80g x8u|LOMORO|Impulsivos Postres Lomoro|Alfajor premium HIT minitorta de 80g|caja|bulto|caja x8|helado|helados,0.82,0.0,"Torta helada, Alfajor premium HIT minitorta de 80g x8u, marca LOMORO, 80g, x8 unidades.",,true,false,Productos | General,false,IMP-LOM-01888,
IMP-IMP-01759,Alfajor Premium Irlandes x6u.,8800,250,6,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Alfajor Premium Irlandes x6u.|LOMORO|Impulsivos Postres Lomoro|Alfajor Premium Irlandes .|caja|bulto|caja x6|helado|helados,0.82,0.0,"Postre helado, Alfajor Premium Irlandes x6u, marca LOMORO, x6 unidades.",,true,false,Productos | General,false,IMP-IMP-01759,
IMP-IMP-01758,Alfajor Premium Negro x6u.,8800,250,6,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Alfajor Premium Negro x6u.|LOMORO|Impulsivos Postres Lomoro|Alfajor Premium Negro .|caja|bulto|caja x6|helado|helados,0.82,0.0,"Postre helado, Alfajor Premium Negro x6u, marca LOMORO, x6 unidades.",,true,false,Productos | General,false,IMP-IMP-01758,
GAS-BAL-01508,BALDE 10L -FRIPPER AGUA ANANA (ARTESANAL),19900,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER AGUA ANANA (ARTESANAL)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER AGUA ANANA (ARTESANAL), marca LOMORO, 10L.",,true,false,Productos | General,false,GAS-BAL-01508,
GAS-BAL-01509,BALDE 10L -FRIPPER AGUA DURAZNO (ARTESANAL),19900,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER AGUA DURAZNO (ARTESANAL)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER AGUA DURAZNO (ARTESANAL), marca LOMORO, 10L.",,true,false,Productos | General,false,GAS-BAL-01509,
BAL-LOM-01909,BALDE 10L -FRIPPER AMERICANA (ARTESANAL),23000,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER AMERICANA (ARTESANAL)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER AMERICANA (ARTESANAL), marca LOMORO, 10L.",,true,false,Productos | General,false,BAL-LOM-01909,
BAL-LOM-01923,BALDE 10L -FRIPPER AMERICANA A LA REINA (ESPECIAL PREMIUM),39500,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER AMERICANA A LA REINA (ESPECIAL PREMIUM)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER AMERICANA A LA REINA (ESPECIAL PREMIUM), marca LOMORO, 10L.",,true,false,Productos | General,false,BAL-LOM-01923,
BAL-LOM-01904,BALDE 10L -FRIPPER BANANITA DOLCE (ESPECIAL PREMIUM),40900,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER BANANITA DOLCE (ESPECIAL PREMIUM)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER BANANITA DOLCE (ESPECIAL PREMIUM), marca LOMORO, 10L.",,true,false,Productos | General,false,BAL-LOM-01904,
GAS-BAL-01534,BALDE 10L -FRIPPER CHOCOLATE BLANCO (ESPECIAL ARTESANAL),40900,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER CHOCOLATE BLANCO (ESPECIAL ARTESANAL)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER CHOCOLATE BLANCO (ESPECIAL ARTESANAL), marca LOMORO, 10L.",,true,false,Productos | General,false,GAS-BAL-01534,
BAL-LOM-01902,BALDE 10L -FRIPPER COCO (ARTESANAL),36300,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER COCO (ARTESANAL)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER COCO (ARTESANAL), marca LOMORO, 10L.",,true,false,Productos | General,false,BAL-LOM-01902,
BAL-LOM-01903,BALDE 10L -FRIPPER DULCE DE LECHE (ARTESANAL),36300,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER DULCE DE LECHE (ARTESANAL)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER DULCE DE LECHE (ARTESANAL), marca LOMORO, 10L.",,true,false,Productos | General,false,BAL-LOM-01903,
BAL-LOM-01952,BALDE 10L -FRIPPER FRUTILLA A LA CREMA (SEMBRADO PREMIUM),35100,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER FRUTILLA A LA CREMA (SEMBRADO PREMIUM)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER FRUTILLA A LA CREMA (SEMBRADO PREMIUM), marca LOMORO, 10L.",,true,false,Productos | General,false,BAL-LOM-01952,
BAL-LOM-01919,BALDE 10L -FRIPPER MARACUYA (PREMIUM),32400,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER MARACUYA (PREMIUM)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER MARACUYA (PREMIUM), marca LOMORO, 10L.",,true,false,Productos | General,false,BAL-LOM-01919,
GAS-BAL-01538,BALDE 10L -FRIPPER PISTACHO (BASE ARTESANAL),36300,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER PISTACHO (BASE ARTESANAL)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER PISTACHO (BASE ARTESANAL), marca LOMORO, 10L.",,true,false,Productos | General,false,GAS-BAL-01538,
GAS-BAL-01540,BALDE 10L -FRIPPER SELVA NEGRA (ESPECIAL ARTESANAL),40900,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER SELVA NEGRA (ESPECIAL ARTESANAL)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER SELVA NEGRA (ESPECIAL ARTESANAL), marca LOMORO, 10L.",,true,false,Productos | General,false,GAS-BAL-01540,
GAS-BAL-01527,BALDE 10L -FRIPPER SUPER LOMORITO (BASE ARTESANAL),36300,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER SUPER LOMORITO (BASE ARTESANAL)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER SUPER LOMORITO (BASE ARTESANAL), marca LOMORO, 10L.",,true,false,Productos | General,false,GAS-BAL-01527,
BAL-LOM-01924,BALDE 10L -FRIPPER TIRAMISU (SEMBRADO PREMIUM),41400,250,1,unidad,unidad,Helados,Baldes x10Lts,LOMORO,Balde,BALDE 10L -FRIPPER TIRAMISU (SEMBRADO PREMIUM)|LOMORO|Baldes x10Lts|balde,0.82,0.0,"Balde de helado, BALDE 10L -FRIPPER TIRAMISU (SEMBRADO PREMIUM), marca LOMORO, 10L.",,true,false,Productos | General,false,BAL-LOM-01924,
IMP-IMP-01312,Balde Helado x3lts Familiar Lomoro (Cereza/DL/Granizado),10700,250,1,unidad,unidad,Helados,Impulsivos Balde Helado 3lts,LOMORO,Balde,Balde Helado x3lts Familiar Lomoro (Cereza/DL/Granizado)|LOMORO|Impulsivos Balde Helado 3lts|helado|helados|balde,0.82,0.0,"Balde de helado, Balde Helado x3lts Familiar Lomoro (Cereza/DL/Granizado), marca LOMORO, 3lts.",,true,false,Productos | General,false,IMP-IMP-01312,
IMP-IMP-01313,Balde Helado x3lts Familiar Lomoro (CH/VAI/FR),10700,250,1,unidad,unidad,Helados,Impulsivos Balde Helado 3lts,LOMORO,Balde,Balde Helado x3lts Familiar Lomoro (CH/VAI/FR)|LOMORO|Impulsivos Balde Helado 3lts|helado|helados|balde,0.82,0.0,"Balde de helado, Balde Helado x3lts Familiar Lomoro (CH/VAI/FR), marca LOMORO, 3lts.",,true,false,Productos | General,false,IMP-IMP-01313,
IMP-IMP-01411,Balde Helado x3lts Familiar Lomoro (SPLIT/DL/AMERICANA),10700,250,1,unidad,unidad,Helados,Impulsivos Balde Helado 3lts,LOMORO,Balde,Balde Helado x3lts Familiar Lomoro (SPLIT/DL/AMERICANA)|LOMORO|Impulsivos Balde Helado 3lts|helado|helados|balde,0.82,0.0,"Balde de helado, Balde Helado x3lts Familiar Lomoro (SPLIT/DL/AMERICANA), marca LOMORO, 3lts.",,true,false,Productos | General,false,IMP-IMP-01411,
IMP-IMP-01712,Balde Irresistible Banana Split x 750cc,4500,250,1,unidad,unidad,Helados,Impulsivos Helados Irresistibles,LOMORO,Balde,Balde Irresistible Banana Split x 750cc|LOMORO|Impulsivos Helados Irresistibles|helado|helados|balde,0.82,0.0,"Balde de helado, Balde Irresistible Banana Split x 750cc, marca LOMORO, 750cc.",,true,false,Productos | General,false,IMP-IMP-01712,
IMP-LOM-20003,Balde Irresistible Cereza x 750cc,4500,250,1,unidad,unidad,Helados,Impulsivos Helados Irresistibles,LOMORO,Balde,Balde Irresistible Cereza x 750cc|LOMORO|Impulsivos Helados Irresistibles|helado|helados|balde,0.82,0.0,"Balde de helado, Balde Irresistible Cereza x 750cc, marca LOMORO, 750cc.",,true,false,Productos | General,false,,generado_sin_codigo_excel
IMP-LOM-01890,Balde Irresistible Cookies and Cream x 750 cc,4500,250,1,unidad,unidad,Helados,Impulsivos Helados Irresistibles,LOMORO,Balde,Balde Irresistible Cookies and Cream x 750 cc|LOMORO|Impulsivos Helados Irresistibles|helado|helados|balde,0.82,0.0,"Balde de helado, Balde Irresistible Cookies and Cream x 750 cc, marca LOMORO, 750 cc.",,true,false,Productos | General,false,IMP-LOM-01890,
IMP-LOM-20004,Balde Irresistible Dulce de Leche x 750 cc,4500,250,1,unidad,unidad,Helados,Impulsivos Helados Irresistibles,LOMORO,Balde,Balde Irresistible Dulce de Leche x 750 cc|LOMORO|Impulsivos Helados Irresistibles|helado|helados|balde,0.82,0.0,"Balde de helado, Balde Irresistible Dulce de Leche x 750 cc, marca LOMORO, 750 cc.",,true,false,Productos | General,false,,generado_sin_codigo_excel
IMP-LOM-20005,Balde Irresistible Frutilla x 750 cc,4500,250,1,unidad,unidad,Helados,Impulsivos Helados Irresistibles,LOMORO,Balde,Balde Irresistible Frutilla x 750 cc|LOMORO|Impulsivos Helados Irresistibles|helado|helados|balde,0.82,0.0,"Balde de helado, Balde Irresistible Frutilla x 750 cc, marca LOMORO, 750 cc.",,true,false,Productos | General,false,,generado_sin_codigo_excel
IMP-LOM-01921,Balde Irresistible Lemon champ x 750 cc,4500,250,1,unidad,unidad,Helados,Impulsivos Helados Irresistibles,LOMORO,Balde,Balde Irresistible Lemon champ x 750 cc|LOMORO|Impulsivos Helados Irresistibles|helado|helados|balde,0.82,0.0,"Balde de helado, Balde Irresistible Lemon champ x 750 cc, marca LOMORO, 750 cc.",,true,false,Productos | General,false,IMP-LOM-01921,
IMP-LOM-20006,Balde x 1kg bana bana Cereza/Granizado/DDL,5900,250,1,unidad,unidad,Helados,Impulsivos Balde Helado 3lts,LOMORO,Balde,Balde x 1kg bana bana Cereza/Granizado/DDL|LOMORO|Impulsivos Balde Helado 3lts|helado|helados|balde,0.82,0.0,"Balde de helado, Balde x 1kg bana bana Cereza/Granizado/DDL, marca LOMORO, 1kg.",,true,false,Productos | General,false,,generado_sin_codigo_excel
IMP-LOM-20007,Balde x 1kg bana bana Choco/Limon/Frutilla,5900,250,1,unidad,unidad,Helados,Impulsivos Balde Helado 3lts,LOMORO,Balde,Balde x 1kg bana bana Choco/Limon/Frutilla|LOMORO|Impulsivos Balde Helado 3lts|helado|helados|balde,0.82,0.0,"Balde de helado, Balde x 1kg bana bana Choco/Limon/Frutilla, marca LOMORO, 1kg.",,true,false,Productos | General,false,,generado_sin_codigo_excel
IMP-IMP-01320,Balde x 1lt irresistible Chocolate Belga,5400,250,1,unidad,unidad,Helados,Impulsivos Helados Irresistibles,LOMORO,Balde,Balde x 1lt irresistible Chocolate Belga|LOMORO|Impulsivos Helados Irresistibles|helado|helados|balde,0.82,0.0,"Balde de helado, Balde x 1lt irresistible Chocolate Belga, marca LOMORO, 1lt.",,true,false,Productos | General,false,IMP-IMP-01320,
IMP-IMP-03536,Barrita Dubai,8500,250,1,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Barrita Dubai|LOMORO|Impulsivos Postres Lomoro|helado|helados,0.82,0.0,"Producto congelado Barrita Dubai, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-IMP-03536,
IMP-IMP-03642,Barrita Mundial 70g x8 unidades,8500,250,8,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Unidad,Barrita Mundial 70g x8 unidades|LOMORO|Impulsivos Postres Lomoro|caja|bulto|caja x8|helado|helados,0.82,0.0,"Producto congelado, Barrita Mundial 70g x8 unidades, marca LOMORO, 70g, x8 unidades.",,true,false,Productos | General,false,IMP-IMP-03642,
IMP-LOM-01835,Bocaditos Helados Lomoro Americana de 120gr x 8un,32700,250,1,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Bocaditos Helados Lomoro Americana de 120gr x 8un|LOMORO|Impulsivos Postres Lomoro|helado|helados,0.82,0.0,"Producto congelado, Bocaditos Helados Lomoro Americana de 120gr x 8un, marca LOMORO, 120gr.",,true,false,Productos | General,false,IMP-LOM-01835,
IMP-LOM-01832,Bocaditos Helados Lomoro Dulce de leche x 120 gr 8 unidades,32700,250,8,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Unidad,Bocaditos Helados Lomoro Dulce de leche x 120 gr 8 unidades|LOMORO|Impulsivos Postres Lomoro|caja|bulto|caja x8|helado|helados,0.82,0.0,"Producto congelado, Bocaditos Helados Lomoro Dulce de leche x 120 gr 8 unidades, marca LOMORO, 120 gr, x8 unidades.",,true,false,Productos | General,false,IMP-LOM-01832,
IMP-LOM-01842,Bocaditos Helados Lomoro menta x 120 gr x 8 unid,32700,250,8,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Bocaditos Helados Lomoro menta x 120 gr x 8 unid|LOMORO|Impulsivos Postres Lomoro|caja|bulto|caja x8|helado|helados,0.82,0.0,"Producto congelado, Bocaditos Helados Lomoro menta x 120 gr x 8 unid, marca LOMORO, 120 gr, x8 unidades.",,true,false,Productos | General,false,IMP-LOM-01842,
IMP-LOM-01834,Bombon Crocante x8 unidades,8500,250,8,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Unidad,Bombon Crocante x8 unidades|LOMORO|Impulsivos Postres Lomoro|caja|bulto|caja x8|helado|helados,0.82,0.0,"Postre helado, Bombon Crocante x8 unidades, marca LOMORO, x8 unidades.",,true,false,Productos | General,false,IMP-LOM-01834,
IMP-LOM-01887,Bombon Escoces Blanco x8u.,9300,250,8,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Bombon Escoces Blanco x8u.|LOMORO|Impulsivos Postres Lomoro|Bombon Escoces Blanco .|caja|bulto|caja x8|helado|helados,0.82,0.0,"Postre helado, Bombon Escoces Blanco x8u, marca LOMORO, x8 unidades.",,true,false,Productos | General,false,IMP-LOM-01887,
IMP-LOM-01907,Bombon Escoces x16u,14600,250,16,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Bombon Escoces x16u|LOMORO|Impulsivos Postres Lomoro|Bombon Escoces|caja|bulto|caja x16|helado|helados,0.82,0.0,"Postre helado Bombon Escoces x16u, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-LOM-01907,
IMP-IMP-01778,Bombon Escoces x8u.,9300,250,8,unidad,unidad,Helados,Impulsivos Postres Lomoro,LOMORO,Caja,Bombon Escoces x8u.|LOMORO|Impulsivos Postres Lomoro|Bombon Escoces .|caja|bulto|caja x8|helado|helados,0.82,0.0,"Postre helado Bombon Escoces x8u, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.",,true,false,Productos | General,false,IMP-IMP-01778,
IMP-LOM-01846,Combo Infantil Tiki,26900,250,1,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Combo,Combo Infantil Tiki|LOMORO|Impulsivos Palitos de Crema|combo|helado|helados,0.82,0.0,"Combo Combo Infantil Tiki, marca LOMORO, categoría Impulsivos Palitos de Crema, presentación de catálogo.",,true,false,Productos | General,false,IMP-LOM-01846,
COM-LOM-20008,Combo Inicial Palitos,75000,250,1,unidad,unidad,Combos,Combos,LOMORO,Combo,Combo Inicial Palitos|LOMORO|Combos|combo|palito,0.88,0.0,"Combo Combo Inicial Palitos, marca LOMORO, categoría Combos, presentación de catálogo.",,true,false,Productos | General,false,,generado_sin_codigo_excel
IMP-IMP-01289,Cono Bola x14u.,21600,250,14,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Caja,Cono Bola x14u.|LOMORO|Impulsivos Palitos de Crema|Cono Bola .|caja|bulto|caja x14|helado|helados,0.82,0.0,"Cono para helado, Cono Bola x14u, marca LOMORO, x14 unidades.",,true,false,Productos | General,false,IMP-IMP-01289,
IMP-IMP-01290,Cono Flama x12u.,24500,250,12,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Caja,Cono Flama x12u.|LOMORO|Impulsivos Palitos de Crema|Cono Flama .|caja|bulto|caja x12|helado|helados,0.82,0.0,"Cono para helado, Cono Flama x12u, marca LOMORO, x12 unidades.",,true,false,Productos | General,false,IMP-IMP-01290,
IMP-IMP-01769,Cono Menta x14u.,23900,250,14,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Caja,Cono Menta x14u.|LOMORO|Impulsivos Palitos de Crema|Cono Menta .|caja|bulto|caja x14|helado|helados,0.82,0.0,"Cono para helado, Cono Menta x14u, marca LOMORO, x14 unidades.",,true,false,Productos | General,false,IMP-IMP-01769,
COM-LOM-01893,Dia de la niñez,64400,250,1,unidad,unidad,Combos,Combos,LOMORO,Caja,Dia de la niñez|LOMORO|Combos,0.88,0.0,"Combo Dia de la niñez, marca LOMORO, categoría Combos, presentación de catálogo.",,true,false,Productos | General,false,COM-LOM-01893,
IMP-LOM-01850,Palito agua x20 Unidades ANANA,6900,250,20,unidad,unidad,Helados,Impulsivos Palitos de Agua,LOMORO,Palito,Palito agua x20 Unidades ANANA|LOMORO|Impulsivos Palitos de Agua|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de agua, Palito agua x20 Unidades ANANA, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-LOM-01850,
IMP-IMP-01607,Palito agua x20 Unidades FRUTILLA,6900,250,20,unidad,unidad,Helados,Impulsivos Palitos de Agua,LOMORO,Palito,Palito agua x20 Unidades FRUTILLA|LOMORO|Impulsivos Palitos de Agua|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de agua, Palito agua x20 Unidades FRUTILLA, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-IMP-01607,
IMP-IMP-01608,Palito agua x20 Unidades LIMON,6900,250,20,unidad,unidad,Helados,Impulsivos Palitos de Agua,LOMORO,Palito,Palito agua x20 Unidades LIMON|LOMORO|Impulsivos Palitos de Agua|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de agua, Palito agua x20 Unidades LIMON, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-IMP-01608,
IMP-IMP-01680,Palito agua x20 Unidades NARANJA,6900,250,20,unidad,unidad,Helados,Impulsivos Palitos de Agua,LOMORO,Palito,Palito agua x20 Unidades NARANJA|LOMORO|Impulsivos Palitos de Agua|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de agua, Palito agua x20 Unidades NARANJA, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-IMP-01680,
IMP-IMP-01604,Palito agua x20 Unidades SURTIDO,6900,250,20,unidad,unidad,Helados,Impulsivos Palitos de Agua,LOMORO,Palito,Palito agua x20 Unidades SURTIDO|LOMORO|Impulsivos Palitos de Agua|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de agua, Palito agua x20 Unidades SURTIDO, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-IMP-01604,
IMP-IMP-01691,Palito agua x20 Unidades TUTTI FRUTI,6900,250,20,unidad,unidad,Helados,Impulsivos Palitos de Agua,LOMORO,Palito,Palito agua x20 Unidades TUTTI FRUTI|LOMORO|Impulsivos Palitos de Agua|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de agua, Palito agua x20 Unidades TUTTI FRUTI, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-IMP-01691,
IMP-IMP-01408,Palito agua x20 Unidades UVA,6900,250,20,unidad,unidad,Helados,Impulsivos Palitos de Agua,LOMORO,Palito,Palito agua x20 Unidades UVA|LOMORO|Impulsivos Palitos de Agua|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de agua, Palito agua x20 Unidades UVA, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-IMP-01408,
IMP-IMP-001768,Palito Banana Split x20u.,9400,250,20,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito Banana Split x20u.|LOMORO|Impulsivos Palitos de Crema|Palito Banana Split .|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de crema, Palito Banana Split x20u, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-IMP-001768,
IMP-IMP-01273,Palito Bombon x20 unidades Barra brava Lomoro,12000,250,20,unidad,unidad,Helados,Impulsivos Palitos de Crema,LOMORO,Palito,Palito Bombon x20 unidades Barra brava Lomoro|LOMORO|Impulsivos Palitos de Crema|caja|bulto|caja x20|helado|helados|palito,0.82,0.0,"Palito de crema, Palito Bombon x20 unidades Barra brava Lomoro, marca LOMORO, x20 unidades.",,true,false,Productos | General,false,IMP-IMP-01273,
