product_code,nombre,is_mock,en_gev,en_gonzales,almaro_umv,almaro_umv_tipo,almaro_upb,gonzales_umv,gonzales_umv_tipo,gonzales_upb,accion
3077,MOGUL JALEA FRUTILLA * 60 GRS,False,True,False,unidades,unidad,1,,,,ok
3078,MOGUL JALEA CEREZA * 60 GRS,False,True,False,unidades,unidad,1,,,,ok
3079,GELATINA MANZANA MOGUL * 60 GR,False,True,False,unidades,unidad,1,,,,ok
3100,CHOC.AGUILA 6X15X100 GR F. ESP.,False,True,False,unidades,unidad,1,,,,ok
3106,CHOC AGUILA COSTA DE MARFIL *,False,True,False,unidades,unidad,1,,,,ok
3108,CHOCOLATE TAZA MISKY 6X10X100G,False,True,False,unidades,unidad,1,,,,ok
3120,TABLETA AGUILA CHOCO/LECHE * 7,False,True,False,unidades,unidad,1,,,,ok
3121,DOY PACK MINI *  170G,False,True,False,unidades,unidad,1,,,,ok
3122,ROCKLETS BOLSA * 200 GRS,False,True,False,unidades,unidad,1,,,,ok
3123,ROCKLET CONF. MINI * 200 GRS,False,True,False,unidades,unidad,1,,,,ok
3132,HUEVO GODY LECHE * 20 GRS,False,True,False,unidades,unidad,1,,,,ok
3133,CHUP. MR.POP.EVOL.MADAGAS.3  2,False,True,False,unidades,unidad,1,,,,ok
3145,MOGUL MORITAS 16X300 GRS,False,True,False,unidades,unidad,1,,,,ok
3146,HUEVO BAÑO C/LECHE BARBIE * 50,False,True,False,unidades,unidad,1,,,,ok
3163,CHICLE TOPLINE CHANGE NAR/MTA,False,True,False,unidades,unidad,1,,,,ok
3165,MINITORTA CHOCO BLANCO  * 72 G,False,True,False,unidades,unidad,1,,,,ok
3168,CHICLE NGTRENZ FRU.MANZ * 20 U,False,True,False,unidades,unidad,1,,,,ok
3196,CHICLE TOPLINE 7 D.LEMON * 16,False,True,False,unidades,unidad,1,,,,ok
3213,BARRA BON-O-BON CHOCOLATE 20 *,False,True,False,unidades,unidad,1,,,,ok
3214,HELADO COFLER C/ALMEN 22 * 80,False,True,False,unidades,unidad,1,,,,ok
3216,HELADO COFLER DULCE 22U.X63G,False,True,False,unidades,unidad,1,,,,ok
3218,HELADO SLICE FRUTILLA 30 * 70,False,True,False,unidades,unidad,1,,,,ok
3222,CHOCOLATE FAMILIAR GODET 4X15X100 G,False,True,False,unidades,unidad,1,,,,ok
3230,BARRA BON-O-BON 20 * 35 GRS,False,True,False,unidades,unidad,1,,,,ok
3231,BARRA COFLER EXTRA MANI  * 46,False,True,False,unidades,unidad,1,,,,ok
3232,BARRA COFLER EXTRA COCO  * 40,False,True,False,unidades,unidad,1,,,,ok
3233,GELATINA OSITOS MAGUL * 90 GRS,False,True,False,unidades,unidad,1,,,,ok
3234,JALEA BANANA MOGUL * 65 GRS,False,True,False,unidades,unidad,1,,,,ok
3235,MOGUL JALEA UVA * 60 GRS,False,True,False,unidades,unidad,1,,,,ok
3237,COFLER EXTRA MANI AGR. 3 * 46G,False,True,False,unidades,unidad,1,,,,ok
3247,HUEVO B-O-B BLANCO * 20 GRS,False,True,False,unidades,unidad,1,,,,ok
3249,HUEVO BON O BON LECHE * 20 GRS,False,True,False,unidades,unidad,1,,,,ok
3279,CHOC MISKY LECHE 8X21X50G,False,True,False,unidades,unidad,1,,,,ok
3280,CHOC MISKY BLANCO 8X21X50G,False,True,False,unidades,unidad,1,,,,ok
3501,PASAS DE UVA C/CHOC 30X100GR,False,True,False,unidades,unidad,1,,,,ok
3633,HVITO BOB DISP.8X60UX7.8GR,False,True,False,unidades,unidad,1,,,,ok
3747,SALADIX DUO JAMON/QUESO 8X6X25G,False,True,False,unidades,unidad,1,,,,ok
3779,GALL. CRIOLLITAS ORIGINAL 12X5X100G,False,True,False,unidades,unidad,1,,,,ok
3785,CEREAL MIX CEREAL 32X6X23G,False,True,False,unidades,unidad,1,,,,ok
3788,CEREAL MIX PALCER CHOC. 6 * 23,False,True,False,unidades,unidad,1,,,,ok
3791,CEREALMIX MANZ.LIGHT 32X6X23G,False,True,False,unidades,unidad,1,,,,ok
3794,CEREAL MIX LIGHT DURAZNO 20 *,False,True,False,unidades,unidad,1,,,,ok
3795,CEREAL MIX LIGHT DURAZNO 3 * 2,False,True,False,unidades,unidad,1,,,,ok
3797,MANI/CHOC CRO.ARC NAVI 30X100G,False,True,False,unidades,unidad,1,,,,ok
3817,BIZCOCHOS DE GRASA * 200 GRS,False,True,False,unidades,unidad,1,,,,ok
3818,GALL. MINI SCONES * 200 GRS,False,True,False,unidades,unidad,1,,,,ok
3837,GALL. SER SALVADO 3 * 145 GRS,False,True,False,unidades,unidad,1,,,,ok
3840,COPOS AZUCARADOS * 240 GRS,False,True,False,unidades,unidad,1,,,,ok
3843,BARRA CEREAL MIX CAP,False,True,False,unidades,unidad,1,,,,ok
3847,ESPANTOZOMBIES HALLO,False,True,False,unidades,unidad,1,,,,ok
3855,CHICLE CONF. SANDIA TOPLINE 12 * 12 UNID.,False,True,False,unidades,unidad,1,,,,ok
3857,BIZCOCHOS AZUCARADOS * 200 GRS,False,True,False,unidades,unidad,1,,,,ok
3858,SALADIX CROSS 32X74G,False,True,False,unidades,unidad,1,,,,ok
3859,SALADIX STICKS 20X80,False,True,False,unidades,unidad,1,,,,ok
3860,SALADIX CROSS 60X30G,False,True,False,unidades,unidad,1,,,,ok
3871,SALADIX JAMON 8X6X30G,False,True,False,unidades,unidad,1,,,,ok
3876,CALAB HALLOW. C/CAR ESPA * 400,False,True,False,unidades,unidad,1,,,,ok
3877,POTE ESPANTOCAB HALLOW * 120 G,False,True,False,unidades,unidad,1,,,,ok
3879,CAR. DUR. L.FIZZ HALLOW. * 48,False,True,False,unidades,unidad,1,,,,ok
3880,CUBITOS DE FRUTA MOGUL * 300 G,False,True,False,unidades,unidad,1,,,,ok
3887,TURRON ALMEN. T ALICANTE * 100,False,True,False,unidades,unidad,1,,,,ok
3891,HELADO CONO TOFI 14U.X105G,False,True,False,unidades,unidad,1,,,,ok
3903,TUR. MANI YEMA/DUL.LECH 35X110G,False,True,False,unidades,unidad,1,,,,ok
3904,TURRON FRUTAS C/ YEMA * 110 GR,False,True,False,unidades,unidad,1,,,,ok
3905,CROCANTE CASTAÑAS CAJU * 89 GR,False,True,False,unidades,unidad,1,,,,ok
3918,TURRON CROCANTE C/ ALMEDRA * 8,False,True,False,unidades,unidad,1,,,,ok
3923,TURRON ALM./ALICANTE CLASE A *,False,True,False,unidades,unidad,1,,,,ok
3925,TURRON ALM/ALICICANTE * 90 GRS,False,True,False,unidades,unidad,1,,,,ok
3927,TURRON ALMENDRA C/ YEMA * 110,False,True,False,unidades,unidad,1,,,,ok
3928,TURRON MANI C/ MIEL * 90 GRS.,False,True,False,unidades,unidad,1,,,,ok
3952,BOMBON HELADO ARCOR 40 * 60 CC,False,True,False,unidades,unidad,1,,,,ok
3954,HELADO BARRITA AGUILA 24 * 49,False,True,False,unidades,unidad,1,,,,ok
3956,HELADO CORAZON BON-O-BON 24 *,False,True,False,unidades,unidad,1,,,,ok
3957,HELADO MINITORTA AGUI AMER.D/L,False,True,False,unidades,unidad,1,,,,ok
3968,HELADO KOPA D. DE LECHE-AMER 1,False,True,False,unidades,unidad,1,,,,ok
3969,HELADO KOPA FRUTILLA-AMERIC 18,False,True,False,unidades,unidad,1,,,,ok
3970,HELADO KOPA CHOCO - AMERIC 18,False,True,False,unidades,unidad,1,,,,ok
400,EXHI MEDIANO SALADIX,False,True,False,unidades,unidad,1,,,,ok
4008,CHOC ROCKLETS ZANAHO,False,True,False,unidades,unidad,1,,,,ok
4014,TUR. OBLEA MANI MISKY 4X50X25G,False,True,False,unidades,unidad,1,,,,ok
4015,TURRON OBLEA AGRUP. 20X10X25 G.,False,True,False,unidades,unidad,1,,,,ok
4029,ARCOA 20X360G,False,True,False,unidades,unidad,1,,,,ok
4043,SAPITO CONFITES 12X24X15G,False,True,False,unidades,unidad,1,,,,ok
4068,CEREAL MOGUL ANILLOS * 200 GRS,False,True,False,unidades,unidad,1,,,,ok
4081,CONEJO.BOB.LECHE.6X12X50G,False,True,False,unidades,unidad,1,,,,ok
4157,ALMENDRAS  C/ CHOC.LECH 30X100G,False,True,False,unidades,unidad,1,,,,ok
4293,CONEJO BON O BON BCO 6X12X50G,False,True,False,unidades,unidad,1,,,,ok
4504,HUEVO ROCKLETS LECHE *  60 GRS,False,True,False,unidades,unidad,1,,,,ok
4525,HUEVO CHOC LECH MINIROCK * 180,False,True,False,unidades,unidad,1,,,,ok
4532,HUEVITOS BOB LECH/CER. 10 * 8,False,True,False,unidades,unidad,1,,,,ok
4610070,TUPPER BC,False,True,False,unidades,unidad,1,,,,ok
4683,MENTHO PLUS S/AZUCAR POMELO 12X12X26.6 G,False,True,False,unidades,unidad,1,,,,ok
4709,CAR. GAJITOS * 485 GRS.,False,True,False,unidades,unidad,1,,,,ok
4710,CAR. FRESH CRISTAL * 465 GRS,False,True,False,unidades,unidad,1,,,,ok
4711,CAR. RODAJAS ARCOR * 150 GR.,False,True,False,unidades,unidad,1,,,,ok
4712,CAR. STRONG CRISTAL * 500 GRS.,False,True,False,unidades,unidad,1,,,,ok
4716,CAR. ICE CRISTAL * 418 GRS.,False,True,False,unidades,unidad,1,,,,ok
4739,BEBIDAS BC DURAZNO * 1 L,False,True,False,unidades,unidad,1,,,,ok
4750,BEBIDA BC NARANJA * 1 LT,False,True,False,unidades,unidad,1,,,,ok
4751,BEBIDA BC MANZANA * 1 LT,False,True,False,unidades,unidad,1,,,,ok
4752,BEBIDA BC MULTIFRUTAL * 1 LT,False,True,False,unidades,unidad,1,,,,ok
4896,BOMBON DE FRUTA * 500 GRS,False,True,False,unidades,unidad,1,,,,ok
4910,TAB.HAMLET BICOLOR 8X21UX42G,False,True,False,unidades,unidad,1,,,,ok
4942,HOGAREÑAS SEMILLAS 12X3X181G,False,True,False,unidades,unidad,1,,,,ok
4951,MEDALLON MENTA 30 * 15 GRS.,False,True,False,unidades,unidad,1,,,,ok
4972,GARRAPIÑADAS CASTAÑA CAJU * 80,False,True,False,unidades,unidad,1,,,,ok
500,EXHI GRANDE SALADIX,False,True,False,unidades,unidad,1,,,,ok
5000,BON-O-BON LECHE * 30 UNID.,False,True,False,unidades,unidad,1,,,,ok
501501,SERRANITAS X3X105GR,False,True,False,unidades,unidad,1,,,,ok
501503,CAJITA BUTTERTOFFES ENAMORADOS,False,True,False,unidades,unidad,1,,,,ok
501504,2 CORAZONES BONOBON,False,True,False,unidades,unidad,1,,,,ok
501505,JUGOS LIQ POR 200 ML,False,True,False,unidades,unidad,1,,,,ok
501507,BARRAS DE CEREAL,False,True,False,unidades,unidad,1,,,,ok
501508,ALFAJORES SIMPLES 32 GR,False,True,False,unidades,unidad,1,,,,ok
501530,LATA BAGLEY 150 AÑOS,False,True,False,unidades,unidad,1,,,,ok
5021,HELADO KOPA LEMON PIE 18 * 190,False,True,False,unidades,unidad,1,,,,ok
502501,PURE DE TOMATE 520GR,False,True,False,unidades,unidad,1,,,,ok
502503,CAJA NAVIDEÑA CHICA,False,True,False,unidades,unidad,1,,,,ok
502504,CAJAS MERCADERIAS CHICAS,False,True,False,unidades,unidad,1,,,,ok
502505,CAJAS NAVIDEÑAS,False,True,False,unidades,unidad,1,,,,ok
502506,CAJA NAVIDEÑA,False,True,False,unidades,unidad,1,,,,ok
502507,CAJAS NAVIDEÑAS GRANDE,False,True,False,unidades,unidad,1,,,,ok
502508,CAJAS NAVIDEÑAS,False,True,False,unidades,unidad,1,,,,ok
502509,CAJAS NAVIDEÑAS Nº3 BL,False,True,False,unidades,unidad,1,,,,ok
502510,CAJAS NAVIDEÑAS Nº3 AZ,False,True,False,unidades,unidad,1,,,,ok
502511,CAJAS NAVIDEÑAS PREMIUM 2014,False,True,False,unidades,unidad,1,,,,ok
502520,PURE DE TOMATE 520GR,False,True,False,unidades,unidad,1,,,,ok
502521,BOLSA SURTIDA,False,True,False,unidades,unidad,1,,,,ok
502522,CAJA BUTTER TOFFEES,False,True,False,unidades,unidad,1,,,,ok
502524,MINI CORAZON,False,True,False,unidades,unidad,1,,,,ok
502525,VASO ARCOR,False,True,False,unidades,unidad,1,,,,ok
502526,VASO BC,False,True,False,unidades,unidad,1,,,,ok
502527,SIDRA REAL CORCHO 750 CC,False,True,False,unidades,unidad,1,,,,ok
502529,AC/VTA CAJA NAVIDAD,False,True,False,unidades,unidad,1,,,,ok
502530,CAJA NAVIDEÑA CMP 2014,False,True,False,unidades,unidad,1,,,,ok
502531,SIDRA  2015,False,True,False,unidades,unidad,1,,,,ok
502532,CAJA NAVIDEÑAS 2014 SHONKO,False,True,False,unidades,unidad,1,,,,ok
502533,CAJAS NAVIDEÑAS 2014 BANCO DE CORRIENTES,False,True,False,unidades,unidad,1,,,,ok
502534,VINOS FINOS,False,True,False,unidades,unidad,1,,,,ok
502536,DELANTAL LC,False,True,False,unidades,unidad,1,,,,ok
502537,CARTAS BC,False,True,False,unidades,unidad,1,,,,ok
502538,CARTAS SALADIX,False,True,False,unidades,unidad,1,,,,ok
502539,BON O BON x 4 MIX,False,True,False,unidades,unidad,1,,,,ok
502548,EXH COFLER CH,False,True,False,unidades,unidad,1,,,,ok
502549,EXH ALFAJORES,False,True,False,unidades,unidad,1,,,,ok
502550,AZUCAR ARCOR 1 KG,False,True,False,unidades,unidad,1,,,,ok
502551,MATE BC,False,True,False,unidades,unidad,1,,,,ok
502552,KIT TERMOLAR BC/ARCOR,False,True,False,unidades,unidad,1,,,,ok
502555,LAPIZ FORMIS+BORRADOR,False,True,False,unidades,unidad,1,,,,ok
502590,BOLSITAS PARA CARAMELOS,False,True,False,unidades,unidad,1,,,,ok
503001,2X1 BC MANZANA 1LTS,False,True,False,unidades,unidad,1,,,,ok
5031,BATATA VAIN. 12X 700 G ARCOR,False,True,False,unidades,unidad,1,,,,ok
503501,2x1 ALF ARROZ D.deL. 10218,False,True,False,unidades,unidad,1,,,,ok
503502,CAJA DE NAVIDAD 2015,False,True,False,unidades,unidad,1,,,,ok
503503,CAJA NAVIDAD 2 2015,False,True,False,unidades,unidad,1,,,,ok
503504,BOLSA 3 SOBRES ARCOR,False,True,False,unidades,unidad,1,,,,ok
503505,BOLSA 1TURRON+2TATIN,False,True,False,unidades,unidad,1,,,,ok
503506,TUPPER CHOCOLINAS,False,True,False,unidades,unidad,1,,,,ok
503507,BOLSA CHICA B.LECHE,False,True,False,unidades,unidad,1,,,,ok
503509,CORAZON BON O BON,False,True,False,unidades,unidad,1,,,,ok
503510,VASO ARCOR,False,True,False,unidades,unidad,1,,,,ok
503511,CAJA NAVIDEÑA MADERA,False,True,False,unidades,unidad,1,,,,ok
503512,TAZA POLENTA,False,True,False,unidades,unidad,1,,,,ok
503513,LATA COFLER,False,True,False,unidades,unidad,1,,,,ok
503514,EHX MOGUL CARAMELOS,False,True,False,unidades,unidad,1,,,,ok
503515,POTE MOGUL ENCAST,False,True,False,unidades,unidad,1,,,,ok
5038,HELADO MR. POP LANZA DISCO,False,True,False,unidades,unidad,1,,,,ok
5040,MEMBRILLO LATA 12X700 GRS,False,True,False,unidades,unidad,1,,,,ok
504156,BUDIN RELL DDL 220GR FLOW VLT,False,True,False,unidades,unidad,1,,,,ok
504157,BUDIN VAIN 170GR FLOW VLT,False,True,False,unidades,unidad,1,,,,ok
504158,BUDIN CHIP CHOC 170G FLOW VLT,False,True,False,unidades,unidad,1,,,,ok
504161,BUDIN MARM 170GR FLO VLT,False,True,False,unidades,unidad,1,,,,ok
504448,BUDIN CARROT CAKE 350GR ARTESANO,False,True,False,unidades,unidad,1,,,,ok
504450,BUDIN BANANA 350GR ARTESANO,False,True,False,unidades,unidad,1,,,,ok
505050,CARRO DE COMPRAS,False,True,False,unidades,unidad,1,,,,ok
5081,MER.DULC.DURAZNO POTE 12X 500 GR,False,True,False,unidades,unidad,1,,,,ok
5082,MER.DULC.DAMASCO POTE 12X 500 GR,False,True,False,unidades,unidad,1,,,,ok
5083,MER.DULC.NARANJA POTE 12X 500 GR,False,True,False,unidades,unidad,1,,,,ok
5084,MER.DULC.CIRUELA POTE 12X500 GR,False,True,False,unidades,unidad,1,,,,ok
5085,MER.DULC.ZAPALLO POTE * 500 GR,False,True,False,unidades,unidad,1,,,,ok
5086,MER.DULC.HIGO POTE * 500 GRS.,False,True,False,unidades,unidad,1,,,,ok
5088,MER.DULC FRUTILLA POTE 12X 500 G,False,True,False,unidades,unidad,1,,,,ok
5092,JALEA DE MEMBRILLO 12 X 454 GRS.,False,True,False,unidades,unidad,1,,,,ok
5093,MERM.CIRUELA FCO 12 X 454 GRS.,False,True,False,unidades,unidad,1,,,,ok
509463,GALL. CRIOLLITAS SIN SAL * 169,False,True,False,unidades,unidad,1,,,,ok
509464,TERMOLAR,False,True,False,unidades,unidad,1,,,,ok
5095,MERM.DURAZNO FCO.12 X 454 GRS.,False,True,False,unidades,unidad,1,,,,ok
5098,MERM.NARANJA FCO.12 X 454 GRS.,False,True,False,unidades,unidad,1,,,,ok
510336,CORAZON BOB 40 AÑOS,False,True,False,unidades,unidad,1,,,,ok
5113,MERM.DIET.ARCOR DUR.12 X 390 GRS.,False,True,False,unidades,unidad,1,,,,ok
5114,MERM.DIET.ARCOR DAM.12X390 GRS.,False,True,False,unidades,unidad,1,,,,ok
5115,MERM.DIET.ARCOR CIRUELA.12 X 390 GRS.,False,True,False,unidades,unidad,1,,,,ok
5116,MERM.DIET.ARCOR NARANJA. 12X390 GRS.,False,True,False,unidades,unidad,1,,,,ok
5117,MERM.DIET.ARCOR FRUTILLA. 12X390 GRS.,False,True,False,unidades,unidad,1,,,,ok
5133,B.TOFF CAFE 6X959G,False,True,False,unidades,unidad,1,,,,ok
515274,TAKIS FUEGO 85GR FLOW BAR EXP,False,True,False,unidades,unidad,1,,,,ok
515275,TAKIS XPLOSION 85GR FLOW BAR EXP,False,True,False,unidades,unidad,1,,,,ok
515276,TAKIS ORIGINAL 85GR FLOW BAR EXP,False,True,False,unidades,unidad,1,,,,ok
515277,TAKIS XPLOSION 49GR FLOW BAR EXP,False,True,False,unidades,unidad,1,,,,ok
515278,TAKIS ORIGINAL 49GR FLOW BAR EXP,False,True,False,unidades,unidad,1,,,,ok
52137290,CAJA BOB ROJA,False,True,False,unidades,unidad,1,,,,ok
5241,HELADO ROCKLETS PALITOS 24 * 6,False,True,False,unidades,unidad,1,,,,ok
5242,HELADO FANTA 22 * 80 C.C.,False,True,False,unidades,unidad,1,,,,ok
52428954,CARTUCHERA FORMIS,False,True,False,unidades,unidad,1,,,,ok
52528509,CARTUCHERA ARCOR,False,True,False,unidades,unidad,1,,,,ok
52539743,MANTA YOGA BC,False,True,False,unidades,unidad,1,,,,ok
52539796,VASO TERMICO BC (ROJO),False,True,False,unidades,unidad,1,,,,ok
52541767,PARAGUAS BC,False,True,False,unidades,unidad,1,,,,ok
5314,GRANOLA CON PASAS *320 GRS,False,True,False,unidades,unidad,1,,,,ok
5333,HELADO CONO COFLER 12 * 120 CC,False,True,False,unidades,unidad,1,,,,ok
5341,GALL FORMIS CHOCO/VAIN * 72 GR,False,True,False,unidades,unidad,1,,,,ok
5343,GALL FORMIS CHOCO/DLL 36X 72 GG,False,True,False,unidades,unidad,1,,,,ok
5344,GALL FORMIS VAIN/CHOCO 36X72 GR,False,True,False,unidades,unidad,1,,,,ok
5345,GALL FORMIS CHOCO/VAIN * 24X108 G,False,True,False,unidades,unidad,1,,,,ok
5346,GALL FORMIS VAIN/FRUT 24X108 GR,False,True,False,unidades,unidad,1,,,,ok
5347,GALL FORMIS CHOCO/DLL 24X108 G,False,True,False,unidades,unidad,1,,,,ok
5348,GALL FORMIS VAIN/CHOCO 24X 108 G,False,True,False,unidades,unidad,1,,,,ok
5356,GALL. AZUCARADAS VAINILLA 54X80 G,False,True,False,unidades,unidad,1,,,,ok
5359,GALL. AZUCARADAS MARMOLADAS *,False,True,False,unidades,unidad,1,,,,ok
5360,GALL. AZUCARADAS COCO 54X80G,False,True,False,unidades,unidad,1,,,,ok
5508,BUDIN NOELIA CON FRUTA * 200 G,False,True,False,unidades,unidad,1,,,,ok
5520,BUDIN NOELIA SIN FRUTA * 200 G,False,True,False,unidades,unidad,1,,,,ok
55721,SILLON INFLABLE,False,True,False,unidades,unidad,1,,,,ok
5669,GALL. HOGAREÑAS MIX CEREAL 36X176G,False,True,False,unidades,unidad,1,,,,ok
5670,GALL. HOGAREÑA MIX CEREAL 12X3X176G,False,True,False,unidades,unidad,1,,,,ok
5697,GALL. HOGAREÑAS 7 SEMILLAS 36X181G,False,True,False,unidades,unidad,1,,,,ok
5699,HUEVO BAÑO ARCOR CH SNACK * 55,False,True,False,unidades,unidad,1,,,,ok
5745,HUEVO COFLER BLOCK * 24 X 56 GRS,False,True,False,unidades,unidad,1,,,,ok
5747,HUEVO COFLER BLOCK * 120 GRS,False,True,False,unidades,unidad,1,,,,ok
5775,HVO.CHOC.BCO.BON O BON 12X110g,False,True,False,unidades,unidad,1,,,,ok
5776,HUEVO CHOC.LEC.B-O-B. 12X110 G,False,True,False,unidades,unidad,1,,,,ok
5779,HUEVO COFLER ALMENDRA * 120 GR,False,True,False,unidades,unidad,1,,,,ok
5788,HUEVO AGUILA LECHE * 110 GRS,False,True,False,unidades,unidad,1,,,,ok
5806,CHUPETIN MISTER POP CHICLE * 5,False,True,False,unidades,unidad,1,,,,ok
5816,HUEVO COFLER BLOCK 24X56GR,False,True,False,unidades,unidad,1,,,,ok
5819,HUEVO ARCOR * 850 GRS.,False,True,False,unidades,unidad,1,,,,ok
5856,CHOCO. BLANCO ARCOR  20X40X8 GR,False,True,False,unidades,unidad,1,,,,ok
5857,CHOCO. LECHE ARCOR 20X40X8G,False,True,False,unidades,unidad,1,,,,ok
5871,CHICLES FLIC`S MENTA 30x14x12.6 g,False,True,False,unidades,unidad,1,,,,ok
5873,CHICLES FLIC`S FRUTA 30x14x12.6 g,False,True,False,unidades,unidad,1,,,,ok
5880,HUEVO BON O BON BLANCO * 55 GR,False,True,False,unidades,unidad,1,,,,ok
5883,CONEJO BON O BON  LECHE  * 20,False,True,False,unidades,unidad,1,,,,ok
5899,CEREAL MIX AVENA/GRANOLA * 180,False,True,False,unidades,unidad,1,,,,ok
5907,FORMIS SUPER BLACK 24X82 GR,False,True,False,unidades,unidad,1,,,,ok
5975,POSTRE TOFI 12 X 825,False,True,False,unidades,unidad,1,,,,ok
6013,CAR. MENTA CRISTAL * 935 GRS.,False,True,False,unidades,unidad,1,,,,ok
6023,GOMA EUCALIPTUS 16X250 GRS.,False,True,False,unidades,unidad,1,,,,ok
6127,CHOC MISKY LECHE 12X,False,True,False,unidades,unidad,1,,,,ok
6129,CHOC MISKY BLANCO 12,False,True,False,unidades,unidad,1,,,,ok
6138,ALFAJOR BON-O-BON BLANCO 16X6X40G,False,True,False,unidades,unidad,1,,,,ok
6139,ALFAJOR BON O BON NEGRO 16X6X40G,False,True,False,unidades,unidad,1,,,,ok
6141,TORTUGUITA GODY LECHE 12X24X17.5G,False,True,False,unidades,unidad,1,,,,ok
6147688,BICI ROD. 26 UNISEX,False,True,False,unidades,unidad,1,,,,ok
6149,SALSA GOLF BC DP * 125 C.C,False,True,False,unidades,unidad,1,,,,ok
6151,GOMA FANTASIA MISKY 6 X 1,False,True,False,unidades,unidad,1,,,,ok
6152,EUCALIPTUS GOMA MISKY 6 X 1,False,True,False,unidades,unidad,1,,,,ok
6167,FRUTALES MOGUL 12*50 G.,False,True,False,unidades,unidad,1,,,,ok
6179,PEPAS ARCOR 21X400G,False,True,False,unidades,unidad,1,,,,ok
6183,COCODRILOS MOGUL 12 * 30 GRS,False,True,False,unidades,unidad,1,,,,ok
6196,BARRA COFLER EXTRA MARROC 6X20X30 GR,False,True,False,unidades,unidad,1,,,,ok
6264,BIZC VAINILLA GODET 12X480 G,False,True,False,unidades,unidad,1,,,,ok
6265,BIZCO MARMOLADO GODET 12 X480 G,False,True,False,unidades,unidad,1,,,,ok
6266,BIZCO CHOCOLATE GODET 12 X 480 G,False,True,False,unidades,unidad,1,,,,ok
6267,BIZCO NARANJA GODET 12 X 480 G,False,True,False,unidades,unidad,1,,,,ok
6268,BIZCO LIMON GODET X 480 G,False,True,False,unidades,unidad,1,,,,ok
6269,BIZCO COCO GODET X 480 G,False,True,False,unidades,unidad,1,,,,ok
6275,BAR COFLE EXT BROWNI,False,True,False,unidades,unidad,1,,,,ok
6339,CHOC AGUILA FECH.ESP 6X15X150 GR,False,True,False,unidades,unidad,1,,,,ok
6362,CHIC.POOSH STONES 16,False,True,False,unidades,unidad,1,,,,ok
6363,CHIC.POOSH BANANA 16,False,True,False,unidades,unidad,1,,,,ok
6364,CHI.POOSH FRUTILLA 16X 50U X 5.4G,False,True,False,unidades,unidad,1,,,,ok
6365,CHICLE POOSH MENTA 16X 50U X 5.4G,False,True,False,unidades,unidad,1,,,,ok
6367,CHOCOLATE P/TAZA AGUILA * 250G,False,True,False,unidades,unidad,1,,,,ok
6387,GELATINA LIGHT FRUTILLA * 30 G,False,True,False,unidades,unidad,1,,,,ok
6390,GELATINA LIGTH ANANA * 30 GRS.,False,True,False,unidades,unidad,1,,,,ok
6391,GELATINA LIGHT SIN SABOR * 30,False,True,False,unidades,unidad,1,,,,ok
6401,EUCALIPTUS GOMA MISKY 6 X 1,False,True,False,unidades,unidad,1,,,,ok
6561,GALL. SONRISAS PICARAS 35X84G,False,True,False,unidades,unidad,1,,,,ok
6601,H.DE MAIZ PRESTOPRONTA 24X 750 G,False,True,False,unidades,unidad,1,,,,ok
6604,PRESTOPRONTA FORTIFICADA 30X400 GRS,False,True,False,unidades,unidad,1,,,,ok
6611,CHOCO FLIAR AGUILA 6X15X150 GRS,False,True,False,unidades,unidad,1,,,,ok
6626,CEREAL MIX YOGURT/FRUT.6X20X28G,False,True,False,unidades,unidad,1,,,,ok
6627,CEREAL MIX YOGURT/VAIN. 6X20X28G,False,True,False,unidades,unidad,1,,,,ok
6630,DULCE DE BATATA NOEL.2X5KG,False,True,False,unidades,unidad,1,,,,ok
6632,PRESTOPRONTA C/ VEGETALES * 40,False,True,False,unidades,unidad,1,,,,ok
6633,PRESTOPRONTA C/CEBOLLA S/QUESO,False,True,False,unidades,unidad,1,,,,ok
6672,GALL CER. MIX AVE/PAS. 25X230 G,False,True,False,unidades,unidad,1,,,,ok
6673,GALL. CER.MIX SEM/CHIP 25X230 G,False,True,False,unidades,unidad,1,,,,ok
6676,CAR. MASTICABLE HALLOWEEN + DI,False,True,False,unidades,unidad,1,,,,ok
6691,GALL. HOGAREÑAS SALVADO 30X200G,False,True,False,unidades,unidad,1,,,,ok
6692,GALL. HOGAREÑAS SALVADO 10X3X176G,False,True,False,unidades,unidad,1,,,,ok
6710,DULCE DE MEMBRILLO NOEL.2X5KG,False,True,False,unidades,unidad,1,,,,ok
6718,B.TOFF COLLECT 16X190G,False,True,False,unidades,unidad,1,,,,ok
6722,GALL. PEPAS ARCOR * 200 GRS,False,True,False,unidades,unidad,1,,,,ok
6725,BUDIN LIMON C/ TROC. DE LIMOS,False,True,False,unidades,unidad,1,,,,ok
6726,BUDIN SABOR CHOCOLATE * 250 GR,False,True,False,unidades,unidad,1,,,,ok
6727,BUDIN C/ TROC. DE CHOCOLATE *,False,True,False,unidades,unidad,1,,,,ok
6728,BUDIN SIN FRUTA * 250 GRS ARCO,False,True,False,unidades,unidad,1,,,,ok
6729,BUDIN CON FRUTA * 250 GRS ARCO,False,True,False,unidades,unidad,1,,,,ok
6730,BUDIN MARMOLADO * 250 GRS ARCO,False,True,False,unidades,unidad,1,,,,ok
6731,BUDIN BAGLEY SIN FRUTA * 250 G,False,True,False,unidades,unidad,1,,,,ok
